"fecha","coca_cost.Food","coca_cost.quantity","coca_cost.Demo_Group","coca_cost.Sex","coca_cost.cost_day","coca_cost.Cost_1000kcal","scenario"
2016-11-01,Pastas alimenticias,546.0090,>70 años,0, 580.1470,286.3943,"hat"
2016-11-01,Pastas alimenticias,274.6915,1 a 3 años,1, 291.8579,286.3863,"lwr"
2016-11-01,Pastas alimenticias,354.8711,4 a 8 años,1, 377.0482,286.3863,"lwr"
2016-11-01,Pastas alimenticias,488.1960,9 a 13 años,1, 518.7049,286.3863,"lwr"
2016-11-01,Pastas alimenticias,569.5257,14 a 18 años,1, 605.1173,286.3863,"lwr"
2016-11-01,Pastas alimenticias,547.6628,19 a 30 años,1, 581.8880,286.3863,"lwr"
2016-11-01,Pastas alimenticias,516.5732,31 a 50 años,1, 548.8555,286.3863,"lwr"
2016-11-01,Pastas alimenticias,469.3224,51 a 70 años,1, 498.6519,286.3863,"lwr"
2016-11-01,Pastas alimenticias,441.2609,>70 años,1, 468.8367,286.3863,"lwr"
2016-11-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 721.8073,286.3863,"lwr"
2016-11-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 717.9215,286.3863,"lwr"
2016-11-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 684.8890,286.3863,"lwr"
2016-11-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 730.3989,286.3863,"lwr"
2016-11-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 726.5131,286.3863,"lwr"
2016-11-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 693.4806,286.3863,"lwr"
2016-11-01,Pastas alimenticias,299.3568,1 a 3 años,0, 318.0646,286.3863,"lwr"
2016-11-01,Pastas alimenticias,387.1706,4 a 8 años,0, 411.3662,286.3863,"lwr"
2016-11-01,Pastas alimenticias,540.8645,9 a 13 años,0, 574.6649,286.3863,"lwr"
2016-11-01,Pastas alimenticias,740.3593,14 a 18 años,0, 786.6268,286.3863,"lwr"
2016-11-01,Pastas alimenticias,759.9814,19 a 30 años,0, 807.4751,286.3863,"lwr"
2016-11-01,Pastas alimenticias,719.9174,31 a 50 años,0, 764.9074,286.3863,"lwr"
2016-11-01,Pastas alimenticias,585.2186,51 a 70 años,0, 621.7908,286.3863,"lwr"
2016-11-01,Pastas alimenticias,546.0090,>70 años,0, 580.1309,286.3863,"lwr"
2016-11-01,Pastas alimenticias,274.6915,1 a 3 años,1, 291.8743,286.4024,"upr"
2016-11-01,Pastas alimenticias,354.8711,4 a 8 años,1, 377.0694,286.4024,"upr"
2016-11-01,Pastas alimenticias,488.1960,9 a 13 años,1, 518.7341,286.4024,"upr"
2016-11-01,Pastas alimenticias,569.5257,14 a 18 años,1, 605.1513,286.4024,"upr"
2016-11-01,Pastas alimenticias,547.6628,19 a 30 años,1, 581.9207,286.4024,"upr"
2016-11-01,Pastas alimenticias,516.5732,31 a 50 años,1, 548.8864,286.4024,"upr"
2016-11-01,Pastas alimenticias,469.3224,51 a 70 años,1, 498.6799,286.4024,"upr"
2016-11-01,Pastas alimenticias,441.2609,>70 años,1, 468.8631,286.4024,"upr"
2016-11-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 721.8479,286.4024,"upr"
2016-11-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 717.9619,286.4024,"upr"
2016-11-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 684.9275,286.4024,"upr"
2016-11-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 730.4399,286.4024,"upr"
2016-11-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 726.5539,286.4024,"upr"
2016-11-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 693.5196,286.4024,"upr"
2016-11-01,Pastas alimenticias,299.3568,1 a 3 años,0, 318.0825,286.4024,"upr"
2016-11-01,Pastas alimenticias,387.1706,4 a 8 años,0, 411.3893,286.4024,"upr"
2016-11-01,Pastas alimenticias,540.8645,9 a 13 años,0, 574.6972,286.4024,"upr"
2016-11-01,Pastas alimenticias,740.3593,14 a 18 años,0, 786.6710,286.4024,"upr"
2016-11-01,Pastas alimenticias,759.9814,19 a 30 años,0, 807.5205,286.4024,"upr"
2016-11-01,Pastas alimenticias,719.9174,31 a 50 años,0, 764.9504,286.4024,"upr"
2016-11-01,Pastas alimenticias,585.2186,51 a 70 años,0, 621.8258,286.4024,"upr"
2016-11-01,Pastas alimenticias,546.0090,>70 años,0, 580.1634,286.4024,"upr"
2016-12-01,Pastas alimenticias,274.6915,1 a 3 años,1, 286.2004,280.8349,"hat"
2016-12-01,Pastas alimenticias,354.8711,4 a 8 años,1, 369.7393,280.8349,"hat"
2016-12-01,Pastas alimenticias,488.1960,9 a 13 años,1, 508.6501,280.8349,"hat"
2016-12-01,Pastas alimenticias,569.5257,14 a 18 años,1, 593.3874,280.8349,"hat"
2016-12-01,Pastas alimenticias,547.6628,19 a 30 años,1, 570.6085,280.8349,"hat"
2016-12-01,Pastas alimenticias,516.5732,31 a 50 años,1, 538.2163,280.8349,"hat"
2016-12-01,Pastas alimenticias,469.3224,51 a 70 años,1, 488.9858,280.8349,"hat"
2016-12-01,Pastas alimenticias,441.2609,>70 años,1, 459.7486,280.8349,"hat"
2016-12-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 707.8155,280.8349,"hat"
2016-12-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 704.0050,280.8349,"hat"
2016-12-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 671.6128,280.8349,"hat"
2016-12-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 716.2405,280.8349,"hat"
2016-12-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 712.4301,280.8349,"hat"
2016-12-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 680.0379,280.8349,"hat"
2016-12-01,Pastas alimenticias,299.3568,1 a 3 años,0, 311.8991,280.8349,"hat"
2016-12-01,Pastas alimenticias,387.1706,4 a 8 años,0, 403.3921,280.8349,"hat"
2016-12-01,Pastas alimenticias,540.8645,9 a 13 años,0, 563.5254,280.8349,"hat"
2016-12-01,Pastas alimenticias,740.3593,14 a 18 años,0, 771.3785,280.8349,"hat"
2016-12-01,Pastas alimenticias,759.9814,19 a 30 años,0, 791.8227,280.8349,"hat"
2016-12-01,Pastas alimenticias,719.9174,31 a 50 años,0, 750.0801,280.8349,"hat"
2016-12-01,Pastas alimenticias,585.2186,51 a 70 años,0, 609.7378,280.8349,"hat"
2016-12-01,Pastas alimenticias,546.0090,>70 años,0, 568.8853,280.8349,"hat"
2016-12-01,Pastas alimenticias,274.6915,1 a 3 años,1, 286.1906,280.8253,"lwr"
2016-12-01,Pastas alimenticias,354.8711,4 a 8 años,1, 369.7267,280.8253,"lwr"
2016-12-01,Pastas alimenticias,488.1960,9 a 13 años,1, 508.6328,280.8253,"lwr"
2016-12-01,Pastas alimenticias,569.5257,14 a 18 años,1, 593.3672,280.8253,"lwr"
2016-12-01,Pastas alimenticias,547.6628,19 a 30 años,1, 570.5890,280.8253,"lwr"
2016-12-01,Pastas alimenticias,516.5732,31 a 50 años,1, 538.1979,280.8253,"lwr"
2016-12-01,Pastas alimenticias,469.3224,51 a 70 años,1, 488.9692,280.8253,"lwr"
2016-12-01,Pastas alimenticias,441.2609,>70 años,1, 459.7329,280.8253,"lwr"
2016-12-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 707.7914,280.8253,"lwr"
2016-12-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 703.9810,280.8253,"lwr"
2016-12-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 671.5899,280.8253,"lwr"
2016-12-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 716.2161,280.8253,"lwr"
2016-12-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 712.4058,280.8253,"lwr"
2016-12-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 680.0147,280.8253,"lwr"
2016-12-01,Pastas alimenticias,299.3568,1 a 3 años,0, 311.8885,280.8253,"lwr"
2016-12-01,Pastas alimenticias,387.1706,4 a 8 años,0, 403.3783,280.8253,"lwr"
2016-12-01,Pastas alimenticias,540.8645,9 a 13 años,0, 563.5062,280.8253,"lwr"
2016-12-01,Pastas alimenticias,740.3593,14 a 18 años,0, 771.3522,280.8253,"lwr"
2016-12-01,Pastas alimenticias,759.9814,19 a 30 años,0, 791.7957,280.8253,"lwr"
2016-12-01,Pastas alimenticias,719.9174,31 a 50 años,0, 750.0545,280.8253,"lwr"
2016-12-01,Pastas alimenticias,585.2186,51 a 70 años,0, 609.7170,280.8253,"lwr"
2016-12-01,Pastas alimenticias,546.0090,>70 años,0, 568.8660,280.8253,"lwr"
2016-12-01,Pastas alimenticias,274.6915,1 a 3 años,1, 286.2103,280.8446,"upr"
2016-12-01,Pastas alimenticias,354.8711,4 a 8 años,1, 369.7521,280.8446,"upr"
2016-12-01,Pastas alimenticias,488.1960,9 a 13 años,1, 508.6678,280.8446,"upr"
2016-12-01,Pastas alimenticias,569.5257,14 a 18 años,1, 593.4080,280.8446,"upr"
2016-12-01,Pastas alimenticias,547.6628,19 a 30 años,1, 570.6283,280.8446,"upr"
2016-12-01,Pastas alimenticias,516.5732,31 a 50 años,1, 538.2349,280.8446,"upr"
2016-12-01,Pastas alimenticias,469.3224,51 a 70 años,1, 489.0028,280.8446,"upr"
2016-12-01,Pastas alimenticias,441.2609,>70 años,1, 459.7646,280.8446,"upr"
2016-12-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 707.8400,280.8446,"upr"
2016-12-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 704.0295,280.8446,"upr"
2016-12-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 671.6361,280.8446,"upr"
2016-12-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 716.2654,280.8446,"upr"
2016-12-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 712.4548,280.8446,"upr"
2016-12-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 680.0615,280.8446,"upr"
2016-12-01,Pastas alimenticias,299.3568,1 a 3 años,0, 311.9099,280.8446,"upr"
2016-12-01,Pastas alimenticias,387.1706,4 a 8 años,0, 403.4061,280.8446,"upr"
2016-12-01,Pastas alimenticias,540.8645,9 a 13 años,0, 563.5449,280.8446,"upr"
2016-12-01,Pastas alimenticias,740.3593,14 a 18 años,0, 771.4052,280.8446,"upr"
2016-12-01,Pastas alimenticias,759.9814,19 a 30 años,0, 791.8502,280.8446,"upr"
2016-12-01,Pastas alimenticias,719.9174,31 a 50 años,0, 750.1061,280.8446,"upr"
2016-12-01,Pastas alimenticias,585.2186,51 a 70 años,0, 609.7589,280.8446,"upr"
2016-12-01,Pastas alimenticias,546.0090,>70 años,0, 568.9051,280.8446,"upr"
2017-01-01,Pastas alimenticias,274.6915,1 a 3 años,1, 320.6795,314.6676,"hat"
2017-01-01,Pastas alimenticias,354.8711,4 a 8 años,1, 414.2825,314.6676,"hat"
2017-01-01,Pastas alimenticias,488.1960,9 a 13 años,1, 569.9282,314.6676,"hat"
2017-01-01,Pastas alimenticias,569.5257,14 a 18 años,1, 664.8739,314.6676,"hat"
2017-01-01,Pastas alimenticias,547.6628,19 a 30 años,1, 639.3507,314.6676,"hat"
2017-01-01,Pastas alimenticias,516.5732,31 a 50 años,1, 603.0562,314.6676,"hat"
2017-01-01,Pastas alimenticias,469.3224,51 a 70 años,1, 547.8949,314.6676,"hat"
2017-01-01,Pastas alimenticias,441.2609,>70 años,1, 515.1354,314.6676,"hat"
2017-01-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 793.0873,314.6676,"hat"
2017-01-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 788.8178,314.6676,"hat"
2017-01-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 752.5233,314.6676,"hat"
2017-01-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 802.5274,314.6676,"hat"
2017-01-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 798.2579,314.6676,"hat"
2017-01-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 761.9633,314.6676,"hat"
2017-01-01,Pastas alimenticias,299.3568,1 a 3 años,0, 349.4742,314.6676,"hat"
2017-01-01,Pastas alimenticias,387.1706,4 a 8 años,0, 451.9895,314.6676,"hat"
2017-01-01,Pastas alimenticias,540.8645,9 a 13 años,0, 631.4143,314.6676,"hat"
2017-01-01,Pastas alimenticias,740.3593,14 a 18 años,0, 864.3079,314.6676,"hat"
2017-01-01,Pastas alimenticias,759.9814,19 a 30 años,0, 887.2151,314.6676,"hat"
2017-01-01,Pastas alimenticias,719.9174,31 a 50 años,0, 840.4436,314.6676,"hat"
2017-01-01,Pastas alimenticias,585.2186,51 a 70 años,0, 683.1940,314.6676,"hat"
2017-01-01,Pastas alimenticias,546.0090,>70 años,0, 637.4200,314.6676,"hat"
2017-01-01,Pastas alimenticias,274.6915,1 a 3 años,1, 320.6350,314.6240,"lwr"
2017-01-01,Pastas alimenticias,354.8711,4 a 8 años,1, 414.2251,314.6240,"lwr"
2017-01-01,Pastas alimenticias,488.1960,9 a 13 años,1, 569.8492,314.6240,"lwr"
2017-01-01,Pastas alimenticias,569.5257,14 a 18 años,1, 664.7818,314.6240,"lwr"
2017-01-01,Pastas alimenticias,547.6628,19 a 30 años,1, 639.2621,314.6240,"lwr"
2017-01-01,Pastas alimenticias,516.5732,31 a 50 años,1, 602.9726,314.6240,"lwr"
2017-01-01,Pastas alimenticias,469.3224,51 a 70 años,1, 547.8189,314.6240,"lwr"
2017-01-01,Pastas alimenticias,441.2609,>70 años,1, 515.0640,314.6240,"lwr"
2017-01-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 792.9774,314.6240,"lwr"
2017-01-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 788.7085,314.6240,"lwr"
2017-01-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 752.4190,314.6240,"lwr"
2017-01-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 802.4161,314.6240,"lwr"
2017-01-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 798.1472,314.6240,"lwr"
2017-01-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 761.8577,314.6240,"lwr"
2017-01-01,Pastas alimenticias,299.3568,1 a 3 años,0, 349.4257,314.6240,"lwr"
2017-01-01,Pastas alimenticias,387.1706,4 a 8 años,0, 451.9268,314.6240,"lwr"
2017-01-01,Pastas alimenticias,540.8645,9 a 13 años,0, 631.3268,314.6240,"lwr"
2017-01-01,Pastas alimenticias,740.3593,14 a 18 años,0, 864.1881,314.6240,"lwr"
2017-01-01,Pastas alimenticias,759.9814,19 a 30 años,0, 887.0921,314.6240,"lwr"
2017-01-01,Pastas alimenticias,719.9174,31 a 50 años,0, 840.3271,314.6240,"lwr"
2017-01-01,Pastas alimenticias,585.2186,51 a 70 años,0, 683.0993,314.6240,"lwr"
2017-01-01,Pastas alimenticias,546.0090,>70 años,0, 637.3317,314.6240,"lwr"
2017-01-01,Pastas alimenticias,274.6915,1 a 3 años,1, 320.7275,314.7147,"upr"
2017-01-01,Pastas alimenticias,354.8711,4 a 8 años,1, 414.3445,314.7147,"upr"
2017-01-01,Pastas alimenticias,488.1960,9 a 13 años,1, 570.0135,314.7147,"upr"
2017-01-01,Pastas alimenticias,569.5257,14 a 18 años,1, 664.9734,314.7147,"upr"
2017-01-01,Pastas alimenticias,547.6628,19 a 30 años,1, 639.4464,314.7147,"upr"
2017-01-01,Pastas alimenticias,516.5732,31 a 50 años,1, 603.1465,314.7147,"upr"
2017-01-01,Pastas alimenticias,469.3224,51 a 70 años,1, 547.9769,314.7147,"upr"
2017-01-01,Pastas alimenticias,441.2609,>70 años,1, 515.2125,314.7147,"upr"
2017-01-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 793.2061,314.7147,"upr"
2017-01-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 788.9359,314.7147,"upr"
2017-01-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 752.6360,314.7147,"upr"
2017-01-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 802.6475,314.7147,"upr"
2017-01-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 798.3774,314.7147,"upr"
2017-01-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 762.0774,314.7147,"upr"
2017-01-01,Pastas alimenticias,299.3568,1 a 3 años,0, 349.5265,314.7147,"upr"
2017-01-01,Pastas alimenticias,387.1706,4 a 8 años,0, 452.0572,314.7147,"upr"
2017-01-01,Pastas alimenticias,540.8645,9 a 13 años,0, 631.5089,314.7147,"upr"
2017-01-01,Pastas alimenticias,740.3593,14 a 18 años,0, 864.4373,314.7147,"upr"
2017-01-01,Pastas alimenticias,759.9814,19 a 30 años,0, 887.3479,314.7147,"upr"
2017-01-01,Pastas alimenticias,719.9174,31 a 50 años,0, 840.5695,314.7147,"upr"
2017-01-01,Pastas alimenticias,585.2186,51 a 70 años,0, 683.2963,314.7147,"upr"
2017-01-01,Pastas alimenticias,546.0090,>70 años,0, 637.5155,314.7147,"upr"
2017-02-01,Pastas alimenticias,274.6915,1 a 3 años,1, 270.2384,265.1721,"hat"
2017-02-01,Pastas alimenticias,354.8711,4 a 8 años,1, 349.1182,265.1721,"hat"
2017-02-01,Pastas alimenticias,488.1960,9 a 13 años,1, 480.2817,265.1721,"hat"
2017-02-01,Pastas alimenticias,569.5257,14 a 18 años,1, 560.2930,265.1721,"hat"
2017-02-01,Pastas alimenticias,547.6628,19 a 30 años,1, 538.7844,265.1721,"hat"
2017-02-01,Pastas alimenticias,516.5732,31 a 50 años,1, 508.1988,265.1721,"hat"
2017-02-01,Pastas alimenticias,469.3224,51 a 70 años,1, 461.7141,265.1721,"hat"
2017-02-01,Pastas alimenticias,441.2609,>70 años,1, 434.1075,265.1721,"hat"
2017-02-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 668.3391,265.1721,"hat"
2017-02-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 664.7412,265.1721,"hat"
2017-02-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 634.1556,265.1721,"hat"
2017-02-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 676.2943,265.1721,"hat"
2017-02-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 672.6964,265.1721,"hat"
2017-02-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 642.1107,265.1721,"hat"
2017-02-01,Pastas alimenticias,299.3568,1 a 3 años,0, 294.5038,265.1721,"hat"
2017-02-01,Pastas alimenticias,387.1706,4 a 8 años,0, 380.8941,265.1721,"hat"
2017-02-01,Pastas alimenticias,540.8645,9 a 13 años,0, 532.0964,265.1721,"hat"
2017-02-01,Pastas alimenticias,740.3593,14 a 18 años,0, 728.3571,265.1721,"hat"
2017-02-01,Pastas alimenticias,759.9814,19 a 30 años,0, 747.6611,265.1721,"hat"
2017-02-01,Pastas alimenticias,719.9174,31 a 50 años,0, 708.2465,265.1721,"hat"
2017-02-01,Pastas alimenticias,585.2186,51 a 70 años,0, 575.7314,265.1721,"hat"
2017-02-01,Pastas alimenticias,546.0090,>70 años,0, 537.1574,265.1721,"hat"
2017-02-01,Pastas alimenticias,274.6915,1 a 3 años,1, 270.2001,265.1346,"lwr"
2017-02-01,Pastas alimenticias,354.8711,4 a 8 años,1, 349.0687,265.1346,"lwr"
2017-02-01,Pastas alimenticias,488.1960,9 a 13 años,1, 480.2136,265.1346,"lwr"
2017-02-01,Pastas alimenticias,569.5257,14 a 18 años,1, 560.2135,265.1346,"lwr"
2017-02-01,Pastas alimenticias,547.6628,19 a 30 años,1, 538.7081,265.1346,"lwr"
2017-02-01,Pastas alimenticias,516.5732,31 a 50 años,1, 508.1268,265.1346,"lwr"
2017-02-01,Pastas alimenticias,469.3224,51 a 70 años,1, 461.6486,265.1346,"lwr"
2017-02-01,Pastas alimenticias,441.2609,>70 años,1, 434.0459,265.1346,"lwr"
2017-02-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 668.2444,265.1346,"lwr"
2017-02-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 664.6470,265.1346,"lwr"
2017-02-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 634.0657,265.1346,"lwr"
2017-02-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 676.1985,265.1346,"lwr"
2017-02-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 672.6010,265.1346,"lwr"
2017-02-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 642.0197,265.1346,"lwr"
2017-02-01,Pastas alimenticias,299.3568,1 a 3 años,0, 294.4621,265.1346,"lwr"
2017-02-01,Pastas alimenticias,387.1706,4 a 8 años,0, 380.8401,265.1346,"lwr"
2017-02-01,Pastas alimenticias,540.8645,9 a 13 años,0, 532.0210,265.1346,"lwr"
2017-02-01,Pastas alimenticias,740.3593,14 a 18 años,0, 728.2539,265.1346,"lwr"
2017-02-01,Pastas alimenticias,759.9814,19 a 30 años,0, 747.5551,265.1346,"lwr"
2017-02-01,Pastas alimenticias,719.9174,31 a 50 años,0, 708.1462,265.1346,"lwr"
2017-02-01,Pastas alimenticias,585.2186,51 a 70 años,0, 575.6498,265.1346,"lwr"
2017-02-01,Pastas alimenticias,546.0090,>70 años,0, 537.0813,265.1346,"lwr"
2017-02-01,Pastas alimenticias,274.6915,1 a 3 años,1, 270.2798,265.2128,"upr"
2017-02-01,Pastas alimenticias,354.8711,4 a 8 años,1, 349.1716,265.2128,"upr"
2017-02-01,Pastas alimenticias,488.1960,9 a 13 años,1, 480.3552,265.2128,"upr"
2017-02-01,Pastas alimenticias,569.5257,14 a 18 años,1, 560.3788,265.2128,"upr"
2017-02-01,Pastas alimenticias,547.6628,19 a 30 años,1, 538.8669,265.2128,"upr"
2017-02-01,Pastas alimenticias,516.5732,31 a 50 años,1, 508.2766,265.2128,"upr"
2017-02-01,Pastas alimenticias,469.3224,51 a 70 años,1, 461.7848,265.2128,"upr"
2017-02-01,Pastas alimenticias,441.2609,>70 años,1, 434.1739,265.2128,"upr"
2017-02-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 668.4415,265.2128,"upr"
2017-02-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 664.8430,265.2128,"upr"
2017-02-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 634.2527,265.2128,"upr"
2017-02-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 676.3979,265.2128,"upr"
2017-02-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 672.7994,265.2128,"upr"
2017-02-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 642.2091,265.2128,"upr"
2017-02-01,Pastas alimenticias,299.3568,1 a 3 años,0, 294.5490,265.2128,"upr"
2017-02-01,Pastas alimenticias,387.1706,4 a 8 años,0, 380.9524,265.2128,"upr"
2017-02-01,Pastas alimenticias,540.8645,9 a 13 años,0, 532.1779,265.2128,"upr"
2017-02-01,Pastas alimenticias,740.3593,14 a 18 años,0, 728.4686,265.2128,"upr"
2017-02-01,Pastas alimenticias,759.9814,19 a 30 años,0, 747.7756,265.2128,"upr"
2017-02-01,Pastas alimenticias,719.9174,31 a 50 años,0, 708.3550,265.2128,"upr"
2017-02-01,Pastas alimenticias,585.2186,51 a 70 años,0, 575.8196,265.2128,"upr"
2017-02-01,Pastas alimenticias,546.0090,>70 años,0, 537.2397,265.2128,"upr"
2017-03-01,Pastas alimenticias,274.6915,1 a 3 años,1, 278.7749,273.5486,"hat"
2017-03-01,Pastas alimenticias,354.8711,4 a 8 años,1, 360.1464,273.5486,"hat"
2017-03-01,Pastas alimenticias,488.1960,9 a 13 años,1, 495.4532,273.5486,"hat"
2017-03-01,Pastas alimenticias,569.5257,14 a 18 años,1, 577.9919,273.5486,"hat"
2017-03-01,Pastas alimenticias,547.6628,19 a 30 años,1, 555.8040,273.5486,"hat"
2017-03-01,Pastas alimenticias,516.5732,31 a 50 años,1, 524.2522,273.5486,"hat"
2017-03-01,Pastas alimenticias,469.3224,51 a 70 años,1, 476.2991,273.5486,"hat"
2017-03-01,Pastas alimenticias,441.2609,>70 años,1, 447.8204,273.5486,"hat"
2017-03-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 689.4512,273.5486,"hat"
2017-03-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 685.7396,273.5486,"hat"
2017-03-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 654.1878,273.5486,"hat"
2017-03-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 697.6576,273.5486,"hat"
2017-03-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 693.9460,273.5486,"hat"
2017-03-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 662.3942,273.5486,"hat"
2017-03-01,Pastas alimenticias,299.3568,1 a 3 años,0, 303.8069,273.5486,"hat"
2017-03-01,Pastas alimenticias,387.1706,4 a 8 años,0, 392.9260,273.5486,"hat"
2017-03-01,Pastas alimenticias,540.8645,9 a 13 años,0, 548.9047,273.5486,"hat"
2017-03-01,Pastas alimenticias,740.3593,14 a 18 años,0, 751.3650,273.5486,"hat"
2017-03-01,Pastas alimenticias,759.9814,19 a 30 años,0, 771.2788,273.5486,"hat"
2017-03-01,Pastas alimenticias,719.9174,31 a 50 años,0, 730.6192,273.5486,"hat"
2017-03-01,Pastas alimenticias,585.2186,51 a 70 años,0, 593.9181,273.5486,"hat"
2017-03-01,Pastas alimenticias,546.0090,>70 años,0, 554.1256,273.5486,"hat"
2017-03-01,Pastas alimenticias,274.6915,1 a 3 años,1, 278.7564,273.5305,"lwr"
2017-03-01,Pastas alimenticias,354.8711,4 a 8 años,1, 360.1226,273.5305,"lwr"
2017-03-01,Pastas alimenticias,488.1960,9 a 13 años,1, 495.4204,273.5305,"lwr"
2017-03-01,Pastas alimenticias,569.5257,14 a 18 años,1, 577.9537,273.5305,"lwr"
2017-03-01,Pastas alimenticias,547.6628,19 a 30 años,1, 555.7672,273.5305,"lwr"
2017-03-01,Pastas alimenticias,516.5732,31 a 50 años,1, 524.2175,273.5305,"lwr"
2017-03-01,Pastas alimenticias,469.3224,51 a 70 años,1, 476.2675,273.5305,"lwr"
2017-03-01,Pastas alimenticias,441.2609,>70 años,1, 447.7907,273.5305,"lwr"
2017-03-01,Pastas alimenticias,679.3524,gestantes < 18 años,1, 689.4055,273.5305,"lwr"
2017-03-01,Pastas alimenticias,675.6951,gestantes 19 a 30 años,1, 685.6942,273.5305,"lwr"
2017-03-01,Pastas alimenticias,644.6055,gestantes 31 a 50 años,1, 654.1445,273.5305,"lwr"
2017-03-01,Pastas alimenticias,687.4386,lactantes < 18 años,1, 697.6114,273.5305,"lwr"
2017-03-01,Pastas alimenticias,683.7814,lactantes 19 a 30 años,1, 693.9001,273.5305,"lwr"
2017-03-01,Pastas alimenticias,652.6918,lactantes 31 a 50 años,1, 662.3504,273.5305,"lwr"
2017-03-01,Pastas alimenticias,299.3568,1 a 3 años,0, 303.7868,273.5305,"lwr"
2017-03-01,Pastas alimenticias,387.1706,4 a 8 años,0, 392.9000,273.5305,"lwr"
2017-03-01,Pastas alimenticias,540.8645,9 a 13 años,0, 548.8683,273.5305,"lwr"
