"ciudad","fecha","pm","pme","n_deciles","afford_coca","afford_cona","afford_cord","gap_coca_pm","gap_cona_pm","gap_cord_pm","gap_coca_pme","gap_cona_pme","gap_cord_pme"
"CALI",2019-09-01,19.4009240272042,2.51132665313717,10,2.13973799126638,9.47598253275109,32.4890829694323,-17.2611860359378,-9.9249414944531,13.0881589422281,-0.371588661870798,6.96465587961392,29.9777563162951
"CALI",2019-10-01,23.6622088867383,6.15012228018064,10,3.87234042553192,13.3191489361702,34.1276595744681,-19.7898684612064,-10.3430599505681,10.4654506877298,-2.27778185464873,7.16902665598957,27.9775372942874
"CALI",2019-11-01,22.42973200085,6.56424027687273,10,4.20833333333333,12.4583333333333,32.75,-18.2213986675166,-9.97139866751663,10.32026799915,-2.3559069435394,5.8940930564606,26.1857597231273
"CALI",2019-12-01,18.4211039437562,3.79939664198816,10,1.75675675675676,9.41441441441441,29.5022624434389,-16.6643471869995,-9.00668952934183,11.0811584996827,-2.0426398852314,5.61501777242626,25.7028658014508
"CALI",2020-01-01,26.6360161870938,6.03649292384743,10,3.60515021459227,13.3905579399142,34.6781115879828,-23.0308659725015,-13.2454582471796,8.04209540088905,-2.43134270925515,7.35406501606673,28.6416186641354
"CALI",2020-02-01,20.7793879049813,5.81778275082591,10,3.62068965517241,9.78448275862069,33.0172413793103,-17.1586982498089,-10.9949051463606,12.237853474329,-2.19709309565349,3.96670000779478,27.1994586284844
"CALI",2020-03-01,34.2592178294244,9.96272862056199,10,9.70588235294118,26.4705882352941,51.1242603550296,-24.5533354764832,-7.78862959413024,16.8650425256052,-0.256846267620814,16.5078596147321,41.1615317344676
"CALI",2020-04-01,53.0024401137981,27.4114746438032,10,21.6793893129771,46.030534351145,68.1992337164751,-31.323050800821,-6.97190576265302,15.1967936026771,-5.73208533082611,18.6190597073418,40.7877590726719
"CALI",2020-05-01,53.9386982153158,28.3753159593772,10,21.7004048582996,44.349593495935,67.520325203252,-32.2382933570162,-9.58910471938079,13.5816269879363,-6.67491110107764,15.9742775365577,39.1450092438748
"CALI",2020-06-01,47.3841834915176,23.1193556720218,10,18.47533632287,40.4932735426009,64.2152466367713,-28.9088471686477,-6.89090994891674,16.8310631452537,-4.64401934915182,17.3739178705791,41.0958909647495
"CALI",2020-07-01,48.9117099649866,18.2457962871427,10,13.3018867924528,37.2641509433962,60.0943396226415,-35.6098231725338,-11.6475590215904,11.1826296576549,-4.94390949468991,19.0183546562535,41.8485433354988
"CALI",2020-08-01,34.8907538298582,12.0241486638408,10,7.89699570815451,26.1637931034483,47.0258620689655,-26.9937581217037,-8.72696072640989,12.1351082391074,-4.12715295568631,14.1396444396075,35.0017134051247
"CALI",2020-09-01,29.1291510296055,7.50905528622293,10,3.78854625550661,22.0704845814978,42.1681415929204,-25.3406047740989,-7.05866644810772,13.0389905633148,-3.72050903071632,14.5614292952749,34.6590863066974
"CALI",2020-10-01,31.1027599930774,8.36047610130422,10,4.9402390438247,24.5418326693227,41.0358565737052,-26.1625209492527,-6.56092732375473,9.93309658062774,-3.42023705747951,16.1813565680185,32.675380472401
"CALI",2020-11-01,27.7636111771025,6.19199258930533,10,3.86831275720165,15.9259259259259,37.4897119341564,-23.8952984199009,-11.8376852511766,9.72610075705385,-2.32367983210368,9.73393333662059,31.2977193448511
"CALI",2020-12-01,27.6171590084823,6.57464536880801,10,3.6036036036036,17.2072072072072,36.7117117117117,-24.0135554048787,-10.4099518012751,9.09455270322943,-2.97104176520441,10.6325618383992,30.1370663429037
"CALI",2021-01-01,30.7444605707843,8.40220313321626,10,4.76394849785408,17.9828326180257,39.7854077253219,-25.9805120729302,-12.7616279527585,9.04094715453762,-3.63825463536219,9.58062948480949,31.3832045921056
"CALI",2021-02-01,29.2842777657973,9.419605441173,10,4.14847161572052,16.8995633187773,40.4366812227074,-25.1358061500767,-12.38471444702,11.1524034569101,-5.27113382545248,7.47995787760429,31.0170757815344
"CALI",2021-03-01,26.0912228203543,4.99066993247431,10,2.70386266094421,14.3347639484979,37.1551724137931,-23.3873601594101,-11.7564588718564,11.0639495934388,-2.28680727153011,9.34409401602354,32.1645024813188
"CALI",2021-04-01,33.2961694846132,10.1897005255533,10,5.2,24.9777777777778,44.8888888888889,-28.0961694846132,-8.31839170683547,11.5927194042756,-4.98970052555332,14.7880772522245,34.6991883633356
