"ciudad","tri_date","pm","pme","trimestre","n_deciles","afford_coca","afford_cona","afford_cord","gap_coca_pm","gap_cona_pm","gap_cord_pm","gap_coca_pme","gap_cona_pme","gap_cord_pme"
"CALI",2022-10-01,22.4404513163393,6.01415094339623,"2022Q4",10,2.2962962962963,8.48148148148148,21.1481481481481,-20.144155020043,-13.9589698348578,-1.29230316819118,-3.71785464709993,2.46733053808525,15.1339972047519
"CALI",2023-01-01,23.6550308008214,7.06365503080082,"2023Q1",10,2.62589928057554,10.3421811287432,23.0136612731475,-21.0291315202458,-13.3128496720781,-0.64136952767381,-4.43775575022528,3.27852609794239,15.9500062423467
"CALI",2023-04-01,20.2974276527331,4.71264367816092,"2023Q2",10,1.54676258992806,8.77697841726619,21.0431654676259,-18.7506650628051,-11.5204492354669,0.745737814892781,-3.16588108823286,4.06433473910527,16.330521789465
"CALI",2023-07-01,22.1264367816092,6.11658456486043,"2023Q3",10,2.2962962962963,8.7037037037037,19.3333333333333,-19.8301404853129,-13.4227330779055,-2.79310344827586,-3.82028826856413,2.58711913884328,13.2167487684729
"CALI",2023-10-01,21.1279826464208,6.87691633815156,"2023Q4",10,2.26923076923077,7.42307692307692,19.4615384615385,-18.8587518771901,-13.7049057233439,-1.66644418488236,-4.60768556892079,0.546160584925368,12.5846221233869
"CALI",2024-01-01,24.2460317460317,7.01906412478336,"2024Q1",10,2.53676470588235,9.63235294117647,20.5514705882353,-21.7092670401494,-14.6136788048553,-3.69456115779645,-4.48229941890101,2.61328881639311,13.5324064634519
"CALI",2024-04-01,20.2365863962822,7.12822613682917,"2024Q2",10,2.2962962962963,7.6389921520033,18.754233787691,-17.9402900999859,-12.5975942442789,-1.48235260859118,-4.83192984053287,0.510766015174135,11.6260076508619
"CALI",2024-07-01,22.0904699165569,6.89503732981994,"2024Q3",10,2.06106870229008,7.06106870229008,18.4732824427481,-20.0294012142668,-15.0294012142668,-3.61718747380878,-4.83396862752986,0.166031372470138,11.5782451129282
"CALI",2024-10-01,21.0694698354662,7.17550274223035,"2024Q4",10,2.60869565217391,7.79565844783236,18.6686743208482,-18.4607741832923,-13.2738113876338,-2.40079551461795,-4.56680709005643,0.620155705602015,11.4931715786179
"MEDELLIN",2018-01-01,13.6062612883805,2.70681265206813,"2018Q1",10,1.33757961783439,5.15923566878981,14.0127388535032,-12.2686816705461,-8.44702561959069,0.406477565122689,-1.36923303423373,2.45242301672168,11.3059262014351
"MEDELLIN",2018-04-01,12.5984251968504,1.99875078076202,"2018Q2",10,1.125,4.53125,11.84375,-11.4734251968504,-8.06717519685039,-0.754675196850393,-0.873750780762024,2.53249921923798,9.84499921923798
"MEDELLIN",2018-07-01,11.9114437168693,2.12373037857802,"2018Q3",10,1.26543209876543,4.81481481481481,11.9444444444444,-10.6460116181039,-7.09662890205453,0.0330007275750965,-0.858298279812592,2.69108443623679,9.82071406586642
"MEDELLIN",2018-10-01,12.6765188834154,2.49298846992833,"2018Q4",10,1.36645962732919,4.84472049689441,13.3229813664596,-11.3100592560862,-7.83179838652103,0.646462483044191,-1.12652884259913,2.35173202696608,10.8299928965313
"MEDELLIN",2019-01-01,25.3782472166714,3.75631313131313,"2019Q1",10,1.38036809815951,5.49079754601227,13.8036809815951,-23.9978791185119,-19.8874496706592,-11.5745662350763,-2.37594503315362,1.73448441469914,10.047367850282
"MEDELLIN",2019-04-01,24.222086638194,3.63026235509457,"2019Q2",10,1.77018633540373,5.03105590062112,14.5031055900621,-22.4519003027903,-19.1910307375729,-9.71898104813191,-1.86007601969084,1.40079354552655,10.8728432349675
"MEDELLIN",2019-07-01,21.2800519818064,3.39506172839506,"2019Q3",10,1.14197530864198,4.25925925925926,12.8954057256431,-20.1380766731644,-17.0207927225471,-8.38464625616328,-2.25308641975309,0.864197530864198,9.50034399724802
"MEDELLIN",2019-10-01,21.1883774077702,2.42902208201893,"2019Q4",10,0.928792569659443,3.71517027863777,11.9814241486068,-20.2595848381107,-17.4732071291324,-9.20695325916335,-1.50022951235948,1.28614819661884,9.55240206658788
"MEDELLIN",2020-01-01,19.9637023593466,2.81818181818182,"2020Q1",10,2.00636942675159,5.15923566878981,13.2569544779309,-17.957332932595,-14.8044666905568,-6.70674788141579,-0.811812391430226,2.34105385060799,10.438772659749
"MEDELLIN",2020-04-01,43.1627638045678,15.0043365134432,"2020Q2",10,7.11475409836066,14.6885245901639,23.672131147541,-36.0480097062071,-28.4742392144039,-19.4906326570268,-7.88958241508254,-0.315811923279258,8.66779463409779
"MEDELLIN",2020-07-01,35.1769253642581,9.39637228664883,"2020Q3",10,4.16167664670659,11.1377245508982,19.2215568862275,-31.0152487175515,-24.0392008133599,-15.9553684780306,-5.23469563994224,1.74135226424938,9.82518459957872
"MEDELLIN",2020-10-01,25.4265091863517,5.02143294549908,"2020Q4",10,1.46875,5.78125,13.65625,-23.9577591863517,-19.6452591863517,-11.7702591863517,-3.55268294549908,0.759817054500918,8.63481705450092
"MEDELLIN",2021-01-01,25.1195409627032,4.65412814791202,"2021Q1",10,1.92307692307692,5.67307692307692,14.3269230769231,-23.1964640396263,-19.4464640396263,-10.7926178857801,-2.73105122483509,1.01894877516491,9.67279492901106
"MEDELLIN",2021-04-01,28.0184331797235,4.57757296466974,"2021Q2",10,2,6.53125,15.8125,-26.0184331797235,-21.4871831797235,-12.2059331797235,-2.57757296466974,1.95367703533026,11.2349270353303
"MEDELLIN",2021-07-01,24.0665308893415,4.09268733072525,"2021Q3",10,1.75384615384615,5.87692307692308,15.1692307692308,-22.3126847354953,-18.1896078124184,-8.89730012011071,-2.33884117687909,1.78423574619783,11.0765434385055
"MEDELLIN",2021-10-01,24.0683229813665,4.90859851049424,"2021Q4",10,2.0952380952381,6.76190476190476,14.9209382266707,-21.9730848861284,-17.3064182194617,-9.14738475469575,-2.81336041525615,1.85330625141052,10.0123397161765
"MEDELLIN",2022-01-01,27.9603011635866,7.47181964573269,"2022Q1",10,3.05466237942122,8.81028938906752,20.032154340836,-24.9056387841654,-19.1500117745191,-7.92814682275057,-4.41715726631147,1.33846974333484,12.5603346951033
"MEDELLIN",2022-04-01,23.2970027247956,4.49591280653951,"2022Q2",10,1.80645161290323,7.35483870967742,17.741935483871,-21.4905511118924,-15.9421640151182,-5.55506724092467,-2.68946119363628,2.85892590313791,13.2460226773315
"MEDELLIN",2022-07-01,24.0868366643694,6.03032391454169,"2022Q3",10,2.54071661237785,9.38110749185668,19.2182410423453,-21.5461200519916,-14.7057291725127,-4.86859562202412,-3.48960730216384,3.35078357731498,13.1879171278036
"MEDELLIN",2022-10-01,22.9181245626312,4.82855143456963,"2022Q4",10,1.89830508474576,7.93220338983051,18.6440677966102,-21.0198194778855,-14.9859211728007,-4.27405676602104,-2.93024634982387,3.10365195526088,13.8155163620405
"MEDELLIN",2023-01-01,28.8912964969303,7.80065005417118,"2023Q1",10,3.30065359477124,11.8677809921783,21.3428693881924,-25.5906429021591,-17.023515504752,-7.54842710873787,-4.49999645939994,4.06713093800711,13.5422193340213
"MEDELLIN",2023-04-01,23.9503468419131,5.36692223439211,"2023Q2",10,2.47457627118644,8.67796610169492,17.7627118644068,-21.4757705707267,-15.2723807402182,-6.18763497750633,-2.89234596320567,3.3110438673028,12.3957896300147
"MEDELLIN",2023-07-01,20.6837016574586,3.31491712707182,"2023Q3",10,1.38613861386139,5.90759075907591,15.6105610561056,-19.2975630435972,-14.7761108983827,-5.07314060135295,-1.92877851321044,2.59267363200408,12.2956439290338
"MEDELLIN",2023-10-01,22.430981595092,5.32975460122699,"2023Q4",10,2.05387205387205,7.40740740740741,16.1952861952862,-20.37710954122,-15.0235741876846,-6.23569539980583,-3.27588254735494,2.07765280618041,10.8655315940592
"MEDELLIN",2024-01-01,23.7132352941176,5.51090700344432,"2024Q1",10,2.35099337748344,7.09269323007195,16.2621284460188,-21.3622419166342,-16.6205420640457,-7.45110684809886,-3.15991362596087,1.58178622662763,10.7512214425745
"MEDELLIN",2024-04-01,21.1786372007366,3.64640883977901,"2024Q2",10,1.82119205298013,7.1523178807947,15.9271523178808,-19.3574451477565,-14.0263193199419,-5.25148488285585,-1.82521678679887,3.5059090410157,12.2807434781018
"MEDELLIN",2024-07-01,19.0388848129127,3.55832721936904,"2024Q3",10,1.36212624584718,5.58139534883721,15.0287929125138,-17.6767585670655,-13.4574894640755,-4.01009190039885,-2.19620097352186,2.02306812946817,11.4704656931448
"MEDELLIN",2024-10-01,17.2768878718535,2.39431350542462,"2024Q4",10,0.918727915194346,4.13427561837456,11.9321855499586,-16.3581599566592,-13.142612253479,-5.3447023218949,-1.47558559023027,1.73996211294994,9.53787204453403
