"ciudad","term","estimate","std.error","statistic","p.value"
"BOGOTA","(Intercept)",22.8035626585688,1.67962123001641,13.5766101612957,1.11141054234486e-22
"BOGOTA","pm",0.700155122236029,0.0588729843314249,11.892638536795,1.55323782848614e-19
"CALI","(Intercept)",21.6048989416047,2.26360878662211,9.54444914213504,5.95814716091312e-15
"CALI","pm",0.863871463050808,0.0863506236403857,10.0042295774084,7.32297172843718e-16
"MEDELLIN","(Intercept)",19.8408565293726,2.04659949211549,9.69454776364857,3.00232471616925e-15
"MEDELLIN","pm",0.758444518006312,0.0826429521118396,9.17736477975664,3.19419508664323e-14
