Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Arveja verde seca importada,484.2799645562354,9 a 13 años,1,2199.590133752131,1214.4332767322355,CALI,2023-11-01,q2
Arveja verde seca importada,564.9573467250935,14 a 18 años,1,2566.0252267219203,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,543.2697633540107,19 a 30 años,1,2467.5206469347436,1214.433276732235,CALI,2023-11-01,q2
Arveja verde seca importada,512.4295244149732,31 a 50 años,1,2327.444884446767,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,465.55780419251346,51 a 70 años,1,2114.5544473051314,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,437.7213714994653,>70 años,1,1988.1219140769806,1214.4332767322355,CALI,2023-11-01,q2
Arveja verde seca importada,673.903007486631,gestantes < 18 años,1,3060.8542885555485,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,670.2751109475937,gestantes 19 a 30 años,1,3044.376453382556,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,639.4348720085562,gestantes 31 a 50 años,1,2904.300690894579,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,681.9243978609626,lactantes < 18 años,1,3097.2872868575155,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,678.2965013219252,lactantes 19 a 30 años,1,3080.809451684523,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,647.4562623828878,lactantes 31 a 50 años,1,2940.733689196546,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,296.955567503877,1 a 3 años,0,1348.7663835996757,1214.4332767322355,CALI,2023-11-01,q2
Arveja verde seca importada,384.0649803552407,4 a 8 años,0,1744.4156342152278,1214.4332767322355,CALI,2023-11-01,q2
Arveja verde seca importada,536.5260515924706,9 a 13 años,0,2436.8908399198194,1214.433276732235,CALI,2023-11-01,q2
Arveja verde seca importada,734.4206060305215,14 a 18 años,0,3335.7240383241374,1214.4332767322355,CALI,2023-11-01,q2
Arveja verde seca importada,753.8853004010696,19 a 30 años,0,3424.1322997172983,1214.4332767322353,CALI,2023-11-01,q2
Arveja verde seca importada,714.1426356951872,31 a 50 años,0,3243.6218933944137,1214.4332767322353,CALI,2023-11-01,q2
