Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
lactantes < 18 años,1,7426.330256098585,2911.8327593558133,BOGOTÁ D.C.,2022-05-01,q3
1 a 3 años,0,3947.797042547121,3554.6082379798454,BOGOTÁ D.C.,2022-05-01,q3
14 a 18 años,0,6775.160567285532,2466.625042594252,BOGOTÁ D.C.,2022-05-01,q3
19 a 30 años,0,7168.025625862589,2542.275848755867,BOGOTÁ D.C.,2022-05-01,q3
31 a 50 años,0,7051.787048231211,2640.235247283371,BOGOTÁ D.C.,2022-05-01,q3
4 a 8 años,0,4969.258542493576,3459.515505548476,BOGOTÁ D.C.,2022-05-01,q3
51 a 70 años,0,6431.396975514682,2962.1925437483906,BOGOTÁ D.C.,2022-05-01,q3
9 a 13 años,0,6433.161496451499,3205.98906930866,BOGOTÁ D.C.,2022-05-01,q3
>70 años,0,6000.4933781552,2962.192543748392,BOGOTÁ D.C.,2022-05-01,q3
1 a 3 años,1,3752.7126846983842,3682.359366779364,BOGOTÁ D.C.,2022-06-01,q3
14 a 18 años,1,8379.319997285183,3965.7151204588367,BOGOTÁ D.C.,2022-06-01,q3
19 a 30 años,1,7301.828653162361,3593.7221876596595,BOGOTÁ D.C.,2022-06-01,q3
31 a 50 años,1,7423.465640417624,3873.476773884846,BOGOTÁ D.C.,2022-06-01,q3
4 a 8 años,1,5579.06292273624,4237.568132969583,BOGOTÁ D.C.,2022-06-01,q3
51 a 70 años,1,7760.227871100795,4456.862755981209,BOGOTÁ D.C.,2022-06-01,q3
9 a 13 años,1,7639.772421349107,4218.055769926328,BOGOTÁ D.C.,2022-06-01,q3
>70 años,1,7759.233097814094,4739.684628586442,BOGOTÁ D.C.,2022-06-01,q3
gestantes 19 a 30 años,1,9187.93764747955,3665.1634232824017,BOGOTÁ D.C.,2022-06-01,q3
gestantes 31 a 50 años,1,9869.473607766553,4126.9201948266955,BOGOTÁ D.C.,2022-06-01,q3
gestantes < 18 años,1,13489.587070399552,5352.167036804981,BOGOTÁ D.C.,2022-06-01,q3
lactantes 19 a 30 años,1,8037.263479986578,3168.2323678355197,BOGOTÁ D.C.,2022-06-01,q3
lactantes 31 a 50 años,1,7972.500106670744,3292.3992620826157,BOGOTÁ D.C.,2022-06-01,q3
lactantes < 18 años,1,9321.776299405281,3655.029155444322,BOGOTÁ D.C.,2022-06-01,q3
1 a 3 años,0,3960.933795800332,3566.4366098115383,BOGOTÁ D.C.,2022-06-01,q3
14 a 18 años,0,8874.394161530887,3230.8906422653004,BOGOTÁ D.C.,2022-06-01,q3
19 a 30 años,0,8071.343701917733,2862.6546878348204,BOGOTÁ D.C.,2022-06-01,q3
31 a 50 años,0,7788.60538010118,2916.104855560742,BOGOTÁ D.C.,2022-06-01,q3
4 a 8 años,0,5646.346634732084,3930.8930226758107,BOGOTÁ D.C.,2022-06-01,q3
51 a 70 años,0,8078.053338381073,3720.614581568948,BOGOTÁ D.C.,2022-06-01,q3
9 a 13 años,0,7751.65066607974,3863.062868585236,BOGOTÁ D.C.,2022-06-01,q3
>70 años,0,7536.823764709542,3720.614581568948,BOGOTÁ D.C.,2022-06-01,q3
1 a 3 años,1,3842.635706733506,3770.596572850196,BOGOTÁ D.C.,2022-07-01,q3
14 a 18 años,1,8489.567372340975,4017.8923475367874,BOGOTÁ D.C.,2022-07-01,q3
19 a 30 años,1,7368.325350808469,3626.449695944336,BOGOTÁ D.C.,2022-07-01,q3
31 a 50 años,1,7455.659094711231,3890.2749384512254,BOGOTÁ D.C.,2022-07-01,q3
4 a 8 años,1,5692.749333827512,4323.918460878005,BOGOTÁ D.C.,2022-07-01,q3
51 a 70 años,1,7881.2684052324885,4526.37889101017,BOGOTÁ D.C.,2022-07-01,q3
9 a 13 años,1,7768.474928375979,4289.114739020693,BOGOTÁ D.C.,2022-07-01,q3
>70 años,1,7880.188046272695,4813.569289962364,BOGOTÁ D.C.,2022-07-01,q3
gestantes 19 a 30 años,1,9460.439217930392,3773.867120143341,BOGOTÁ D.C.,2022-07-01,q3
gestantes 31 a 50 años,1,10190.678800080386,4261.232139671133,BOGOTÁ D.C.,2022-07-01,q3
gestantes < 18 años,1,13957.277827792728,5537.729355510457,BOGOTÁ D.C.,2022-07-01,q3
lactantes 19 a 30 años,1,8115.089642711834,3198.910890249033,BOGOTÁ D.C.,2022-07-01,q3
lactantes 31 a 50 años,1,8036.649199228434,3318.8908797907234,BOGOTÁ D.C.,2022-07-01,q3
lactantes < 18 años,1,9445.694297965436,3703.61687983091,BOGOTÁ D.C.,2022-07-01,q3
1 a 3 años,0,4065.5037647706,3660.5917219271155,BOGOTÁ D.C.,2022-07-01,q3
14 a 18 años,0,9042.836757997771,3292.2153477927195,BOGOTÁ D.C.,2022-07-01,q3
19 a 30 años,0,8206.466746957272,2910.5786311835914,BOGOTÁ D.C.,2022-07-01,q3
31 a 50 años,0,7903.971451134838,2959.2986679947894,BOGOTÁ D.C.,2022-07-01,q3
4 a 8 años,0,5774.242374383415,4019.931918648001,BOGOTÁ D.C.,2022-07-01,q3
51 a 70 años,0,8188.211590363533,3771.3516071175377,BOGOTÁ D.C.,2022-07-01,q3
9 a 13 años,0,7891.192399111149,3932.6039909499727,BOGOTÁ D.C.,2022-07-01,q3
>70 años,0,7639.601413809172,3771.351607117536,BOGOTÁ D.C.,2022-07-01,q3
1 a 3 años,1,4154.437696408903,4076.5531098213687,BOGOTÁ D.C.,2022-08-01,q3
14 a 18 años,1,9110.180839128354,4311.6126267469435,BOGOTÁ D.C.,2022-08-01,q3
19 a 30 años,1,7740.096970160648,3809.4235755936106,BOGOTÁ D.C.,2022-08-01,q3
31 a 50 años,1,7807.413090028123,4073.816022491347,BOGOTÁ D.C.,2022-08-01,q3
4 a 8 años,1,6186.330652625484,4698.817345606238,BOGOTÁ D.C.,2022-08-01,q3
51 a 70 años,1,8397.773333926307,4823.018579716238,BOGOTÁ D.C.,2022-08-01,q3
9 a 13 años,1,8342.999179488603,4606.31991199059,BOGOTÁ D.C.,2022-08-01,q3
>70 años,1,8414.307154646673,5139.83299358846,BOGOTÁ D.C.,2022-08-01,q3
gestantes 19 a 30 años,1,10238.560234572315,4084.26764727996,BOGOTÁ D.C.,2022-08-01,q3
gestantes 31 a 50 años,1,11093.14744112966,4638.599384162014,BOGOTÁ D.C.,2022-08-01,q3
gestantes < 18 años,1,15006.388949928994,5953.977676271905,BOGOTÁ D.C.,2022-08-01,q3
lactantes 19 a 30 años,1,8566.750960242687,3376.9525842981234,BOGOTÁ D.C.,2022-08-01,q3
lactantes 31 a 50 años,1,8493.292209552277,3507.4705085275764,BOGOTÁ D.C.,2022-08-01,q3
lactantes < 18 años,1,10055.375977804813,3942.6704940533987,BOGOTÁ D.C.,2022-08-01,q3
1 a 3 años,0,4418.606023277247,3978.526049200464,BOGOTÁ D.C.,2022-08-01,q3
14 a 18 años,0,9646.45065645442,3511.97237689942,BOGOTÁ D.C.,2022-08-01,q3
19 a 30 años,0,8680.550327728113,3078.7213388955142,BOGOTÁ D.C.,2022-08-01,q3
31 a 50 años,0,8360.864438634175,3130.3623943350985,BOGOTÁ D.C.,2022-08-01,q3
4 a 8 años,0,6262.648132274436,4359.951919211592,BOGOTÁ D.C.,2022-08-01,q3
51 a 70 años,0,8747.062321362162,4028.748790766989,BOGOTÁ D.C.,2022-08-01,q3
9 a 13 años,0,8463.977091088824,4218.053293374286,BOGOTÁ D.C.,2022-08-01,q3
>70 años,0,8161.009145830899,4028.7487907669897,BOGOTÁ D.C.,2022-08-01,q3
1 a 3 años,1,4039.6112543523045,3963.8793561964767,BOGOTÁ D.C.,2022-09-01,q3
14 a 18 años,1,8872.486075042823,4199.117851479256,BOGOTÁ D.C.,2022-09-01,q3
19 a 30 años,1,7707.264494677478,3793.2645007612446,BOGOTÁ D.C.,2022-09-01,q3
31 a 50 años,1,7753.820485626896,4045.8520339102693,BOGOTÁ D.C.,2022-09-01,q3
4 a 8 años,1,5985.983016572879,4546.643625788066,BOGOTÁ D.C.,2022-09-01,q3
51 a 70 años,1,8195.599593591507,4706.90593089908,BOGOTÁ D.C.,2022-09-01,q3
9 a 13 años,1,8076.557195908643,4459.212500380684,BOGOTÁ D.C.,2022-09-01,q3
>70 años,1,8234.313582830686,5029.884915623923,BOGOTÁ D.C.,2022-09-01,q3
gestantes 19 a 30 años,1,10223.919432420873,4078.427279769169,BOGOTÁ D.C.,2022-09-01,q3
gestantes 31 a 50 años,1,11068.273164540768,4628.198205896511,BOGOTÁ D.C.,2022-09-01,q3
gestantes < 18 años,1,14693.33461919863,5829.769347215664,BOGOTÁ D.C.,2022-09-01,q3
lactantes 19 a 30 años,1,8490.258397447196,3346.7997575369754,BOGOTÁ D.C.,2022-09-01,q3
lactantes 31 a 50 años,1,8408.933919998646,3472.6331091473617,BOGOTÁ D.C.,2022-09-01,q3
lactantes < 18 años,1,9863.35086313137,3867.3782568050738,BOGOTÁ D.C.,2022-09-01,q3
1 a 3 años,0,4312.578141400818,3883.0582279546097,BOGOTÁ D.C.,2022-09-01,q3
14 a 18 años,0,9444.31370777048,3438.3806066810994,BOGOTÁ D.C.,2022-09-01,q3
19 a 30 años,0,8582.316205373047,3043.8807496148274,BOGOTÁ D.C.,2022-09-01,q3
31 a 50 años,0,8261.60917872806,3093.200575084447,BOGOTÁ D.C.,2022-09-01,q3
4 a 8 años,0,6070.472326482298,4226.1623056818225,BOGOTÁ D.C.,2022-09-01,q3
51 a 70 años,0,8561.095474208003,3943.095609953755,BOGOTÁ D.C.,2022-09-01,q3
9 a 13 años,0,8200.915344487485,4086.9555299145686,BOGOTÁ D.C.,2022-09-01,q3
>70 años,0,7987.502077436067,3943.095609953755,BOGOTÁ D.C.,2022-09-01,q3
1 a 3 años,1,4077.4414143798017,4001.000301982758,BOGOTÁ D.C.,2022-10-01,q3
14 a 18 años,1,8806.281187563629,4167.784793020028,BOGOTÁ D.C.,2022-10-01,q3
19 a 30 años,1,7852.342535973729,3864.667186404919,BOGOTÁ D.C.,2022-10-01,q3
31 a 50 años,1,7916.233452233524,4130.597203403551,BOGOTÁ D.C.,2022-10-01,q3
4 a 8 años,1,5980.732575109199,4542.655661546575,BOGOTÁ D.C.,2022-10-01,q3
51 a 70 años,1,8128.1072451473665,4668.143649805038,BOGOTÁ D.C.,2022-10-01,q3
9 a 13 años,1,8012.039053905372,4423.590873696752,BOGOTÁ D.C.,2022-10-01,q3
>70 años,1,8202.49879930058,5010.4510310427595,BOGOTÁ D.C.,2022-10-01,q3
gestantes 19 a 30 años,1,10014.168120885775,3994.7553106593723,BOGOTÁ D.C.,2022-10-01,q3
gestantes 31 a 50 años,1,10723.20692802924,4483.908765890899,BOGOTÁ D.C.,2022-10-01,q3
gestantes < 18 años,1,13715.270818172352,5441.709964195762,BOGOTÁ D.C.,2022-10-01,q3
lactantes 19 a 30 años,1,8593.668653242486,3387.5633483277034,BOGOTÁ D.C.,2022-10-01,q3
lactantes 31 a 50 años,1,8514.993595422317,3516.432518671144,BOGOTÁ D.C.,2022-10-01,q3
lactantes < 18 años,1,9888.640890426956,3877.294369801013,BOGOTÁ D.C.,2022-10-01,q3
1 a 3 años,0,4360.4139160395935,3926.129702188126,BOGOTÁ D.C.,2022-10-01,q3
14 a 18 años,0,9444.420681102478,3438.419552341204,BOGOTÁ D.C.,2022-10-01,q3
19 a 30 años,0,8725.077935459114,3094.5138970761395,BOGOTÁ D.C.,2022-10-01,q3
31 a 50 años,0,8400.712353047995,3145.281714423094,BOGOTÁ D.C.,2022-10-01,q3
4 a 8 años,0,6083.848967384322,4235.47490155743,BOGOTÁ D.C.,2022-10-01,q3
51 a 70 años,0,8529.871624774098,3928.7144336194765,BOGOTÁ D.C.,2022-10-01,q3
9 a 13 años,0,8153.206496884429,4063.179654863093,BOGOTÁ D.C.,2022-10-01,q3
>70 años,0,7958.370225914233,3928.7144336194756,BOGOTÁ D.C.,2022-10-01,q3
1 a 3 años,1,4130.690388661438,4053.2510005283775,BOGOTÁ D.C.,2022-11-01,q3
14 a 18 años,1,8894.873539169548,4209.713258388419,BOGOTÁ D.C.,2022-11-01,q3
19 a 30 años,1,7979.816816072986,3927.4058742740103,BOGOTÁ D.C.,2022-11-01,q3
31 a 50 años,1,8066.270732703718,4208.884885904575,BOGOTÁ D.C.,2022-11-01,q3
4 a 8 años,1,6063.318553046713,4605.383706234856,BOGOTÁ D.C.,2022-11-01,q3
51 a 70 años,1,8209.7470094853,4715.031090628339,BOGOTÁ D.C.,2022-11-01,q3
9 a 13 años,1,8140.68583275615,4494.619074261235,BOGOTÁ D.C.,2022-11-01,q3
>70 años,1,8293.426784021638,5065.993887669748,BOGOTÁ D.C.,2022-11-01,q3
gestantes 19 a 30 años,1,10001.196086290976,3989.580631796445,BOGOTÁ D.C.,2022-11-01,q3
gestantes 31 a 50 años,1,10661.62314042526,4458.157506314894,BOGOTÁ D.C.,2022-11-01,q3
gestantes < 18 años,1,13965.7840807754,5541.10432069894,BOGOTÁ D.C.,2022-11-01,q3
lactantes 19 a 30 años,1,8656.65076428453,3412.3904506484046,BOGOTÁ D.C.,2022-11-01,q3
lactantes 31 a 50 años,1,8589.906435717437,3547.3692357365417,BOGOTÁ D.C.,2022-11-01,q3
lactantes < 18 años,1,9960.429066484578,3905.4422107356727,BOGOTÁ D.C.,2022-11-01,q3
1 a 3 años,0,4411.885123615221,3972.474531087508,BOGOTÁ D.C.,2022-11-01,q3
14 a 18 años,0,9509.563358618161,3462.1359732442033,BOGOTÁ D.C.,2022-11-01,q3
19 a 30 años,0,8784.147331886012,3115.4639756300985,BOGOTÁ D.C.,2022-11-01,q3
31 a 50 años,0,8475.017464876597,3173.1020348557436,BOGOTÁ D.C.,2022-11-01,q3
4 a 8 años,0,6162.3382420492235,4290.117834783526,BOGOTÁ D.C.,2022-11-01,q3
51 a 70 años,0,8593.722062475274,3958.1228640415543,BOGOTÁ D.C.,2022-11-01,q3
9 a 13 años,0,8274.342069948054,4123.548001492948,BOGOTÁ D.C.,2022-11-01,q3
>70 años,0,8017.942684289429,3958.122864041553,BOGOTÁ D.C.,2022-11-01,q3
1 a 3 años,1,4143.379670154831,4065.7023919611197,BOGOTÁ D.C.,2022-12-01,q3
14 a 18 años,1,9044.073660910884,4280.3258115515755,BOGOTÁ D.C.,2022-12-01,q3
19 a 30 años,1,7980.307346918465,3927.647297577506,BOGOTÁ D.C.,2022-12-01,q3
31 a 50 años,1,8048.622405425292,4199.676196983669,BOGOTÁ D.C.,2022-12-01,q3
4 a 8 años,1,6088.750392174632,4624.70041811944,BOGOTÁ D.C.,2022-12-01,q3
51 a 70 años,1,8359.414852786318,4800.988493899557,BOGOTÁ D.C.,2022-12-01,q3
9 a 13 años,1,8265.16991012172,4563.348972464113,BOGOTÁ D.C.,2022-12-01,q3
>70 años,1,8413.83530666476,5139.544767859434,BOGOTÁ D.C.,2022-12-01,q3
gestantes 19 a 30 años,1,9901.364013419394,3949.7565846612797,BOGOTÁ D.C.,2022-12-01,q3
gestantes 31 a 50 años,1,10378.228526263649,4339.6560539823295,BOGOTÁ D.C.,2022-12-01,q3
gestantes < 18 años,1,14262.25618531395,5658.733438401685,BOGOTÁ D.C.,2022-12-01,q3
lactantes 19 a 30 años,1,8789.5198842082409,3464.7665171398103,BOGOTÁ D.C.,2022-12-01,q3
lactantes 31 a 50 años,1,8698.728650958035,3592.3094899069933,BOGOTÁ D.C.,2022-12-01,q3
lactantes < 18 años,1,10093.467971060745,3957.606203887707,BOGOTÁ D.C.,2022-12-01,q3
1 a 3 años,0,4395.912007128038,3958.09228933796,BOGOTÁ D.C.,2022-12-01,q3
14 a 18 años,0,9630.58981632593,3506.197938778901,BOGOTÁ D.C.,2022-12-01,q3
19 a 30 años,0,8937.372002177408,3169.8080027099013,BOGOTÁ D.C.,2022-12-01,q3
31 a 50 años,0,8611.77802732853,3224.306084972349,BOGOTÁ D.C.,2022-12-01,q3
4 a 8 años,0,6181.133424189102,4303.202729340131,BOGOTÁ D.C.,2022-12-01,q3
51 a 70 años,0,8731.146282668738,4021.418132852891,BOGOTÁ D.C.,2022-12-01,q3
9 a 13 años,0,8394.521662977902,4183.439932051916,BOGOTÁ D.C.,2022-12-01,q3
>70 años,0,8146.159481729932,4021.4181328528903,BOGOTÁ D.C.,2022-12-01,q3
1 a 3 años,1,4252.41337922666,4172.692010838404,BOGOTÁ D.C.,2023-01-01,q3
14 a 18 años,1,9379.417906559709,4439.03555720486,BOGOTÁ D.C.,2023-01-01,q3
19 a 30 años,1,8124.868555958993,3998.7956152218553,BOGOTÁ D.C.,2023-01-01,q3
31 a 50 años,1,8199.309366882084,4278.302875357509,BOGOTÁ D.C.,2023-01-01,q3
4 a 8 años,1,6315.692560505492,4797.073971502292,BOGOTÁ D.C.,2023-01-01,q3
51 a 70 años,1,8686.983429083612,4989.1180452435465,BOGOTÁ D.C.,2023-01-01,q3
9 a 13 años,1,8569.933960765546,4731.614686594573,BOGOTÁ D.C.,2023-01-01,q3
>70 años,1,8749.088634477412,5344.332409172988,BOGOTÁ D.C.,2023-01-01,q3
gestantes 19 a 30 años,1,10061.020977835677,4013.4454002263046,BOGOTÁ D.C.,2023-01-01,q3
gestantes 31 a 50 años,1,10600.03827673448,4432.405796776381,BOGOTÁ D.C.,2023-01-01,q3
gestantes < 18 años,1,14432.259905666775,5726.184599321067,BOGOTÁ D.C.,2023-01-01,q3
lactantes 19 a 30 años,1,8910.624994382015,3512.5052942635702,BOGOTÁ D.C.,2023-01-01,q3
lactantes 31 a 50 años,1,8830.541558109955,3646.7441982702467,BOGOTÁ D.C.,2023-01-01,q3
lactantes < 18 años,1,10386.01695732524,4072.3134270432142,BOGOTÁ D.C.,2023-01-01,q3
1 a 3 años,0,4551.4939000646145,4098.178690019004,BOGOTÁ D.C.,2023-01-01,q3
14 a 18 años,0,9957.551902277874,3625.2346554988535,BOGOTÁ D.C.,2023-01-01,q3
19 a 30 años,0,9021.258435754737,3199.5599128240183,BOGOTÁ D.C.,2023-01-01,q3
31 a 50 años,0,8688.71204387728,3253.110684545828,BOGOTÁ D.C.,2023-01-01,q3
4 a 8 años,0,6398.892532741181,4454.803014586398,BOGOTÁ D.C.,2023-01-01,q3
51 a 70 años,0,9027.590032989574,4157.955104552147,BOGOTÁ D.C.,2023-01-01,q3
9 a 13 años,0,8694.059700253852,4332.715785591345,BOGOTÁ D.C.,2023-01-01,q3
>70 años,0,8422.741500779272,4157.955104552147,BOGOTÁ D.C.,2023-01-01,q3
1 a 3 años,1,4303.974921842867,4223.286912544502,BOGOTÁ D.C.,2023-02-01,q3
14 a 18 años,1,9531.940589459657,4511.220592502553,BOGOTÁ D.C.,2023-02-01,q3
19 a 30 años,1,8390.230439810906,4129.398089621356,BOGOTÁ D.C.,2023-02-01,q3
31 a 50 años,1,8517.871205767304,4444.524683839238,BOGOTÁ D.C.,2023-02-01,q3
4 a 8 años,1,6410.819918045109,4869.327800587542,BOGOTÁ D.C.,2023-02-01,q3
51 a 70 años,1,8813.507840281653,5061.78368668359,BOGOTÁ D.C.,2023-02-01,q3
9 a 13 años,1,8721.933912596067,4815.536594011875,BOGOTÁ D.C.,2023-02-01,q3
>70 años,1,8872.019777803762,5419.424218252108,BOGOTÁ D.C.,2023-02-01,q3
gestantes 19 a 30 años,1,10562.475092843388,4213.480636782046,BOGOTÁ D.C.,2023-02-01,q3
gestantes 31 a 50 años,1,11379.004702465794,4758.130592362469,BOGOTÁ D.C.,2023-02-01,q3
gestantes < 18 años,1,15229.780201335265,6042.611026264349,BOGOTÁ D.C.,2023-02-01,q3
lactantes 19 a 30 años,1,9104.08362860533,3588.765318374825,BOGOTÁ D.C.,2023-02-01,q3
lactantes 31 a 50 años,1,9101.597333992862,3758.681962403018,BOGOTÁ D.C.,2023-02-01,q3
lactantes < 18 años,1,10555.509639682148,4138.770792650043,BOGOTÁ D.C.,2023-02-01,q3
1 a 3 años,0,4582.060008492301,4125.700505260176,BOGOTÁ D.C.,2023-02-01,q3
14 a 18 años,0,10086.889835220652,3672.322570416369,BOGOTÁ D.C.,2023-02-01,q3
19 a 30 años,0,9129.316554291405,3237.8847681397074,BOGOTÁ D.C.,2023-02-01,q3
31 a 50 años,0,8784.870490309568,3289.113036552428,BOGOTÁ D.C.,2023-02-01,q3
4 a 8 años,0,6490.132069243781,4518.322468956504,BOGOTÁ D.C.,2023-02-01,q3
51 a 70 años,0,9190.354173483227,4232.921511568616,BOGOTÁ D.C.,2023-02-01,q3
9 a 13 años,0,8834.62912415663,4402.7690613795585,BOGOTÁ D.C.,2023-02-01,q3
>70 años,0,8574.600443859854,4232.9215115686175,BOGOTÁ D.C.,2023-02-01,q3
1 a 3 años,1,3824.349660112454,3752.6533406546655,BOGOTÁ D.C.,2023-03-01,q3
14 a 18 años,1,8231.642104858185,3895.8229990039226,BOGOTÁ D.C.,2023-03-01,q3
19 a 30 años,1,7590.365673127772,3735.7307090669524,BOGOTÁ D.C.,2023-03-01,q3
31 a 50 años,1,7677.011136367412,4005.773821820556,BOGOTÁ D.C.,2023-03-01,q3
4 a 8 años,1,5876.400641279382,4463.410511569391,BOGOTÁ D.C.,2023-03-01,q3
51 a 70 años,1,7655.305508064366,4396.603627015175,BOGOTÁ D.C.,2023-03-01,q3
9 a 13 años,1,7785.205162049578,4298.3518019564035,BOGOTÁ D.C.,2023-03-01,q3
>70 años,1,7440.748597944681,4545.1401330867175,BOGOTÁ D.C.,2023-03-01,q3
gestantes 19 a 30 años,1,10764.823907276364,4294.19967318295,BOGOTÁ D.C.,2023-03-01,q3
gestantes 31 a 50 años,1,11671.268401371632,4880.340652308886,BOGOTÁ D.C.,2023-03-01,q3
gestantes < 18 años,1,15766.969937632432,6255.747958043646,BOGOTÁ D.C.,2023-03-01,q3
lactantes 19 a 30 años,1,8330.363792673128,3283.7704362319864,BOGOTÁ D.C.,2023-03-01,q3
lactantes 31 a 50 años,1,8180.941530532543,3378.479209517382,BOGOTÁ D.C.,2023-03-01,q3
lactantes < 18 años,1,8996.568757541008,3527.5166504334406,BOGOTÁ D.C.,2023-03-01,q3
1 a 3 años,0,4415.730008935571,3975.936477304568,BOGOTÁ D.C.,2023-03-01,q3
14 a 18 años,0,8266.994391789678,3009.7552952818687,BOGOTÁ D.C.,2023-03-01,q3
19 a 30 años,0,8423.399340801627,2987.5178781838717,BOGOTÁ D.C.,2023-03-01,q3
31 a 50 años,0,8168.341844155984,3058.2806742879793,BOGOTÁ D.C.,2023-03-01,q3
4 a 8 años,0,5901.090746493109,4108.241654679495,BOGOTÁ D.C.,2023-03-01,q3
51 a 70 años,0,7840.059165109768,3610.9984953270023,BOGOTÁ D.C.,2023-03-01,q3
9 a 13 años,0,7743.860042127295,3859.180383239612,BOGOTÁ D.C.,2023-03-01,q3
>70 años,0,7314.77520104742,3610.9984953270045,BOGOTÁ D.C.,2023-03-01,q3
1 a 3 años,1,4417.296096356183,4334.483618364685,BOGOTÁ D.C.,2023-04-01,q3
14 a 18 años,1,9571.76316113919,4530.0675842287765,BOGOTÁ D.C.,2023-04-01,q3
19 a 30 años,1,8110.78939450757,3991.8663106191366,BOGOTÁ D.C.,2023-04-01,q3
31 a 50 años,1,8199.907924580806,4278.615195700639,BOGOTÁ D.C.,2023-04-01,q3
4 a 8 años,1,6517.775391876491,4950.565656090791,BOGOTÁ D.C.,2023-04-01,q3
51 a 70 años,1,8733.292195542252,5015.714147823529,BOGOTÁ D.C.,2023-04-01,q3
9 a 13 años,1,8856.094621226055,4889.609134388582,BOGOTÁ D.C.,2023-04-01,q3
>70 años,1,8711.936547636396,5321.638262380233,BOGOTÁ D.C.,2023-04-01,q3
gestantes 19 a 30 años,1,10647.985402232935,4247.591584234836,BOGOTÁ D.C.,2023-04-01,q3
gestantes 31 a 50 años,1,11452.32663729004,4788.790157966882,BOGOTÁ D.C.,2023-04-01,q3
gestantes < 18 años,1,15722.697978227889,6238.182489171398,BOGOTÁ D.C.,2023-04-01,q3
lactantes 19 a 30 años,1,9018.693185120506,3555.1050100359407,BOGOTÁ D.C.,2023-04-01,q3
lactantes 31 a 50 años,1,8860.279992554508,3659.025264223463,BOGOTÁ D.C.,2023-04-01,q3
lactantes < 18 años,1,10543.159443049877,4133.928332661715,BOGOTÁ D.C.,2023-04-01,q3
1 a 3 años,0,4665.89300885159,4201.183988955514,BOGOTÁ D.C.,2023-04-01,q3
14 a 18 años,0,10091.195296570386,3673.8900548606684,BOGOTÁ D.C.,2023-04-01,q3
19 a 30 años,0,9196.22191663374,3261.614020199381,BOGOTÁ D.C.,2023-04-01,q3
31 a 50 años,0,8845.199906350588,3311.7007649683783,BOGOTÁ D.C.,2023-04-01,q3
4 a 8 años,0,6610.929795675797,4602.419845669642,BOGOTÁ D.C.,2023-04-01,q3
51 a 70 años,0,9121.102126169404,4201.025191226007,BOGOTÁ D.C.,2023-04-01,q3
9 a 13 años,0,8971.653574695141,4471.05568700049,BOGOTÁ D.C.,2023-04-01,q3
>70 años,0,8509.988283716055,4201.025191226008,BOGOTÁ D.C.,2023-04-01,q3
1 a 3 años,1,4429.389480392366,4346.350283819902,BOGOTÁ D.C.,2023-05-01,q3
14 a 18 años,1,9199.584205659241,4353.924924472885,BOGOTÁ D.C.,2023-05-01,q3
19 a 30 años,1,7685.417350871108,3782.5120483048067,BOGOTÁ D.C.,2023-05-01,q3
31 a 50 años,1,7753.886631812569,4045.886548208794,BOGOTÁ D.C.,2023-05-01,q3
4 a 8 años,1,6449.342868691999,4898.587844848516,BOGOTÁ D.C.,2023-05-01,q3
51 a 70 años,1,8300.08210624885,4766.912444502252,BOGOTÁ D.C.,2023-05-01,q3
9 a 13 años,1,8632.628404922323,4766.229416894411,BOGOTÁ D.C.,2023-05-01,q3
>70 años,1,8271.213841887773,5052.425234806907,BOGOTÁ D.C.,2023-05-01,q3
gestantes 19 a 30 años,1,10602.409913601772,4229.411050110572,BOGOTÁ D.C.,2023-05-01,q3
gestantes 31 a 50 años,1,11257.572114604802,4707.353558139108,BOGOTÁ D.C.,2023-05-01,q3
gestantes < 18 años,1,15174.25902202544,6020.582284822651,BOGOTÁ D.C.,2023-05-01,q3
lactantes 19 a 30 años,1,8679.380692979536,3421.3504276336457,BOGOTÁ D.C.,2023-05-01,q3
lactantes 31 a 50 años,1,8395.656613883277,3467.149986879609,BOGOTÁ D.C.,2023-05-01,q3
lactantes < 18 años,1,10206.386460556505,4001.8810671781234,BOGOTÁ D.C.,2023-05-01,q3
1 a 3 años,0,4641.359142312157,4179.09362231005,BOGOTÁ D.C.,2023-05-01,q3
14 a 18 años,0,9765.439804131289,3555.2926212742195,BOGOTÁ D.C.,2023-05-01,q3
19 a 30 años,0,9090.601736175722,3224.153825727101,BOGOTÁ D.C.,2023-05-01,q3
31 a 50 años,0,8714.473178255352,3262.7558219451103,BOGOTÁ D.C.,2023-05-01,q3
4 a 8 años,0,6579.9830256366295,4580.875216851506,BOGOTÁ D.C.,2023-05-01,q3
51 a 70 años,0,8768.974935353124,4038.841369723088,BOGOTÁ D.C.,2023-05-01,q3
9 a 13 años,0,8755.75593638063,4363.462325803255,BOGOTÁ D.C.,2023-05-01,q3
>70 años,0,8181.453614684466,4038.841369723088,BOGOTÁ D.C.,2023-05-01,q3
1 a 3 años,1,4367.892253456634,4286.005965279688,BOGOTÁ D.C.,2023-06-01,q3
14 a 18 años,1,9123.736397404211,4318.028121373632,BOGOTÁ D.C.,2023-06-01,q3
19 a 30 años,1,7621.41579481638,3751.0125674265446,BOGOTÁ D.C.,2023-06-01,q3
31 a 50 años,1,7675.93443794605,4005.212013289901,BOGOTÁ D.C.,2023-06-01,q3
4 a 8 años,1,6359.883774575632,4830.639335989849,BOGOTÁ D.C.,2023-06-01,q3
