Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
31 a 50 años,1,4193.677836124634,2188.2116092699666,BOGOTÁ D.C.,2017-07-01,q2
4 a 8 años,1,3073.920196794669,2334.7910661020965,BOGOTÁ D.C.,2017-07-01,q2
51 a 70 años,1,4008.134805947655,2301.956467554668,BOGOTÁ D.C.,2017-07-01,q2
9 a 13 años,1,4027.7583753842055,2223.7978460825393,BOGOTÁ D.C.,2017-07-01,q2
>70 años,1,3862.9676943696754,2359.6724535685057,BOGOTÁ D.C.,2017-07-01,q2
gestantes 19 a 30 años,1,5817.806807067348,2320.783349986036,BOGOTÁ D.C.,2017-07-01,q2
gestantes 31 a 50 años,1,6258.421130059382,2616.9586723491548,BOGOTÁ D.C.,2017-07-01,q2
gestantes < 18 años,1,8048.004972101513,3193.1494047161677,BOGOTÁ D.C.,2017-07-01,q2
lactantes 19 a 30 años,1,4524.630722767041,1783.5774009480974,BOGOTÁ D.C.,2017-07-01,q2
lactantes 31 a 50 años,1,4499.045029849494,1857.9683083296231,BOGOTÁ D.C.,2017-07-01,q2
lactantes < 18 años,1,4747.922760723407,1861.640481476374,BOGOTÁ D.C.,2017-07-01,q2
1 a 3 años,0,2381.4564979116894,2144.270537373866,BOGOTÁ D.C.,2017-07-01,q2
14 a 18 años,0,4379.709737636088,1594.5159691583444,BOGOTÁ D.C.,2017-07-01,q2
19 a 30 años,0,4463.996929693274,1583.2409335049242,BOGOTÁ D.C.,2017-07-01,q2
31 a 50 años,0,4315.579289677216,1615.7811452784467,BOGOTÁ D.C.,2017-07-01,q2
4 a 8 años,0,3078.113247682228,2142.9314689766334,BOGOTÁ D.C.,2017-07-01,q2
51 a 70 años,0,4123.553632769165,1899.2389789092265,BOGOTÁ D.C.,2017-07-01,q2
9 a 13 años,0,4010.1350174078,1998.4651464685433,BOGOTÁ D.C.,2017-07-01,q2
>70 años,0,3847.2755393736293,1899.2389789092251,BOGOTÁ D.C.,2017-07-01,q2
1 a 3 años,1,1946.226758568689,1909.7402163272664,BOGOTÁ D.C.,2017-08-01,q2
14 a 18 años,1,4291.779687175729,2031.1881637914655,BOGOTÁ D.C.,2017-08-01,q2
19 a 30 años,1,4147.788475386699,2041.406362946775,BOGOTÁ D.C.,2017-08-01,q2
31 a 50 años,1,4192.019564813603,2187.346342867919,BOGOTÁ D.C.,2017-08-01,q2
4 a 8 años,1,3072.585292258086,2333.777141541066,BOGOTÁ D.C.,2017-08-01,q2
51 a 70 años,1,4006.9071414550895,2301.2513939090677,BOGOTÁ D.C.,2017-08-01,q2
9 a 13 años,1,4026.0758583440856,2222.868898161047,BOGOTÁ D.C.,2017-08-01,q2
>70 años,1,3862.054411224068,2359.1145796091437,BOGOTÁ D.C.,2017-08-01,q2
gestantes 19 a 30 años,1,5838.682808697824,2329.111003104395,BOGOTÁ D.C.,2017-08-01,q2
gestantes 31 a 50 años,1,6270.430797043154,2621.980514362096,BOGOTÁ D.C.,2017-08-01,q2
gestantes < 18 años,1,8049.444491918235,3193.720552703959,BOGOTÁ D.C.,2017-08-01,q2
lactantes 19 a 30 años,1,4532.446619837897,1786.658372244503,BOGOTÁ D.C.,2017-08-01,q2
lactantes 31 a 50 años,1,4501.773155467896,1859.0949409609975,BOGOTÁ D.C.,2017-08-01,q2
lactantes < 18 años,1,4745.333350625726,1860.6251847022215,BOGOTÁ D.C.,2017-08-01,q2
1 a 3 años,0,2375.844098552781,2139.217116243193,BOGOTÁ D.C.,2017-08-01,q2
14 a 18 años,0,4372.061875649426,1591.731620696838,BOGOTÁ D.C.,2017-08-01,q2
19 a 30 años,0,4468.369130523031,1584.7916172155074,BOGOTÁ D.C.,2017-08-01,q2
31 a 50 años,0,4323.310641302682,1618.675813953351,BOGOTÁ D.C.,2017-08-01,q2
4 a 8 años,0,3077.2197024712714,2142.309397597931,BOGOTÁ D.C.,2017-08-01,q2
51 a 70 años,0,4118.71293016782,1897.0094332584802,BOGOTÁ D.C.,2017-08-01,q2
9 a 13 años,0,4006.84416777564,1996.825139769245,BOGOTÁ D.C.,2017-08-01,q2
>70 años,0,3842.759163846574,1897.0094332584795,BOGOTÁ D.C.,2017-08-01,q2
1 a 3 años,1,1936.3488485791913,1900.0474907099292,BOGOTÁ D.C.,2017-09-01,q2
14 a 18 años,1,4294.511179018351,2032.4809081323738,BOGOTÁ D.C.,2017-09-01,q2
19 a 30 años,1,4142.729773326897,2038.9166345934532,BOGOTÁ D.C.,2017-09-01,q2
31 a 50 años,1,4186.989247960755,2184.721582892701,BOGOTÁ D.C.,2017-09-01,q2
4 a 8 años,1,3070.201807655787,2331.966769704137,BOGOTÁ D.C.,2017-09-01,q2
51 a 70 años,1,4009.798860877088,2302.9121694445153,BOGOTÁ D.C.,2017-09-01,q2
9 a 13 años,1,4027.0322644325715,2223.3969471661494,BOGOTÁ D.C.,2017-09-01,q2
>70 años,1,3866.690571611558,2361.9465525441337,BOGOTÁ D.C.,2017-09-01,q2
gestantes 19 a 30 años,1,5827.437197930233,2324.6250125775064,BOGOTÁ D.C.,2017-09-01,q2
gestantes 31 a 50 años,1,6253.953984430955,2615.090735493731,BOGOTÁ D.C.,2017-09-01,q2
gestantes < 18 años,1,8021.948864595624,3182.81130919467,BOGOTÁ D.C.,2017-09-01,q2
lactantes 19 a 30 años,1,4535.20187814047,1787.7444755636068,BOGOTÁ D.C.,2017-09-01,q2
lactantes 31 a 50 años,1,4502.7606976343495,1859.5027657413943,BOGOTÁ D.C.,2017-09-01,q2
lactantes < 18 años,1,4751.755200959296,1863.1431651227526,BOGOTÁ D.C.,2017-09-01,q2
1 a 3 años,0,2358.7562797735886,2123.8311932219185,BOGOTÁ D.C.,2017-09-01,q2
14 a 18 años,0,4346.0596940942505,1582.265035876233,BOGOTÁ D.C.,2017-09-01,q2
19 a 30 años,0,4471.782353995456,1586.002181470706,BOGOTÁ D.C.,2017-09-01,q2
31 a 50 años,0,4328.009783183987,1620.435203445107,BOGOTÁ D.C.,2017-09-01,q2
4 a 8 años,0,3075.9462048621763,2141.422809652504,BOGOTÁ D.C.,2017-09-01,q2
51 a 70 años,0,4120.620633507079,1897.888089113977,BOGOTÁ D.C.,2017-09-01,q2
9 a 13 años,0,4007.6429127175015,1997.2231971721785,BOGOTÁ D.C.,2017-09-01,q2
>70 años,0,3844.5390510621032,1897.8880891139765,BOGOTÁ D.C.,2017-09-01,q2
1 a 3 años,1,1937.3079794023533,1900.9886403981634,BOGOTÁ D.C.,2017-10-01,q2
14 a 18 años,1,4283.072478989187,2027.0672676846661,BOGOTÁ D.C.,2017-10-01,q2
19 a 30 años,1,4128.5872521960155,2031.9561464212184,BOGOTÁ D.C.,2017-10-01,q2
31 a 50 años,1,4173.062322881342,2177.454677724976,BOGOTÁ D.C.,2017-10-01,q2
4 a 8 años,1,3065.6814047456614,2328.5333050554846,BOGOTÁ D.C.,2017-10-01,q2
51 a 70 años,1,3997.5976435128364,2295.9047526329837,BOGOTÁ D.C.,2017-10-01,q2
9 a 13 años,1,4019.4390815812567,2219.2046143361613,BOGOTÁ D.C.,2017-10-01,q2
>70 años,1,3855.002167981558,2354.8067558250755,BOGOTÁ D.C.,2017-10-01,q2
gestantes 19 a 30 años,1,5755.420455516118,2295.896788650851,BOGOTÁ D.C.,2017-10-01,q2
gestantes 31 a 50 años,1,6172.114060412663,2580.8693728763355,BOGOTÁ D.C.,2017-10-01,q2
gestantes < 18 años,1,7910.657174308297,3138.6549007649746,BOGOTÁ D.C.,2017-10-01,q2
lactantes 19 a 30 años,1,4509.892141886421,1777.7675567004078,BOGOTÁ D.C.,2017-10-01,q2
lactantes 31 a 50 años,1,4478.157092695796,1849.3422276842919,BOGOTÁ D.C.,2017-10-01,q2
lactantes < 18 años,1,4727.119034133513,1853.4834280583614,BOGOTÁ D.C.,2017-10-01,q2
1 a 3 años,0,2359.859503959906,2124.8245395720455,BOGOTÁ D.C.,2017-10-01,q2
14 a 18 años,0,4350.51466696889,1583.886952810752,BOGOTÁ D.C.,2017-10-01,q2
19 a 30 años,0,4450.400111330486,1578.4185647321913,BOGOTÁ D.C.,2017-10-01,q2
31 a 50 años,0,4309.762966132631,1613.6034756575798,BOGOTÁ D.C.,2017-10-01,q2
4 a 8 años,0,3071.169553292037,2138.097383931886,BOGOTÁ D.C.,2017-10-01,q2
51 a 70 años,0,4101.113722173679,1888.9035360654211,BOGOTÁ D.C.,2017-10-01,q2
9 a 13 años,0,4000.2825131193663,1993.5551156746135,BOGOTÁ D.C.,2017-10-01,q2
>70 años,0,3826.339102788041,1888.9035360654204,BOGOTÁ D.C.,2017-10-01,q2
1 a 3 años,1,1923.0344700760174,1886.982721165262,BOGOTÁ D.C.,2017-11-01,q2
14 a 18 años,1,4266.690511536277,2019.3141068012462,BOGOTÁ D.C.,2017-11-01,q2
19 a 30 años,1,4117.112566601896,2026.3086799885386,BOGOTÁ D.C.,2017-11-01,q2
31 a 50 años,1,4165.856718757797,2173.6948785197987,BOGOTÁ D.C.,2017-11-01,q2
4 a 8 años,1,3053.0454840620723,2318.9357121332896,BOGOTÁ D.C.,2017-11-01,q2
51 a 70 años,1,3980.7463466007002,2286.226696930595,BOGOTÁ D.C.,2017-11-01,q2
9 a 13 años,1,4002.258593316804,2209.7189577408762,BOGOTÁ D.C.,2017-11-01,q2
>70 años,1,3839.688599786027,2345.4525473777912,BOGOTÁ D.C.,2017-11-01,q2
gestantes 19 a 30 años,1,5604.934799214403,2235.866502816858,BOGOTÁ D.C.,2017-11-01,q2
gestantes 31 a 50 años,1,6028.276517444435,2520.723707115581,BOGOTÁ D.C.,2017-11-01,q2
gestantes < 18 años,1,7803.391998920595,3096.0960638704514,BOGOTÁ D.C.,2017-11-01,q2
lactantes 19 a 30 años,1,4441.364672227008,1750.7545132681798,BOGOTÁ D.C.,2017-11-01,q2
lactantes 31 a 50 años,1,4404.563517871166,1818.9503270000707,BOGOTÁ D.C.,2017-11-01,q2
lactantes < 18 años,1,4644.9316868404785,1821.2581159592678,BOGOTÁ D.C.,2017-11-01,q2
1 a 3 años,0,2339.7999824656486,2106.7628865577926,BOGOTÁ D.C.,2017-11-01,q2
14 a 18 años,0,4258.972032996025,1550.5591296276334,BOGOTÁ D.C.,2017-11-01,q2
19 a 30 años,0,4374.759850024964,1551.5913155636738,BOGOTÁ D.C.,2017-11-01,q2
31 a 50 años,0,4250.850571884668,1591.5462894816276,BOGOTÁ D.C.,2017-11-01,q2
4 a 8 años,0,3051.5545427802213,2124.441738441261,BOGOTÁ D.C.,2017-11-01,q2
51 a 70 años,0,4054.6155706761792,1867.48727484114,BOGOTÁ D.C.,2017-11-01,q2
9 a 13 años,0,3966.2887002346843,1976.6141772894298,BOGOTÁ D.C.,2017-11-01,q2
>70 años,0,3782.956327440874,1867.4872748411394,BOGOTÁ D.C.,2017-11-01,q2
1 a 3 años,1,1917.7470767773484,1881.7944523380859,BOGOTÁ D.C.,2017-12-01,q2
14 a 18 años,1,4236.574783187802,2005.0611126067693,BOGOTÁ D.C.,2017-12-01,q2
19 a 30 años,1,4075.4312973337724,2005.7945171269366,BOGOTÁ D.C.,2017-12-01,q2
31 a 50 años,1,4129.009859322691,2154.4686220614058,BOGOTÁ D.C.,2017-12-01,q2
4 a 8 años,1,3044.448504839707,2312.4058906026953,BOGOTÁ D.C.,2017-12-01,q2
51 a 70 años,1,3949.9042101974946,2268.513406633836,BOGOTÁ D.C.,2017-12-01,q2
9 a 13 años,1,3982.62719611928,2198.8801102394023,BOGOTÁ D.C.,2017-12-01,q2
>70 años,1,3811.696640413736,2328.3538137932132,BOGOTÁ D.C.,2017-12-01,q2
gestantes 19 a 30 años,1,5546.108181627023,2212.399956201483,BOGOTÁ D.C.,2017-12-01,q2
gestantes 31 a 50 años,1,5940.924127076655,2484.197306801808,BOGOTÁ D.C.,2017-12-01,q2
gestantes < 18 años,1,7785.645448644255,3089.0548919708126,BOGOTÁ D.C.,2017-12-01,q2
lactantes 19 a 30 años,1,4384.926999981458,1728.5071823926794,BOGOTÁ D.C.,2017-12-01,q2
lactantes 31 a 50 años,1,4334.503014436509,1790.0174769879045,BOGOTÁ D.C.,2017-12-01,q2
lactantes < 18 años,1,4582.602767126386,1796.8192095250597,BOGOTÁ D.C.,2017-12-01,q2
1 a 3 años,0,2336.1449070445387,2103.471845741185,BOGOTÁ D.C.,2017-12-01,q2
14 a 18 años,0,4212.892620392644,1533.7830500135299,BOGOTÁ D.C.,2017-12-01,q2
19 a 30 años,0,4333.780212598038,1537.0571121500066,BOGOTÁ D.C.,2017-12-01,q2
31 a 50 años,0,4216.875314492428,1578.8257306377295,BOGOTÁ D.C.,2017-12-01,q2
4 a 8 años,0,3044.317803328171,2119.4036402762035,BOGOTÁ D.C.,2017-12-01,q2
51 a 70 años,0,4003.4743041038087,1843.9324734355926,BOGOTÁ D.C.,2017-12-01,q2
9 a 13 años,0,3945.173945550606,1966.0915636793522,BOGOTÁ D.C.,2017-12-01,q2
>70 años,0,3735.241525728852,1843.9324734355919,BOGOTÁ D.C.,2017-12-01,q2
1 a 3 años,1,1965.8504185317415,1928.9959851941283,BOGOTÁ D.C.,2018-01-01,q2
14 a 18 años,1,4306.113365692644,2037.9719225755655,BOGOTÁ D.C.,2018-01-01,q2
19 a 30 años,1,4179.935810577707,2057.228234047786,BOGOTÁ D.C.,2018-01-01,q2
31 a 50 años,1,4215.8267294327325,2199.768640440677,BOGOTÁ D.C.,2018-01-01,q2
4 a 8 años,1,3098.942394228069,2353.7966353051575,BOGOTÁ D.C.,2018-01-01,q2
51 a 70 años,1,4036.2222135826114,2318.08765894334,BOGOTÁ D.C.,2018-01-01,q2
9 a 13 años,1,4076.7269586812336,2250.8342817165735,BOGOTÁ D.C.,2018-01-01,q2
>70 años,1,3899.0873919524993,2381.735971093152,BOGOTÁ D.C.,2018-01-01,q2
gestantes 19 a 30 años,1,5492.255723251963,2190.9176531797557,BOGOTÁ D.C.,2018-01-01,q2
gestantes 31 a 50 años,1,5967.46394183756,2495.2949298220396,BOGOTÁ D.C.,2018-01-01,q2
gestantes < 18 años,1,7924.175744699611,3144.018567306452,BOGOTÁ D.C.,2018-01-01,q2
lactantes 19 a 30 años,1,4642.822434839417,1830.1677371658907,BOGOTÁ D.C.,2018-01-01,q2
lactantes 31 a 50 años,1,4594.381132325774,1897.3392094582732,BOGOTÁ D.C.,2018-01-01,q2
lactantes < 18 años,1,4831.070755613849,1894.2424594457068,BOGOTÁ D.C.,2018-01-01,q2
1 a 3 años,0,2391.942142579758,2153.711843124679,BOGOTÁ D.C.,2018-01-01,q2
14 a 18 años,0,4371.395110881336,1591.4888724031416,BOGOTÁ D.C.,2018-01-01,q2
19 a 30 años,0,4519.508522472002,1602.9291697108051,BOGOTÁ D.C.,2018-01-01,q2
31 a 50 años,0,4414.8248709526,1652.9393407873426,BOGOTÁ D.C.,2018-01-01,q2
4 a 8 años,0,3106.104010048605,2162.4181742054043,BOGOTÁ D.C.,2018-01-01,q2
51 a 70 años,0,4204.066993486739,1936.3220695195553,BOGOTÁ D.C.,2018-01-01,q2
9 a 13 años,0,4053.186492694955,2019.9200033486866,BOGOTÁ D.C.,2018-01-01,q2
>70 años,0,3922.3945049231265,1936.3220695195546,BOGOTÁ D.C.,2018-01-01,q2
1 a 3 años,1,1965.3140204930705,1928.4696431827626,BOGOTÁ D.C.,2018-02-01,q2
14 a 18 años,1,4302.258328039233,2036.1474331037423,BOGOTÁ D.C.,2018-02-01,q2
19 a 30 años,1,4177.460511055026,2056.0099722617506,BOGOTÁ D.C.,2018-02-01,q2
31 a 50 años,1,4213.667307947428,2198.6418797908364,BOGOTÁ D.C.,2018-02-01,q2
4 a 8 años,1,3098.1746104070335,2353.213466357293,BOGOTÁ D.C.,2018-02-01,q2
51 a 70 años,1,4033.277327233827,2316.3963485191202,BOGOTÁ D.C.,2018-02-01,q2
9 a 13 años,1,4075.658258807957,2250.244233293525,BOGOTÁ D.C.,2018-02-01,q2
>70 años,1,3896.5237335366783,2380.1699745264905,BOGOTÁ D.C.,2018-02-01,q2
gestantes 19 a 30 años,1,5490.303108903152,2190.13873510624,BOGOTÁ D.C.,2018-02-01,q2
gestantes 31 a 50 años,1,5970.668397033396,2496.6348726989604,BOGOTÁ D.C.,2018-02-01,q2
gestantes < 18 años,1,7937.516020037521,3149.3114929943517,BOGOTÁ D.C.,2018-02-01,q2
lactantes 19 a 30 años,1,4640.179938262335,1829.1260837213094,BOGOTÁ D.C.,2018-02-01,q2
lactantes 31 a 50 años,1,4591.654498014665,1896.2131926913073,BOGOTÁ D.C.,2018-02-01,q2
lactantes < 18 años,1,4824.104099358957,1891.510862922467,BOGOTÁ D.C.,2018-02-01,q2
1 a 3 años,0,2392.389940481181,2154.1150416914334,BOGOTÁ D.C.,2018-02-01,q2
14 a 18 años,0,4364.301870745142,1588.9064444914704,BOGOTÁ D.C.,2018-02-01,q2
19 a 30 años,0,4512.27858411325,1600.364935340361,BOGOTÁ D.C.,2018-02-01,q2
31 a 50 años,0,4413.5224817178705,1652.4517177294488,BOGOTÁ D.C.,2018-02-01,q2
4 a 8 años,0,3104.7578925031125,2161.481029461995,BOGOTÁ D.C.,2018-02-01,q2
51 a 70 años,0,4199.356874449972,1934.1526684477524,BOGOTÁ D.C.,2018-02-01,q2
9 a 13 años,0,4051.4550633879007,2019.0571393528262,BOGOTÁ D.C.,2018-02-01,q2
>70 años,0,3917.9999638618224,1934.152668447752,BOGOTÁ D.C.,2018-02-01,q2
1 a 3 años,1,1965.5111980304964,1928.6631241687871,BOGOTÁ D.C.,2018-03-01,q2
14 a 18 años,1,4295.251819453494,2032.8314340667869,BOGOTÁ D.C.,2018-03-01,q2
19 a 30 años,1,4175.075591285311,2054.8361924452374,BOGOTÁ D.C.,2018-03-01,q2
31 a 50 años,1,4211.041853959723,2197.2719488799007,BOGOTÁ D.C.,2018-03-01,q2
4 a 8 años,1,3096.631398635227,2352.041322375221,BOGOTÁ D.C.,2018-03-01,q2
51 a 70 años,1,4026.6606806880695,2312.59626866964,BOGOTÁ D.C.,2018-03-01,q2
9 a 13 años,1,4072.3623484218974,2248.4245018856645,BOGOTÁ D.C.,2018-03-01,q2
>70 años,1,3890.480623973333,2376.4785744685328,BOGOTÁ D.C.,2018-03-01,q2
gestantes 19 a 30 años,1,5495.102329138462,2192.053193729215,BOGOTÁ D.C.,2018-03-01,q2
gestantes 31 a 50 años,1,5979.082636819406,2500.153286898665,BOGOTÁ D.C.,2018-03-01,q2
gestantes < 18 años,1,7962.665411928093,3159.2898374425904,BOGOTÁ D.C.,2018-03-01,q2
lactantes 19 a 30 años,1,4642.697860359462,1830.1186307866992,BOGOTÁ D.C.,2018-03-01,q2
lactantes 31 a 50 años,1,4592.79357561198,1896.6835969790775,BOGOTÁ D.C.,2018-03-01,q2
lactantes < 18 años,1,4819.262026864597,1889.612306727108,BOGOTÁ D.C.,2018-03-01,q2
1 a 3 años,0,2392.596393602115,2154.3009326967012,BOGOTÁ D.C.,2018-03-01,q2
14 a 18 años,0,4359.133938518889,1587.024961252316,BOGOTÁ D.C.,2018-03-01,q2
19 a 30 años,0,4507.800277741523,1598.7766192919046,BOGOTÁ D.C.,2018-03-01,q2
31 a 50 años,0,4415.633205405175,1653.2419864986373,BOGOTÁ D.C.,2018-03-01,q2
4 a 8 años,0,3104.0789584974427,2161.0083668496427,BOGOTÁ D.C.,2018-03-01,q2
51 a 70 años,0,4195.6389530206025,1932.4402567926106,BOGOTÁ D.C.,2018-03-01,q2
9 a 13 años,0,4047.7522284151923,2017.211818283791,BOGOTÁ D.C.,2018-03-01,q2
>70 años,0,3914.5311431682217,1932.4402567926104,BOGOTÁ D.C.,2018-03-01,q2
1 a 3 años,1,1961.9054184051492,1925.1249432587167,BOGOTÁ D.C.,2018-04-01,q2
14 a 18 años,1,4277.392931383235,2024.379284908965,BOGOTÁ D.C.,2018-04-01,q2
19 a 30 años,1,4158.039322650234,2046.4514960228382,BOGOTÁ D.C.,2018-04-01,q2
31 a 50 años,1,4192.969382380391,2187.8419464664316,BOGOTÁ D.C.,2018-04-01,q2
4 a 8 años,1,3082.2278624367227,2341.101139975095,BOGOTÁ D.C.,2018-04-01,q2
51 a 70 años,1,4009.411517288991,2302.689709840913,BOGOTÁ D.C.,2018-04-01,q2
9 a 13 años,1,4054.417175174487,2238.516648956787,BOGOTÁ D.C.,2018-04-01,q2
>70 años,1,3875.0550323404796,2367.0559371235972,BOGOTÁ D.C.,2018-04-01,q2
gestantes 19 a 30 años,1,5486.757557361271,2188.7243778995594,BOGOTÁ D.C.,2018-04-01,q2
gestantes 31 a 50 años,1,5972.090144525992,2497.2293763848284,BOGOTÁ D.C.,2018-04-01,q2
gestantes < 18 años,1,7972.6593587288235,3163.255064278231,BOGOTÁ D.C.,2018-04-01,q2
lactantes 19 a 30 años,1,4634.109874377847,1826.7333075080326,BOGOTÁ D.C.,2018-04-01,q2
lactantes 31 a 50 años,1,4581.579026284999,1892.0523303211944,BOGOTÁ D.C.,2018-04-01,q2
lactantes < 18 años,1,4804.297694929525,1883.744855314536,BOGOTÁ D.C.,2018-04-01,q2
1 a 3 años,0,2382.1478842146385,2144.893063664569,BOGOTÁ D.C.,2018-04-01,q2
14 a 18 años,0,4347.56720296344,1582.813872924416,BOGOTÁ D.C.,2018-04-01,q2
19 a 30 años,0,4494.188255957487,1593.9488583381856,BOGOTÁ D.C.,2018-04-01,q2
31 a 50 años,0,4407.106947637334,1650.0496997592313,BOGOTÁ D.C.,2018-04-01,q2
4 a 8 años,0,3090.957865328754,2151.873679073129,BOGOTÁ D.C.,2018-04-01,q2
51 a 70 años,0,4175.424625611006,1923.1298798779253,BOGOTÁ D.C.,2018-04-01,q2
9 a 13 años,0,4030.471632429357,2008.5999713911265,BOGOTÁ D.C.,2018-04-01,q2
>70 años,0,3895.6711756950676,1923.1298798779249,BOGOTÁ D.C.,2018-04-01,q2
1 a 3 años,1,1957.9413790456347,1921.235219027869,BOGOTÁ D.C.,2018-05-01,q2
14 a 18 años,1,4260.429624965106,2016.3509913513287,BOGOTÁ D.C.,2018-05-01,q2
19 a 30 años,1,4142.225450695094,2038.6684234232257,BOGOTÁ D.C.,2018-05-01,q2
31 a 50 años,1,4176.206617025658,2179.095333305902,BOGOTÁ D.C.,2018-05-01,q2
4 a 8 años,1,3066.229886997568,2328.9499038533854,BOGOTÁ D.C.,2018-05-01,q2
51 a 70 años,1,3993.7893750999106,2293.71758365555,BOGOTÁ D.C.,2018-05-01,q2
9 a 13 años,1,4035.1213656852265,2227.86308546569,BOGOTÁ D.C.,2018-05-01,q2
>70 años,1,3861.101226285045,2358.53233186115,BOGOTÁ D.C.,2018-05-01,q2
gestantes 19 a 30 años,1,5481.119308474121,2186.4752220618625,BOGOTÁ D.C.,2018-05-01,q2
gestantes 31 a 50 años,1,5969.051553524838,2495.9587896172075,BOGOTÁ D.C.,2018-05-01,q2
gestantes < 18 años,1,7995.78344987211,3172.4298446267044,BOGOTÁ D.C.,2018-05-01,q2
lactantes 19 a 30 años,1,4632.1750823957245,1825.9706262048112,BOGOTÁ D.C.,2018-05-01,q2
lactantes 31 a 50 años,1,4575.849809525242,1889.6863386272562,BOGOTÁ D.C.,2018-05-01,q2
lactantes < 18 años,1,4792.626883470728,1879.1687793849042,BOGOTÁ D.C.,2018-05-01,q2
1 a 3 años,0,2370.5919435458623,2134.4880602016055,BOGOTÁ D.C.,2018-05-01,q2
14 a 18 años,0,4336.733075286018,1578.8695043187963,BOGOTÁ D.C.,2018-05-01,q2
19 a 30 años,0,4483.780452508119,1590.2575340141823,BOGOTÁ D.C.,2018-05-01,q2
31 a 50 años,0,4402.607486311525,1648.3650719754999,BOGOTÁ D.C.,2018-05-01,q2
4 a 8 años,0,3075.6097927090404,2141.1886050821895,BOGOTÁ D.C.,2018-05-01,q2
51 a 70 años,0,4152.958046782062,1912.7821540973987,BOGOTÁ D.C.,2018-05-01,q2
9 a 13 años,0,4011.609831899535,1999.2001255521768,BOGOTÁ D.C.,2018-05-01,q2
>70 años,0,3874.709857647665,1912.782154097399,BOGOTÁ D.C.,2018-05-01,q2
1 a 3 años,1,1959.608678035679,1922.8712606243623,BOGOTÁ D.C.,2018-06-01,q2
14 a 18 años,1,4264.336790574549,2018.2001516341593,BOGOTÁ D.C.,2018-06-01,q2
19 a 30 años,1,4151.035416469454,2043.0044015708852,BOGOTÁ D.C.,2018-06-01,q2
31 a 50 años,1,4184.14970737945,2183.239944123958,BOGOTÁ D.C.,2018-06-01,q2
4 a 8 años,1,3069.5547275502586,2331.475281066705,BOGOTÁ D.C.,2018-06-01,q2
51 a 70 años,1,3997.6101637581914,2295.9119432739208,BOGOTÁ D.C.,2018-06-01,q2
9 a 13 años,1,4038.7076796368565,2229.8431539054777,BOGOTÁ D.C.,2018-06-01,q2
>70 años,1,3864.271930433167,2360.4691389556783,BOGOTÁ D.C.,2018-06-01,q2
gestantes 19 a 30 años,1,5504.877593912033,2195.9526480233517,BOGOTÁ D.C.,2018-06-01,q2
gestantes 31 a 50 años,1,5990.681588290449,2505.0033882294447,BOGOTÁ D.C.,2018-06-01,q2
gestantes < 18 años,1,8030.428344898369,3186.175651982033,BOGOTÁ D.C.,2018-06-01,q2
lactantes 19 a 30 años,1,4653.302506239834,1834.2989071230961,BOGOTÁ D.C.,2018-06-01,q2
lactantes 31 a 50 años,1,4596.203583451944,1898.0918261610632,BOGOTÁ D.C.,2018-06-01,q2
lactantes < 18 años,1,4802.449344849824,1883.0201250476164,BOGOTÁ D.C.,2018-06-01,q2
1 a 3 años,0,2374.950203421695,2138.412250400278,BOGOTÁ D.C.,2018-06-01,q2
14 a 18 años,0,4343.347066471545,1581.2774526068736,BOGOTÁ D.C.,2018-06-01,q2
19 a 30 años,0,4488.678338033728,1591.994661744014,BOGOTÁ D.C.,2018-06-01,q2
31 a 50 años,0,4414.965756478629,1652.992089250596,BOGOTÁ D.C.,2018-06-01,q2
4 a 8 años,0,3079.0861369177887,2143.608778352046,BOGOTÁ D.C.,2018-06-01,q2
51 a 70 años,0,4148.322197852338,1910.6469605792804,BOGOTÁ D.C.,2018-06-01,q2
9 a 13 años,0,4015.3878401206143,2001.082909478645,BOGOTÁ D.C.,2018-06-01,q2
>70 años,0,3870.3846105962302,1910.6469605792804,BOGOTÁ D.C.,2018-06-01,q2
1 a 3 años,1,1961.4538540262465,1924.6818445051051,BOGOTÁ D.C.,2018-07-01,q2
14 a 18 años,1,4263.69273692296,2017.8953377234272,BOGOTÁ D.C.,2018-07-01,q2
19 a 30 años,1,4154.3733289035135,2044.6472133305904,BOGOTÁ D.C.,2018-07-01,q2
31 a 50 años,1,4186.323374844752,2184.374138158588,BOGOTÁ D.C.,2018-07-01,q2
4 a 8 años,1,3071.3517167661653,2332.8401812921174,BOGOTÁ D.C.,2018-07-01,q2
51 a 70 años,1,3996.8397079893684,2295.4694542554694,BOGOTÁ D.C.,2018-07-01,q2
9 a 13 años,1,4039.371769714676,2230.2098099831564,BOGOTÁ D.C.,2018-07-01,q2
>70 años,1,3863.29247449048,2359.8708437106525,BOGOTÁ D.C.,2018-07-01,q2
gestantes 19 a 30 años,1,5545.672825529041,2212.226288148476,BOGOTÁ D.C.,2018-07-01,q2
gestantes 31 a 50 años,1,6018.713266821508,2516.7248340554347,BOGOTÁ D.C.,2018-07-01,q2
gestantes < 18 años,1,8046.7549192595125,3192.653430186818,BOGOTÁ D.C.,2018-07-01,q2
lactantes 19 a 30 años,1,4666.148757191352,1839.3628083096087,BOGOTÁ D.C.,2018-07-01,q2
lactantes 31 a 50 años,1,4614.185808718893,1905.5179364664255,BOGOTÁ D.C.,2018-07-01,q2
