diet,city_std,month,nominal,real,implicit_deflator,real_growth_yoy,nom_growth_yoy
CoCA,MEDELLIN,2022-04-01,1844.035026478686,2089.753472120849,0.8824174961686805,10.408952521948333,14.446561579725481
CoCA,MEDELLIN,2022-05-01,1946.8845659457727,2174.010189100604,0.8955268819375709,15.021423862810579,17.610858202636457
CoCA,MEDELLIN,2022-06-01,2120.7658769031655,2249.856808635294,0.9426226010310267,18.965659227553843,18.31983805671151
CoCA,MEDELLIN,2022-07-01,2240.4107117802914,2293.1532362135135,0.9769999999998642,23.28560663136883,24.269307636830064
CoCA,MEDELLIN,2022-08-01,2277.081384257955,2330.6871896175785,0.9770000000006783,28.45493562219785,28.454935622278743
CoCA,MEDELLIN,2022-09-01,2312.9912544013596,2358.170880674614,0.9808412415556883,35.348786467515446,35.88093322603392
CoCA,MEDELLIN,2022-10-01,2368.8341456807407,2371.3712851136884,0.9989300960803251,42.34109189049469,45.53613162574746
CoCA,MEDELLIN,2022-11-01,2496.6489377161834,2486.9200308172535,1.0039120304546876,51.12765586088739,55.29055460908594
CoCA,MEDELLIN,2022-12-01,2565.6564221146514,2525.6171068462304,1.01585328003991,51.769923797261,57.80550143375349
CoCA,MEDELLIN,2023-01-01,2579.890686735352,2566.484112368157,1.005223712199342,52.32961171816919,56.73013077697653
CoCA,MEDELLIN,2023-02-01,2588.5428867988626,2550.571296058555,1.0148874845408107,43.02920122441034,48.57578940286664
CoCA,MEDELLIN,2023-03-01,2592.868986831952,2597.9480900737976,0.99804495583986,34.86169434513782,42.15761285382689
CoCA,MEDELLIN,2023-04-01,2582.123512559828,2585.2901680065143,0.9987751257147557,23.71268680715506,40.025730286185166
CoCA,MEDELLIN,2023-05-01,2586.030957747994,2571.7281086538774,1.0055615712430825,18.294206786482945,32.82918787184137
CoCA,MEDELLIN,2023-06-01,2569.842970531877,2577.152932394932,0.9971635513860398,14.547420195962069,21.17523195367863
CoCA,MEDELLIN,2023-07-01,2556.0273607534327,2571.1856262791925,0.9941045619690649,12.124457523160114,14.087445989862445
CoCA,MEDELLIN,2023-08-01,2542.351302588185,2554.5495001366785,0.995224912436482,9.604991674401031,11.649558077463041
CoCA,MEDELLIN,2023-09-01,2530.4894154051567,2551.8370882661516,0.9916343903930405,8.212560386469292,9.403328291446101
CoCA,MEDELLIN,2023-10-01,2514.859634644492,2545.5081272310626,0.9879597742161171,7.343297239471536,6.164445460650314
CoCA,MEDELLIN,2023-11-01,2591.194367462928,2553.283707929082,1.0148478053637817,2.6685086890397614,3.786893235908062
CoCA,MEDELLIN,2023-12-01,2611.3779296119787,2605.7236707689244,1.0021699380124163,3.1717620103834276,1.7820588564872342
CoCA,MEDELLIN,2024-01-01,2548.42356537962,2637.549303388128,0.9662088826570865,2.7689706192802976,-1.2197075448786343
CoCA,MEDELLIN,2024-02-01,2460.3503411513684,2589.9916819175505,0.9499452675190835,1.5455512229715973,-4.952305264141255
CoCA,MEDELLIN,2024-03-01,2442.6989225173265,2565.0374927052258,0.9523053481534594,-1.266791953785229,-5.791656465377681
CoCA,MEDELLIN,2024-04-01,2413.64762934822,2537.37089161948,0.9512395831922335,-1.8535357067475444,-6.524702725958564
CoCA,MEDELLIN,2024-05-01,2371.541641146931,2562.6867357482615,0.9254122277471736,-0.35156799333457833,-8.294151156947006
CoCA,MEDELLIN,2024-06-01,2337.7097554284333,2604.6387060195557,0.8975178592047237,1.0665169800024632,-9.03297274445526
