"ciudad","term","estimate","std.error","statistic","p.value"
"BOGOTA","(Intercept)",1.03891538852937,1.23345930767245,0.842277797140964,0.402082409543702
"BOGOTA","pm",0.566577230893847,0.0432344085656387,13.1047757952712,8.18081236361638e-22
"CALI","(Intercept)",-2.12748924364367,1.47811689561963,-1.43932408184254,0.153865277702432
"CALI","pm",0.853255645743998,0.0563862079456814,15.132346664737,1.87165523170951e-25
"MEDELLIN","(Intercept)",0.71464390296003,1.41494747407841,0.505067443175229,0.614866240966398
"MEDELLIN","pm",0.654393151878939,0.0571364533175753,11.4531636789161,1.08183382514753e-18
