"ciudad","fecha","pm","pme","n_deciles","afford_coca","afford_cona","afford_cord","gap_coca_pm","gap_cona_pm","gap_cord_pm","gap_coca_pme","gap_cona_pme","gap_cord_pme"
"BOGOTA",2023-11-01,20.6965608708926,4.36826464839421,10,2.62672811059908,14.6759259259259,67.0833333333333,-18.0698327602936,-6.0206349449667,46.3867724624407,-1.74153653779513,10.3076612775317,62.7150686849391
"BOGOTA",2023-12-01,22.566501758305,6.9892893340758,10,3.44497607655502,15.5769230769231,66.6826923076923,-19.12152568175,-6.98957868138196,44.1161905493873,-3.54431325752078,8.58763374284728,59.6934029736165
"BOGOTA",2024-01-01,21.0048786038223,4.91462333940034,10,2.43119266055046,13.0875576036866,64.5161290322581,-18.5736859432718,-7.91732100013562,43.5112504284358,-2.48343067884988,8.1729342642863,59.6015056928577
"BOGOTA",2024-02-01,21.0177118524538,5.36969695714388,10,3.24324324324324,14.3243243243243,68.1900452488688,-17.7744686092105,-6.69338752812945,47.172333396415,-2.12645371390064,8.95462736718044,62.8203482917249
"BOGOTA",2024-03-01,19.4786733116523,3.89022092602099,10,1.9811320754717,10.377358490566,63.4905660377358,-17.4975412361806,-9.10131482108623,44.0118927260836,-1.90908885054929,6.48713756454505,59.6003451117149
"BOGOTA",2024-04-01,18.8610646506019,4.36155017694548,10,2.27488151658768,11.5238095238095,64.1428571428572,-16.5861831340142,-7.33725512679234,45.2817924922553,-2.0866686603578,7.16225934686405,59.7813069659117
"BOGOTA",2024-05-01,21.3444557406685,3.84650912720765,10,1.8018018018018,12.4324324324324,63.7387387387387,-19.5426539388666,-8.91202330823602,42.3942829980703,-2.04470732540585,8.58592330522479,59.8922296115311
"BOGOTA",2024-06-01,18.845059272352,3.51034648222877,10,2.12389380530973,11.4601769911504,63.8938053097345,-16.7211654670423,-7.3848822812016,45.0487460373825,-1.38645267691903,7.94983050892168,60.3834588275057
"BOGOTA",2024-07-01,20.1502645585048,5.3113371035648,10,2.87610619469027,15.2654867256637,67.8666666666667,-17.2741583638145,-4.88477783284103,47.7164021081619,-2.43523090887453,9.95414962209892,62.5553295631019
"BOGOTA",2024-08-01,20.4889236352265,3.81036328310192,10,2.1304347826087,11.5217391304348,65.8951965065502,-18.3584888526178,-8.96718450479168,45.4062728713238,-1.67992850049322,7.71137584733286,62.0848332234483
"BOGOTA",2024-09-01,17.2156800114777,3.43193445242632,10,1.83406113537118,8.73362445414847,62.8508771929825,-15.3816188761065,-8.48205555732925,45.6351971815047,-1.59787331705514,5.30169000172216,59.4189427405561
"BOGOTA",2024-10-01,16.2845415133989,3.4769421972245,10,1.62162162162162,9.59459459459459,58.9140271493213,-14.6629198917773,-6.68994691880434,42.6294856359223,-1.85532057560287,6.1176523973701,55.4370849520968
"BOGOTA",2024-11-01,16.887096122817,2.83415139787189,10,1.44144144144144,10,54.009009009009,-15.4456546813756,-6.88709612281701,37.121912886192,-1.39270995643045,7.16584860212811,51.1748576111371
"BOGOTA",2024-12-01,23.0851431391821,5.54599359584223,10,2.06030150753769,12.5125628140704,60.0505050505051,-21.0248416316444,-10.5725803251117,36.965361911323,-3.48569208830455,6.96656921822812,54.5045114546628
"CALI",2018-01-01,12.396798037361,1.73994282249802,10,1.49122807017544,8.99122807017544,69.7368421052632,-10.9055699671856,-3.40556996718555,57.3400440679022,-0.248714752322582,7.25128524767742,67.9968992827651
"CALI",2018-02-01,16.2687697368955,5.35445068323333,10,3.44398340248963,12.2406639004149,70.8713692946058,-12.8247863344059,-4.02810583648058,54.6025995577103,-1.9104672807437,6.88621321718161,65.5169186113725
"CALI",2018-03-01,13.7248710064583,1.80101095893459,10,0.862068965517242,8.53448275862069,71.6379310344828,-12.8628020409411,-5.19038824783762,57.9130600280245,-0.938941993417353,6.73347179968609,69.8369200755482
"CALI",2018-04-01,15.0304108164348,4.28796813621739,10,2.68722466960352,11.6740088105727,70.929203539823,-12.3431861468313,-3.35640200586216,55.8987927233882,-1.60074346661386,7.3860406743553,66.6412354036056
"CALI",2018-05-01,12.1469814292435,2.93223877401973,10,2.15447154471545,9.14634146341463,64.8780487804878,-9.99250988452803,-3.00063996582885,52.7310673512443,-0.77776722930428,6.21410268939491,61.9458100064681
"CALI",2018-06-01,18.1952710739993,3.02783183434935,10,2.40909090909091,11.9545454545455,67.9090909090909,-15.7861801649084,-6.24072561945383,49.7138198350916,-0.618740925258444,8.9267136201961,64.8812590747416
"CALI",2018-07-01,17.8393402347925,4.35522863181532,10,3.92241379310345,14.6120689655172,72.0689655172414,-13.9169264416891,-3.2272712692753,54.2296252824488,-0.432814838711875,10.2568403337019,67.7137368854261
"CALI",2018-08-01,14.5692638434214,2.17255679143582,10,1.87250996015936,11.0756972111554,69.1235059760956,-12.6967538832621,-3.49356663226606,54.5542421326742,-0.300046831276453,8.90314041971956,66.9509491846598
"CALI",2018-09-01,20.0081147140684,4.56875531802392,10,3.11475409836066,15.2868852459016,71.7213114754098,-16.8933606157078,-4.72122946816677,51.7131967613414,-1.45400121966326,10.7181299278777,67.1525561573859
"CALI",2018-10-01,17.5615023190732,3.63979465936697,10,2.42677824267782,12.2175732217573,70.2928870292887,-15.1347240763954,-5.34392909731592,52.7313847102155,-1.21301641668915,8.57777856239035,66.6530923699217
"CALI",2018-11-01,14.6139429207468,3.66925089390594,10,2.05645161290323,11.3306451612903,69.3548387096774,-12.5574913078435,-3.28329775945643,54.7408957889307,-1.61279928100271,7.66139426738439,65.6855878157715
"CALI",2018-12-01,16.1478259928256,3.58880154973417,10,2.72727272727273,10.2392344497608,68.0288461538462,-13.4205532655528,-5.9085915430648,51.8810201610206,-0.861528822461444,6.65043290002659,64.440044604112
"CALI",2019-01-01,25.0861620457511,5.02667632385717,10,3.3920704845815,13.3480176211454,71.4977973568282,-21.6940915611696,-11.7381444246057,46.4116353110771,-1.63460583927567,8.3213412972882,66.471121032971
