ciudad,articulo,fecha,method,precio_500g,parte_comestible_percent,energia_kcal,proteina_g,lipidos_g,carbohidratos_totales_g,vitamina_c_mg,folatos_mcg,vitamina_a_er,tiamina_mg,riboflavina_mg,niacina_mg,vitamina_b12_mcg,magnesio_mg,fosforo_mg,sodio_mg,calcio_mg,hierro_mg,zinc_mg,grupos_gabas,subgrupos_gabas,gramos_g_1_intercambio_1_intercambio,pc,precio_100g,ano,mes_num
BOGOTA,ACEITE DE GIRASOL,2019-01-01,D_city,5054.518429818344,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1010.9036859636687,2019,1
BOGOTA,ACEITE DE GIRASOL,2019-02-01,D_city,5063.370951350171,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1012.6741902700342,2019,2
BOGOTA,ACEITE DE GIRASOL,2019-03-01,D_city,5064.698644775325,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1012.939728955065,2019,3
BOGOTA,ACEITE DE GIRASOL,2019-04-01,D_city,5057.174411399849,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1011.4348822799699,2019,4
BOGOTA,ACEITE DE GIRASOL,2019-05-01,D_city,5056.731761210534,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1011.3463522421068,2019,5
BOGOTA,ACEITE DE GIRASOL,2019-06-01,D_city,5064.256085652546,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1012.8512171305092,2019,6
BOGOTA,ACEITE DE GIRASOL,2019-07-01,D_city,5068.681436135585,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1013.7362872271169,2019,7
BOGOTA,ACEITE DE GIRASOL,2019-08-01,D_city,5058.944958546666,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1011.7889917093332,2019,8
BOGOTA,ACEITE DE GIRASOL,2019-09-01,D_city,5085.935200306254,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1017.1870400612509,2019,9
BOGOTA,ACEITE DE GIRASOL,2019-10-01,D_city,5101.854565032613,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1020.3709130065226,2019,10
BOGOTA,ACEITE DE GIRASOL,2019-11-01,D_city,5142.947854393067,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1028.5895708786134,2019,11
BOGOTA,ACEITE DE GIRASOL,2019-12-01,D_city,5150.013078647818,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1030.0026157295636,2019,12
BOGOTA,ACEITE DE GIRASOL,2020-01-01,D_city,5271.679078894244,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1054.3358157788489,2020,1
BOGOTA,ACEITE DE GIRASOL,2020-02-01,D_city,5344.667721373737,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1068.9335442747474,2020,2
BOGOTA,ACEITE DE GIRASOL,2020-03-01,D_city,5382.426822279316,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1076.4853644558632,2020,3
BOGOTA,ACEITE DE GIRASOL,2020-04-01,D_city,5453.893272399044,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1090.7786544798087,2020,4
BOGOTA,ACEITE DE GIRASOL,2020-05-01,D_city,5527.4165899358295,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1105.483317987166,2020,5
BOGOTA,ACEITE DE GIRASOL,2020-06-01,D_city,5576.356942246063,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1115.2713884492127,2020,6
BOGOTA,ACEITE DE GIRASOL,2020-07-01,D_city,5573.7366486051005,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1114.7473297210202,2020,7
BOGOTA,ACEITE DE GIRASOL,2020-08-01,D_city,5575.920238473731,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1115.1840476947461,2020,8
BOGOTA,ACEITE DE GIRASOL,2020-09-01,D_city,5575.483529968233,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1115.0967059936465,2020,9
BOGOTA,ACEITE DE GIRASOL,2020-10-01,D_city,5585.963228703104,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1117.1926457406207,2020,10
BOGOTA,ACEITE DE GIRASOL,2020-11-01,D_city,5610.841623683317,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1122.1683247366634,2020,11
BOGOTA,ACEITE DE GIRASOL,2020-12-01,D_city,5687.9987286606865,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1137.5997457321373,2020,12
BOGOTA,ACEITE DE GIRASOL,2021-01-01,D_city,5798.903734229433,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1159.7807468458866,2021,1
BOGOTA,ACEITE DE GIRASOL,2021-02-01,D_city,5922.943325061544,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1184.5886650123089,2021,2
BOGOTA,ACEITE DE GIRASOL,2021-03-01,D_city,6106.608561864446,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1221.3217123728891,2021,3
BOGOTA,ACEITE DE GIRASOL,2021-04-01,D_city,6416.464740302566,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1283.292948060513,2021,4
BOGOTA,ACEITE DE GIRASOL,2021-05-01,D_city,6793.150902992078,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1358.6301805984156,2021,5
BOGOTA,ACEITE DE GIRASOL,2021-06-01,D_city,7153.467540707428,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1430.6935081414856,2021,6
BOGOTA,ACEITE DE GIRASOL,2021-07-01,D_city,7378.280988177866,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1475.656197635573,2021,7
BOGOTA,ACEITE DE GIRASOL,2021-08-01,D_city,7512.545930266191,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1502.5091860532382,2021,8
BOGOTA,ACEITE DE GIRASOL,2021-09-01,D_city,7651.077772134414,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1530.2155544268828,2021,9
BOGOTA,ACEITE DE GIRASOL,2021-10-01,D_city,7759.651107928049,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1551.9302215856098,2021,10
BOGOTA,ACEITE DE GIRASOL,2021-11-01,D_city,7905.476842243523,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1581.0953684487044,2021,11
BOGOTA,ACEITE DE GIRASOL,2021-12-01,D_city,8100.302694186528,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1620.0605388373056,2021,12
BOGOTA,ACEITE DE GIRASOL,2022-01-01,D_city,8235.34337863205,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1647.0686757264098,2022,1
BOGOTA,ACEITE DE GIRASOL,2022-02-01,D_city,8432.796754396435,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1686.559350879287,2022,2
BOGOTA,ACEITE DE GIRASOL,2022-03-01,D_city,8521.812186795583,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1704.3624373591167,2022,3
BOGOTA,ACEITE DE GIRASOL,2022-04-01,D_city,8632.489913123623,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1726.4979826247247,2022,4
BOGOTA,ACEITE DE GIRASOL,2022-05-01,D_city,8745.844011358562,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1749.1688022717124,2022,5
BOGOTA,ACEITE DE GIRASOL,2022-06-01,D_city,8861.043143503854,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1772.2086287007708,2022,6
BOGOTA,ACEITE DE GIRASOL,2022-07-01,D_city,8960.905765198151,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1792.1811530396303,2022,7
BOGOTA,ACEITE DE GIRASOL,2022-08-01,D_city,9107.963874281328,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1821.5927748562656,2022,8
BOGOTA,ACEITE DE GIRASOL,2022-09-01,D_city,9140.190855900271,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1828.0381711800542,2022,9
BOGOTA,ACEITE DE GIRASOL,2022-10-01,D_city,9176.070764433873,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1835.2141528867746,2022,10
BOGOTA,ACEITE DE GIRASOL,2022-11-01,D_city,9248.993984208557,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1849.7987968417115,2022,11
BOGOTA,ACEITE DE GIRASOL,2022-12-01,D_city,9271.791592649295,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1854.358318529859,2022,12
BOGOTA,ACEITE DE GIRASOL,2023-01-01,D_city,9338.918124395008,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1867.7836248790015,2023,1
BOGOTA,ACEITE DE GIRASOL,2023-02-01,D_city,9443.746143819237,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1888.7492287638474,2023,2
BOGOTA,ACEITE DE GIRASOL,2023-03-01,D_city,9499.75079969533,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1899.950159939066,2023,3
BOGOTA,ACEITE DE GIRASOL,2023-04-01,D_city,9632.680733656658,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1926.5361467313317,2023,4
BOGOTA,ACEITE DE GIRASOL,2023-05-01,D_city,9568.679318313223,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1913.7358636626445,2023,5
BOGOTA,ACEITE DE GIRASOL,2023-06-01,D_city,9273.012674045814,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1854.602534809163,2023,6
BOGOTA,ACEITE DE GIRASOL,2023-07-01,D_city,9166.694938043918,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1833.3389876087836,2023,7
BOGOTA,ACEITE DE GIRASOL,2023-08-01,D_city,9104.699503331572,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1820.9399006663145,2023,8
BOGOTA,ACEITE DE GIRASOL,2023-09-01,D_city,8994.840267036616,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1798.9680534073232,2023,9
BOGOTA,ACEITE DE GIRASOL,2023-10-01,D_city,8829.087050694765,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1765.817410138953,2023,10
BOGOTA,ACEITE DE GIRASOL,2023-11-01,D_city,8684.26391577493,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1736.8527831549861,2023,11
BOGOTA,ACEITE DE GIRASOL,2023-12-01,D_city,8535.812126981291,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1707.1624253962582,2023,12
BOGOTA,ACEITE DE GIRASOL,2024-01-01,D_city,8434.85876238251,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1686.971752476502,2024,1
BOGOTA,ACEITE DE GIRASOL,2024-02-01,D_city,8301.095455404,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1660.2190910808,2024,2
BOGOTA,ACEITE DE GIRASOL,2024-03-01,D_city,8187.741563006301,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1637.54831260126,2024,3
BOGOTA,ACEITE DE GIRASOL,2024-04-01,D_city,8101.132109879509,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1620.2264219759018,2024,4
BOGOTA,ACEITE DE GIRASOL,2024-05-01,D_city,8055.496753500489,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1611.0993507000978,2024,5
BOGOTA,ACEITE DE GIRASOL,2024-06-01,D_city,8066.701464867295,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1613.3402929734589,2024,6
BOGOTA,ACEITE DE GIRASOL,2024-07-01,D_city,8033.080855446174,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1606.6161710892347,2024,7
BOGOTA,ACEITE DE GIRASOL,2024-08-01,D_city,7933.34944180851,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1586.669888361702,2024,8
BOGOTA,ACEITE DE GIRASOL,2024-09-01,D_city,7903.812376659887,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1580.7624753319774,2024,9
BOGOTA,ACEITE DE GIRASOL,2024-10-01,D_city,7924.198741502344,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1584.8397483004687,2024,10
BOGOTA,ACEITE DE GIRASOL,2024-11-01,D_city,7955.388317863745,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1591.077663572749,2024,11
BOGOTA,ACEITE DE GIRASOL,2024-12-01,D_city,8034.741588922223,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1606.9483177844445,2024,12
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-01-01,D_city,3436.481588790424,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,687.2963177580848,2019,1
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-02-01,D_city,3444.090263177449,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,688.8180526354897,2019,2
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-03-01,D_city,3445.2317083978373,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,689.0463416795675,2019,3
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-04-01,D_city,3438.764015638228,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,687.7528031276456,2019,4
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-05-01,D_city,3438.3836007144223,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,687.6767201428845,2019,5
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-06-01,D_city,3444.8512224846995,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,688.9702444969399,2019,6
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-07-01,D_city,3448.6562693349892,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,689.7312538669978,2019,7
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-08-01,D_city,3440.2857171177834,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,688.0571434235567,2019,8
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-09-01,D_city,3463.499932318401,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,692.6999864636803,2019,9
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-10-01,D_city,3477.207384650718,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,695.4414769301436,2019,10
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-11-01,D_city,3512.643106180817,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,702.5286212361634,2019,11
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2019-12-01,D_city,3518.7431648016527,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,703.7486329603305,2019,12
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-01-01,D_city,3624.1332622789273,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,724.8266524557855,2020,1
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-02-01,D_city,3687.66751364764,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,737.533502729528,2020,2
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-03-01,D_city,3720.625760114873,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,744.1251520229746,2020,3
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-04-01,D_city,3783.172581469525,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,756.634516293905,2020,4
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-05-01,D_city,3847.7456369729216,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,769.5491273945843,2020,5
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-06-01,D_city,3890.8543123100217,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,778.1708624620044,2020,6
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-07-01,D_city,3888.5437115947534,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,777.7087423189507,2020,7
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-08-01,D_city,3890.4692027266337,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,778.0938405453268,2020,8
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-09-01,D_city,3890.084096928516,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,778.0168193857032,2020,9
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-10-01,D_city,3899.327680210765,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,779.8655360421529,2020,10
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-11-01,D_city,3921.2899053176984,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,784.2579810635397,2020,11
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2020-12-01,D_city,3989.566045469154,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,797.9132090938308,2020,12
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-01-01,D_city,4088.133907311996,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,817.6267814623992,2021,1
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-02-01,D_city,4198.965766467031,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,839.7931532934062,2021,2
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-03-01,D_city,4364.199666394959,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,872.8399332789919,2021,3
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-04-01,D_city,4645.930795115732,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,929.1861590231463,2021,4
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-05-01,D_city,4993.281486542609,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,998.6562973085217,2021,5
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-06-01,D_city,5330.333507253132,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1066.0667014506264,2021,6
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-07-01,D_city,5542.927501648739,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1108.585500329748,2021,7
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-08-01,D_city,5670.715769724078,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1134.1431539448156,2021,8
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-09-01,D_city,5803.198249573924,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1160.6396499147847,2021,9
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-10-01,D_city,5907.474406230423,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1181.4948812460846,2021,10
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-11-01,D_city,6048.134825883295,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1209.626965176659,2021,11
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2021-12-01,D_city,6237.1292103700935,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1247.4258420740186,2021,12
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2022-01-01,D_city,6368.835329202692,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1273.7670658405384,2022,1
BOGOTA,ACEITE DE SOYA O DE MAÍZ,2022-02-01,D_city,6562.439220468345,100,900,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRASAS,GRASAS POLIINSATURADAS,4.888888888888889,1,1312.487844093669,2022,2
