"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"MEDELLIN","2000Q1",2000-01-01,"31 a 50 años",0,1,2776.78475930458,6518.42903049641,2172.80967683214,793075.53204373,65184.2903049641
"MEDELLIN","2000Q1",2000-01-01,"31 a 50 años",1,2,1925.31364337114,6518.42903049641,2172.80967683214,793075.53204373,65184.2903049641
"MEDELLIN","2000Q1",2000-01-01,"9 a 13 años",1,3,1816.33062782069,6518.42903049641,2172.80967683214,793075.53204373,65184.2903049641
"MEDELLIN","2000Q2",2000-04-01,"31 a 50 años",0,1,2902.02804955063,6807.72243272883,2269.24081090961,828272.895982007,68077.2243272883
"MEDELLIN","2000Q2",2000-04-01,"31 a 50 años",1,2,2010.12486578451,6807.72243272883,2269.24081090961,828272.895982007,68077.2243272883
"MEDELLIN","2000Q2",2000-04-01,"9 a 13 años",1,3,1895.56951739368,6807.72243272883,2269.24081090961,828272.895982007,68077.2243272883
"MEDELLIN","2000Q3",2000-07-01,"31 a 50 años",0,1,2851.71426375036,6692.97441401047,2230.99147133682,814311.88703794,66929.7441401047
"MEDELLIN","2000Q3",2000-07-01,"31 a 50 años",1,2,1976.4511417145,6692.97441401047,2230.99147133682,814311.88703794,66929.7441401047
"MEDELLIN","2000Q3",2000-07-01,"9 a 13 años",1,3,1864.8090085456,6692.97441401047,2230.99147133682,814311.88703794,66929.7441401047
"MEDELLIN","2000Q4",2000-10-01,"31 a 50 años",0,1,2949.42223184707,6917.2002242104,2305.73340807013,841592.693945599,69172.002242104
"MEDELLIN","2000Q4",2000-10-01,"31 a 50 años",1,2,2041.95974865837,6917.2002242104,2305.73340807013,841592.693945599,69172.002242104
"MEDELLIN","2000Q4",2000-10-01,"9 a 13 años",1,3,1925.81824370496,6917.2002242104,2305.73340807013,841592.693945599,69172.002242104
"MEDELLIN","2001Q1",2001-01-01,"31 a 50 años",0,1,3065.31772388325,7181.82537581721,2393.94179193907,873788.754057761,71818.2537581721
"MEDELLIN","2001Q1",2001-01-01,"31 a 50 años",1,2,2118.55520761243,7181.82537581721,2393.94179193907,873788.754057761,71818.2537581721
"MEDELLIN","2001Q1",2001-01-01,"9 a 13 años",1,3,1997.95244432154,7181.82537581721,2393.94179193907,873788.754057761,71818.2537581721
"MEDELLIN","2001Q2",2001-04-01,"31 a 50 años",0,1,3034.27832129198,7107.37558305137,2369.12519435046,864730.695937917,71073.7558305137
"MEDELLIN","2001Q2",2001-04-01,"31 a 50 años",1,2,2093.72114004626,7107.37558305137,2369.12519435046,864730.695937917,71073.7558305137
"MEDELLIN","2001Q2",2001-04-01,"9 a 13 años",1,3,1979.37612171312,7107.37558305137,2369.12519435046,864730.695937917,71073.7558305137
"MEDELLIN","2001Q3",2001-07-01,"31 a 50 años",0,1,2980.30660051804,6987.24309636523,2329.08103212174,850114.576724437,69872.4309636523
"MEDELLIN","2001Q3",2001-07-01,"31 a 50 años",1,2,2059.52146539929,6987.24309636523,2329.08103212174,850114.576724437,69872.4309636523
"MEDELLIN","2001Q3",2001-07-01,"9 a 13 años",1,3,1947.4150304479,6987.24309636523,2329.08103212174,850114.576724437,69872.4309636523
"MEDELLIN","2001Q4",2001-10-01,"31 a 50 años",0,1,3028.52869812624,7102.84753479793,2367.61584493264,864179.783400415,71028.4753479793
"MEDELLIN","2001Q4",2001-10-01,"31 a 50 años",1,2,2093.48571704365,7102.84753479793,2367.61584493264,864179.783400415,71028.4753479793
"MEDELLIN","2001Q4",2001-10-01,"9 a 13 años",1,3,1980.83311962804,7102.84753479793,2367.61584493264,864179.783400415,71028.4753479793
