"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha","person"
"9 a 13 años",1,3,2481.12897808494,8894.3479496661,2964.7826498887,1082145.66720938,88943.479496661,"BOGOTA",2004-12-01,3
"31 a 50 años",0,1,3782.24132478418,8884.69534457797,2961.56511485932,1080971.26692365,88846.9534457797,"BOGOTA",2005-01-01,1
"31 a 50 años",1,2,2623.76857976213,8884.69534457797,2961.56511485932,1080971.26692365,88846.9534457797,"BOGOTA",2005-01-01,2
"9 a 13 años",1,3,2478.68544003167,8884.69534457797,2961.56511485932,1080971.26692365,88846.9534457797,"BOGOTA",2005-01-01,3
"31 a 50 años",0,1,3850.6911923604,9040.71104497087,3013.57034832362,1099953.17713812,90407.1104497087,"BOGOTA",2005-02-01,1
"31 a 50 años",1,2,2668.12976606536,9040.71104497087,3013.57034832362,1099953.17713812,90407.1104497087,"BOGOTA",2005-02-01,2
"9 a 13 años",1,3,2521.89008654511,9040.71104497087,3013.57034832362,1099953.17713812,90407.1104497087,"BOGOTA",2005-02-01,3
"31 a 50 años",0,1,3917.04880889316,9194.73160784522,3064.91053594841,1118692.34562117,91947.3160784522,"BOGOTA",2005-03-01,1
"31 a 50 años",1,2,2712.94723245403,9194.73160784522,3064.91053594841,1118692.34562117,91947.3160784522,"BOGOTA",2005-03-01,2
"9 a 13 años",1,3,2564.73556649802,9194.73160784522,3064.91053594841,1118692.34562117,91947.3160784522,"BOGOTA",2005-03-01,3
"31 a 50 años",0,1,3904.11644950973,9162.14392223229,3054.04797407743,1114727.51053826,91621.4392223229,"BOGOTA",2005-04-01,1
"31 a 50 años",1,2,2702.87414374211,9162.14392223229,3054.04797407743,1114727.51053826,91621.4392223229,"BOGOTA",2005-04-01,2
"9 a 13 años",1,3,2555.15332898045,9162.14392223229,3054.04797407743,1114727.51053826,91621.4392223229,"BOGOTA",2005-04-01,3
"31 a 50 años",0,1,3940.16899696755,9242.65394467234,3080.88464822411,1124522.8966018,92426.5394467234,"BOGOTA",2005-05-01,1
