cod_mun,year,month,food_sipsa,m_q1,m_q2,m_q3,precio_hat_q1,precio_hat_q2,precio_hat_q3,codigo_tcac,nombre_del_alimento_en_base_de_referencia,parte_analizada,humedad_g,energia_kcal,proteina_g,lipidos_g,carbohidratos_totales_g,fibra_dietaria_g,cenizas_g,calcio_mg,hierro_mg,sodio_mg,fosforo_mg,zinc_mg,magnesio_mg,potasio_mg,tiamina_mg,riboflavina_mg,niacina_mg,folatos_mcg,vitamina_b12_mcg,vitamina_c_mg,vitamina_a_er,parte_comestible_percent,codigo2,micr_sin_inf_por_alimento,grupos_gabas,subgrupos_gabas,grupo_tcac,pc,precio_q1_100g,precio_q2_100g,precio_q3_100g
76001,2024,8,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,6932.37601832446,8469.12390062509,11243.095938701934,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1800.6171476167428,2199.7724417208024,2920.2846594030993
76001,2022,7,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,5156.920950591946,6300.091391587348,8363.619752094866,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1339.4599871667392,1636.387374438272,2172.3687667778872
76001,2024,8,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,13999.374059375825,17102.712421636206,22704.525146254236,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3636.2010543833308,4442.2629666587545,5897.279258767334
76001,2024,11,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,6912.392126950778,8444.71004142112,11210.685577903701,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1795.4265264807213,2193.431179589901,2911.866383871091
76001,2015,12,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,2991.6005050423173,3654.7693419116767,4851.8504188971265,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,777.0390922187836,949.2907381588769,1260.2208880252276
76001,2013,11,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5173.374753369679,6320.192622967863,8390.3049293988,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1343.7337021739424,1641.6084734981462,2179.299981662026
76001,2013,4,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5146.322137374082,6287.143065918861,8346.430339182203,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1336.7070486685925,1633.0241729659379,2167.9039842031693
76001,2021,5,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,4857.760900087715,5934.614457396181,7878.434710205154,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1261.7560779448609,1541.4583006223845,2046.3466779753646
76001,2021,1,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,8683.41962593583,10608.333491832833,14082.9810258908,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2255.4336690742416,2755.4112965799563,3657.9171495820256
76001,2015,12,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,4642.963983825676,5672.202018646923,7530.071850128341,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1205.964671123552,1473.299225622577,1955.8628182151533
76001,2021,7,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,5373.51282715701,6564.696691941754,8714.89372242302,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1395.7176174433791,1705.1160238809748,2263.608759070914
76001,2018,9,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3739.5006313028966,4568.461677389596,6064.813023621408,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,971.2988652734796,1186.6134226985962,1575.2761100315345
76001,2024,9,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,6934.081230612335,8471.20711914998,11245.861493440705,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1801.0600598993076,2200.313537441553,2921.0029853092738
76001,2024,9,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,14142.940967612807,17278.104802354548,22937.36544785711,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3673.4911604189106,4487.819429182999,5957.757259183665
76001,2014,9,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,4851.77769907763,5927.304918712357,7868.7310093673605,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1260.2019997604234,1539.5597191460665,2043.8262361993143
76001,2023,4,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,5100.678861097151,6231.381727959409,8272.4049642196,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1324.851652233026,1618.5407085608852,2148.6766140830127
76001,2014,4,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3410.7569758043574,4166.843135261746,5531.648572033713,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,885.9109028063265,1082.296918249804,1436.7918368918733
76001,2024,10,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,14239.021203833081,17395.483811052276,23093.190710477356,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3698.44706593067,4518.307483390201,5998.231353370741
76001,2021,7,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,8563.755605734137,10462.142718156365,13888.907009134915,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2224.35210538549,2717.439667053601,3607.5083140610163
76001,2013,11,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3882.7982954944237,4743.525128867165,6297.216658686581,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1008.5190377907593,1232.0844490564064,1635.6406905679428
76001,2013,5,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5156.4223505077725,6299.482263363696,8362.811110358383,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1339.3304806513693,1636.2291593152456,2172.158729963216
76001,2022,11,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,11015.073059565811,13456.860716918794,17864.51324237922,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2861.0579375495613,3495.288497900985,4640.133309708888
76001,2021,9,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,9001.127599571324,10996.469995943853,14598.247540377675,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2337.9552206678763,2856.225972972429,3791.7526078903047
76001,2014,4,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5319.863458099919,6499.154495076805,8627.883871577464,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1381.782716389589,1688.0920766433258,2241.008797812328
76001,2020,9,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,4559.199169684492,5569.868477073395,7394.220038399221,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1184.2075765414263,1446.7190849541284,1920.5766333504469
76001,2021,1,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,4924.772751400663,6016.481290655002,7987.1161595884505,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1279.1617536105616,1562.7224131571434,2074.57562586713
76001,2018,1,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3848.0458696275155,4701.068891678625,6240.854329653726,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,999.4924336694844,1221.056854981461,1621.0011245853834
76001,2016,6,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5927.471766390703,7241.455552082599,9613.317795705085,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1539.6030562053772,1880.89754599548,2496.9656612220997
76001,2022,6,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,5040.846850996305,6158.286341121176,8175.367955841659,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1309.3108703886505,1599.5548937977078,2123.472196322509
76001,2021,6,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,5160.510871197997,6304.477114797643,8369.441972597544,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1340.3924340774017,1637.526523324063,2173.8810318435176
76001,2021,6,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,8484.179032300011,10364.925853661514,13759.847787992252,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2203.6828655324703,2692.188533418575,3573.9864384395455
76001,2021,5,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,8623.587615834984,10535.2381049946,13985.944017512858,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2239.8928872298657,2736.4254818167788,3632.712731821521
76001,2016,5,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3273.110112566799,3998.6831369855654,5308.409543315346,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,850.1584707965711,1038.6189966196273,1378.8076735884015
76001,2014,9,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3035.8761925169433,3708.8599281719694,4923.657805096805,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,788.5392707836215,963.3402410836284,1278.872157168001
76001,2020,12,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,8110.228969169722,9908.079685922556,13153.366485630111,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,2106.5529790051223,2573.5271911487157,3416.4588274363923
76001,2024,3,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,13651.0919285788,16677.22417485085,22139.672720486236,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3545.7381632672204,4331.746538922298,5750.564342983437
76001,2020,3,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,6856.748357556991,8376.731331661564,11120.441160112214,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1780.9735993654522,2175.7743718601464,2888.4262753538214
76001,2018,3,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3801.785753817878,4644.553975088197,6165.828549342847,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,987.4768191734746,1206.377655867064,1601.5139089202198
76001,2023,3,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,11660.062128452935,14244.82898703495,18910.572192693442,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3028.587565831931,3699.9555810480388,4911.836933167127
76001,2014,6,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3286.914212040066,4015.5472869489577,5330.797367391115,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,853.7439511792379,1042.9992953114174,1384.6226928288609
76001,2013,2,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5177.79567411602,6325.5935598842425,8397.47488612895,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1344.8819932768881,1643.0113142556472,2181.1623080854415
76001,2019,10,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3913.013460595351,4780.438299220473,6346.220347917441,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1016.3671326221689,1241.672285511811,1648.3689215369975
76001,2013,9,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3805.1662623885754,4648.683864444557,6171.3111403162,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,988.3548733476819,1207.4503544011836,1602.9379585236882
76001,2014,2,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5319.011305228784,6498.11343956729,8626.501829336928,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1381.5613779815023,1687.8216726148803,2240.6498258017996
76001,2015,3,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,4884.924632673498,5967.799763020738,7922.48951200874,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1268.8115929022072,1550.077860524867,2057.7894836386336
76001,2013,3,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,3742.6118958281404,4572.262637505184,6069.858948057061,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,972.1069859293871,1187.6006850662816,1576.5867397550805
76001,2024,7,"Carne de cerdo, espinazo",19.664020201692693,46.190773676467074,94.07401675588505,6929.2448097958495,8465.298575380555,11238.017668596822,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1799.8038467002204,2198.778850748196,2918.9656282069664
76001,2018,9,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5648.590493595651,6900.752732930532,9161.02136844061,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1467.1663619728963,1792.4033072546836,2379.4860697248337
76001,2024,2,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,13613.522865509114,16631.326916951606,22078.742300771104,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,3535.979965067302,4319.825173234183,5734.738259940546
76001,2014,6,"Carne de cerdo, costilla",19.664020201692693,46.190773676467074,94.07401675588505,5182.734189235454,6331.626829908986,8405.484289995065,F015,"Cerdo, costilla, cruda",Costilla,59.4,277,18.7,22.5,0,0,0.9,11,1,93,180,1.8,20,255,0.62,0.26,5.1,4,0.87,0,5,77,F015,0,"CARNES, HUEVOS, LEGUMINOSAS SECAS, FRUTOS SECOS Y SEMILLAS",CARNES MAGRAS CRUDAS,CARNES Y DERIVADOS,77,1346.1647244767412,1644.5783973789573,2183.242672725991
