cod_mun,alimento_sipsa,Year,Month,precio_sipsa,articulo_ipc,codigo_articulo,precio_ipc,margen_q1,margen_q2,margen_q3,date,t_id,cutoff,sample
76001,Aguacate papelillo,2013,1,1468.458333333333,AGUACATE,1410503,1813.8,9.812666421286512,24.89354209299006,48.2951053588215,2013-01-01,1,44,train
76001,Aguacate papelillo,2013,2,1492.477272727273,AGUACATE,1410503,1859.33,9.812666421286512,24.89354209299006,48.2951053588215,2013-02-01,2,44,train
76001,Aguacate papelillo,2013,3,1484.675,AGUACATE,1410503,2328.58,9.812666421286512,24.89354209299006,48.2951053588215,2013-03-01,3,44,train
76001,Aguacate papelillo,2013,4,1433.777777777778,AGUACATE,1410503,2376.65,9.812666421286512,24.89354209299006,48.2951053588215,2013-04-01,4,44,train
76001,Aguacate papelillo,2013,5,1381.5,AGUACATE,1410503,1769.51,9.812666421286512,24.89354209299006,48.2951053588215,2013-05-01,5,44,train
76001,Aguacate papelillo,2013,6,1419.142857142857,AGUACATE,1410503,1478.1,9.812666421286512,24.89354209299006,48.2951053588215,2013-06-01,6,44,train
76001,Aguacate papelillo,2013,7,1483.875,AGUACATE,1410503,1557.77,9.812666421286512,24.89354209299006,48.2951053588215,2013-07-01,7,44,train
76001,Aguacate papelillo,2013,8,1567.3,AGUACATE,1410503,1702.15,9.812666421286512,24.89354209299006,48.2951053588215,2013-08-01,8,44,train
76001,Aguacate papelillo,2013,9,1658.125,AGUACATE,1410503,1930.09,9.812666421286512,24.89354209299006,48.2951053588215,2013-09-01,9,44,train
76001,Aguacate papelillo,2013,10,1707.916666666667,AGUACATE,1410503,2035.88,9.812666421286512,24.89354209299006,48.2951053588215,2013-10-01,10,44,train
76001,Aguacate papelillo,2013,11,1749.625,AGUACATE,1410503,2099.96,9.812666421286512,24.89354209299006,48.2951053588215,2013-11-01,11,44,train
76001,Aguacate papelillo,2013,12,1761.25,AGUACATE,1410503,2164.77,9.812666421286512,24.89354209299006,48.2951053588215,2013-12-01,12,44,train
76001,Aguacate papelillo,2014,1,1667.625,AGUACATE,1410503,2214.09,9.812666421286512,24.89354209299006,48.2951053588215,2014-01-01,13,44,train
76001,Aguacate papelillo,2014,2,1671.136363636364,AGUACATE,1410503,2303.4,9.812666421286512,24.89354209299006,48.2951053588215,2014-02-01,14,44,train
76001,Aguacate papelillo,2014,3,1652.675,AGUACATE,1410503,2461.86,9.812666421286512,24.89354209299006,48.2951053588215,2014-03-01,15,44,train
76001,Aguacate papelillo,2014,4,1612.055555555556,AGUACATE,1410503,2451.49,9.812666421286512,24.89354209299006,48.2951053588215,2014-04-01,16,44,train
76001,Aguacate papelillo,2014,5,1562.40625,AGUACATE,1410503,2051.85,9.812666421286512,24.89354209299006,48.2951053588215,2014-05-01,17,44,train
76001,Aguacate papelillo,2014,6,1576.25,AGUACATE,1410503,1677.01,9.812666421286512,24.89354209299006,48.2951053588215,2014-06-01,18,44,train
76001,Aguacate papelillo,2014,7,1653.166666666667,AGUACATE,1410503,1599.9,9.812666421286512,24.89354209299006,48.2951053588215,2014-07-01,19,44,train
76001,Aguacate papelillo,2014,8,1757.7,AGUACATE,1410503,1683.98,9.812666421286512,24.89354209299006,48.2951053588215,2014-08-01,20,44,train
76001,Aguacate papelillo,2014,9,1877.375,AGUACATE,1410503,1955.26,9.812666421286512,24.89354209299006,48.2951053588215,2014-09-01,21,44,train
76001,Aguacate papelillo,2014,10,1952.333333333333,AGUACATE,1410503,2261.47,9.812666421286512,24.89354209299006,48.2951053588215,2014-10-01,22,44,train
76001,Aguacate papelillo,2014,11,1961.625,AGUACATE,1410503,2310.46,9.812666421286512,24.89354209299006,48.2951053588215,2014-11-01,23,44,train
76001,Aguacate papelillo,2014,12,2006.75,AGUACATE,1410503,2393.02,9.812666421286512,24.89354209299006,48.2951053588215,2014-12-01,24,44,train
76001,Aguacate papelillo,2015,1,1608.625,AGUACATE,1410503,2428.76,9.812666421286512,24.89354209299006,48.2951053588215,2015-01-01,25,44,train
76001,Aguacate papelillo,2015,2,1590.431818181818,AGUACATE,1410503,2350.18,9.812666421286512,24.89354209299006,48.2951053588215,2015-02-01,26,44,train
76001,Aguacate papelillo,2015,3,1558.05,AGUACATE,1410503,2758.34,9.812666421286512,24.89354209299006,48.2951053588215,2015-03-01,27,44,train
76001,Aguacate papelillo,2015,4,1471.388888888889,AGUACATE,1410503,2642.33,9.812666421286512,24.89354209299006,48.2951053588215,2015-04-01,28,44,train
76001,Aguacate papelillo,2015,5,1414.9375,AGUACATE,1410503,2126.23,9.812666421286512,24.89354209299006,48.2951053588215,2015-05-01,29,44,train
76001,Aguacate papelillo,2015,6,1413.857142857143,AGUACATE,1410503,1450.5,9.812666421286512,24.89354209299006,48.2951053588215,2015-06-01,30,44,train
76001,Aguacate papelillo,2015,7,1471.583333333333,AGUACATE,1410503,1325.8,9.812666421286512,24.89354209299006,48.2951053588215,2015-07-01,31,44,train
76001,Aguacate papelillo,2015,8,1572.25,AGUACATE,1410503,1427.9,9.812666421286512,24.89354209299006,48.2951053588215,2015-08-01,32,44,train
76001,Aguacate papelillo,2015,9,1678.9375,AGUACATE,1410503,1999.92,9.812666421286512,24.89354209299006,48.2951053588215,2015-09-01,33,44,train
76001,Aguacate papelillo,2015,10,1641.416666666667,AGUACATE,1410503,2439.98,9.812666421286512,24.89354209299006,48.2951053588215,2015-10-01,34,44,train
76001,Aguacate papelillo,2015,11,1475.75,AGUACATE,1410503,2197.89,9.812666421286512,24.89354209299006,48.2951053588215,2015-11-01,35,44,train
76001,Aguacate papelillo,2015,12,1397.5,AGUACATE,1410503,1892.63,9.812666421286512,24.89354209299006,48.2951053588215,2015-12-01,36,44,train
76001,Aguacate papelillo,2016,1,1751.083333333333,AGUACATE,1410503,2186.99,9.812666421286512,24.89354209299006,48.2951053588215,2016-01-01,37,44,train
76001,Aguacate papelillo,2016,2,1754.772727272727,AGUACATE,1410503,2640,9.812666421286512,24.89354209299006,48.2951053588215,2016-02-01,38,44,train
76001,Aguacate papelillo,2016,3,1715.5,AGUACATE,1410503,3021.97,9.812666421286512,24.89354209299006,48.2951053588215,2016-03-01,39,44,train
76001,Aguacate papelillo,2016,4,1644.25,AGUACATE,1410503,2997.58,9.812666421286512,24.89354209299006,48.2951053588215,2016-04-01,40,44,train
76001,Aguacate papelillo,2016,5,1554.4375,AGUACATE,1410503,2379.06,9.812666421286512,24.89354209299006,48.2951053588215,2016-05-01,41,44,train
76001,Aguacate papelillo,2016,6,1541.285714285714,AGUACATE,1410503,1456.06,9.812666421286512,24.89354209299006,48.2951053588215,2016-06-01,42,44,train
76001,Aguacate papelillo,2016,7,1637.083333333333,AGUACATE,1410503,1227.67,9.812666421286512,24.89354209299006,48.2951053588215,2016-07-01,43,44,train
76001,Aguacate papelillo,2016,8,1780.6,AGUACATE,1410503,1499.99,9.812666421286512,24.89354209299006,48.2951053588215,2016-08-01,44,44,train
76001,Aguacate papelillo,2016,9,1906.25,AGUACATE,1410503,2013.21,9.812666421286512,24.89354209299006,48.2951053588215,2016-09-01,45,44,test
76001,Aguacate papelillo,2016,10,1966.666666666667,AGUACATE,1410503,2310.61,9.812666421286512,24.89354209299006,48.2951053588215,2016-10-01,46,44,test
76001,Aguacate papelillo,2016,11,1949.75,AGUACATE,1410503,2393.55,9.812666421286512,24.89354209299006,48.2951053588215,2016-11-01,47,44,test
76001,Aguacate papelillo,2016,12,1916.5,AGUACATE,1410503,2475.36,9.812666421286512,24.89354209299006,48.2951053588215,2016-12-01,48,44,test
76001,Aguacate papelillo,2017,1,1785.145833333333,AGUACATE,1410503,2425.32,9.812666421286512,24.89354209299006,48.2951053588215,2017-01-01,49,44,test
76001,Aguacate papelillo,2017,2,1775.113636363636,AGUACATE,1410503,2343.75,9.812666421286512,24.89354209299006,48.2951053588215,2017-02-01,50,44,test
76001,Aguacate papelillo,2017,3,1764.875,AGUACATE,1410503,2459.61,9.812666421286512,24.89354209299006,48.2951053588215,2017-03-01,51,44,test
76001,Aguacate papelillo,2017,4,1731.25,AGUACATE,1410503,2561.2,9.812666421286512,24.89354209299006,48.2951053588215,2017-04-01,52,44,test
76001,Aguacate papelillo,2017,5,1680.6875,AGUACATE,1410503,2260.35,9.812666421286512,24.89354209299006,48.2951053588215,2017-05-01,53,44,test
76001,Aguacate papelillo,2017,6,1667.428571428571,AGUACATE,1410503,2167.71,9.812666421286512,24.89354209299006,48.2951053588215,2017-06-01,54,44,test
76001,Aguacate papelillo,2017,7,1679.208333333333,AGUACATE,1410503,1864.28,9.812666421286512,24.89354209299006,48.2951053588215,2017-07-01,55,44,test
76001,Aguacate papelillo,2017,8,1762.95,AGUACATE,1410503,1694.2,9.812666421286512,24.89354209299006,48.2951053588215,2017-08-01,56,44,test
76001,Aguacate papelillo,2017,9,1903.375,AGUACATE,1410503,1998.9,9.812666421286512,24.89354209299006,48.2951053588215,2017-09-01,57,44,test
76001,Aguacate papelillo,2017,10,2046.5,AGUACATE,1410503,2372.47,9.812666421286512,24.89354209299006,48.2951053588215,2017-10-01,58,44,test
76001,Aguacate papelillo,2017,11,2019.25,AGUACATE,1410503,2426.05,9.812666421286512,24.89354209299006,48.2951053588215,2017-11-01,59,44,test
76001,Aguacate papelillo,2017,12,1954,AGUACATE,1410503,2554.33,9.812666421286512,24.89354209299006,48.2951053588215,2017-12-01,60,44,test
76001,Aguacate papelillo,2018,1,1890.979166666667,AGUACATE,1410503,2504.3,9.812666421286512,24.89354209299006,48.2951053588215,2018-01-01,61,44,test
76001,Aguacate papelillo,2018,2,1887.181818181818,AGUACATE,1410503,2952.12,9.812666421286512,24.89354209299006,48.2951053588215,2018-02-01,62,44,test
76001,Aguacate papelillo,2018,3,1838.85,AGUACATE,1410503,3320.93,9.812666421286512,24.89354209299006,48.2951053588215,2018-03-01,63,44,test
76001,Ahuyama,2013,1,264.75,AHUYAMA,1310507,672.3,46.61968153796054,83.59989244420538,106.01133491494937,2013-01-01,1,44,train
76001,Ahuyama,2013,2,255.9090909090909,AHUYAMA,1310507,612.44,46.61968153796054,83.59989244420538,106.01133491494937,2013-02-01,2,44,train
76001,Ahuyama,2013,3,253.775,AHUYAMA,1310507,539.37,46.61968153796054,83.59989244420538,106.01133491494937,2013-03-01,3,44,train
76001,Ahuyama,2013,4,255.6944444444445,AHUYAMA,1310507,486.39,46.61968153796054,83.59989244420538,106.01133491494937,2013-04-01,4,44,train
76001,Ahuyama,2013,5,259.71875,AHUYAMA,1310507,477.81,46.61968153796054,83.59989244420538,106.01133491494937,2013-05-01,5,44,train
76001,Ahuyama,2013,6,265.6428571428572,AHUYAMA,1310507,487.72,46.61968153796054,83.59989244420538,106.01133491494937,2013-06-01,6,44,train
76001,Ahuyama,2013,7,271.2083333333333,AHUYAMA,1310507,506.24,46.61968153796054,83.59989244420538,106.01133491494937,2013-07-01,7,44,train
76001,Ahuyama,2013,8,279.25,AHUYAMA,1310507,513.44,46.61968153796054,83.59989244420538,106.01133491494937,2013-08-01,8,44,train
76001,Ahuyama,2013,9,291.1875,AHUYAMA,1310507,500.88,46.61968153796054,83.59989244420538,106.01133491494937,2013-09-01,9,44,train
76001,Ahuyama,2013,10,311.4166666666667,AHUYAMA,1310507,493.36,46.61968153796054,83.59989244420538,106.01133491494937,2013-10-01,10,44,train
76001,Ahuyama,2013,11,349.25,AHUYAMA,1310507,544.9,46.61968153796054,83.59989244420538,106.01133491494937,2013-11-01,11,44,train
76001,Ahuyama,2013,12,379.25,AHUYAMA,1310507,605.24,46.61968153796054,83.59989244420538,106.01133491494937,2013-12-01,12,44,train
76001,Ahuyama,2014,1,335.75,AHUYAMA,1310507,653.5,46.61968153796054,83.59989244420538,106.01133491494937,2014-01-01,13,44,train
76001,Ahuyama,2014,2,331.6363636363636,AHUYAMA,1310507,641.48,46.61968153796054,83.59989244420538,106.01133491494937,2014-02-01,14,44,train
76001,Ahuyama,2014,3,328.525,AHUYAMA,1310507,644.22,46.61968153796054,83.59989244420538,106.01133491494937,2014-03-01,15,44,train
76001,Ahuyama,2014,4,330.6111111111111,AHUYAMA,1310507,615.78,46.61968153796054,83.59989244420538,106.01133491494937,2014-04-01,16,44,train
76001,Ahuyama,2014,5,334.5625,AHUYAMA,1310507,609.72,46.61968153796054,83.59989244420538,106.01133491494937,2014-05-01,17,44,train
76001,Ahuyama,2014,6,339.8214285714286,AHUYAMA,1310507,597.85,46.61968153796054,83.59989244420538,106.01133491494937,2014-06-01,18,44,train
76001,Ahuyama,2014,7,345.0833333333333,AHUYAMA,1310507,600.01,46.61968153796054,83.59989244420538,106.01133491494937,2014-07-01,19,44,train
76001,Ahuyama,2014,8,350.05,AHUYAMA,1310507,606.01,46.61968153796054,83.59989244420538,106.01133491494937,2014-08-01,20,44,train
76001,Ahuyama,2014,9,365.125,AHUYAMA,1310507,579.55,46.61968153796054,83.59989244420538,106.01133491494937,2014-09-01,21,44,train
76001,Ahuyama,2014,10,390.5833333333333,AHUYAMA,1310507,572.42,46.61968153796054,83.59989244420538,106.01133491494937,2014-10-01,22,44,train
76001,Ahuyama,2014,11,437,AHUYAMA,1310507,641.01,46.61968153796054,83.59989244420538,106.01133491494937,2014-11-01,23,44,train
76001,Ahuyama,2014,12,459,AHUYAMA,1310507,701.95,46.61968153796054,83.59989244420538,106.01133491494937,2014-12-01,24,44,train
76001,Ahuyama,2015,1,454.7916666666667,AHUYAMA,1310507,727.14,46.61968153796054,83.59989244420538,106.01133491494937,2015-01-01,25,44,train
76001,Ahuyama,2015,2,460.1363636363636,AHUYAMA,1310507,674.2,46.61968153796054,83.59989244420538,106.01133491494937,2015-02-01,26,44,train
76001,Ahuyama,2015,3,471.55,AHUYAMA,1310507,619.42,46.61968153796054,83.59989244420538,106.01133491494937,2015-03-01,27,44,train
76001,Ahuyama,2015,4,490.0833333333333,AHUYAMA,1310507,609.31,46.61968153796054,83.59989244420538,106.01133491494937,2015-04-01,28,44,train
76001,Ahuyama,2015,5,513.6875,AHUYAMA,1310507,607.95,46.61968153796054,83.59989244420538,106.01133491494937,2015-05-01,29,44,train
76001,Ahuyama,2015,6,543.6071428571429,AHUYAMA,1310507,602.83,46.61968153796054,83.59989244420538,106.01133491494937,2015-06-01,30,44,train
76001,Ahuyama,2015,7,584.2083333333334,AHUYAMA,1310507,580.17,46.61968153796054,83.59989244420538,106.01133491494937,2015-07-01,31,44,train
76001,Ahuyama,2015,8,641.1,AHUYAMA,1310507,597.32,46.61968153796054,83.59989244420538,106.01133491494937,2015-08-01,32,44,train
76001,Ahuyama,2015,9,727.1875,AHUYAMA,1310507,668.78,46.61968153796054,83.59989244420538,106.01133491494937,2015-09-01,33,44,train
76001,Ahuyama,2015,10,839.5,AHUYAMA,1310507,927.14,46.61968153796054,83.59989244420538,106.01133491494937,2015-10-01,34,44,train
76001,Ahuyama,2015,11,922,AHUYAMA,1310507,1250.95,46.61968153796054,83.59989244420538,106.01133491494937,2015-11-01,35,44,train
76001,Ahuyama,2015,12,885.75,AHUYAMA,1310507,1279.48,46.61968153796054,83.59989244420538,106.01133491494937,2015-12-01,36,44,train
76001,Ahuyama,2016,1,382.7083333333333,AHUYAMA,1310507,1269.08,46.61968153796054,83.59989244420538,106.01133491494937,2016-01-01,37,44,train
76001,Ahuyama,2016,2,350.3181818181818,AHUYAMA,1310507,946.68,46.61968153796054,83.59989244420538,106.01133491494937,2016-02-01,38,44,train
76001,Ahuyama,2016,3,341.95,AHUYAMA,1310507,820.8,46.61968153796054,83.59989244420538,106.01133491494937,2016-03-01,39,44,train
76001,Ahuyama,2016,4,340.6111111111111,AHUYAMA,1310507,759.8,46.61968153796054,83.59989244420538,106.01133491494937,2016-04-01,40,44,train
76001,Ahuyama,2016,5,335.21875,AHUYAMA,1310507,805.23,46.61968153796054,83.59989244420538,106.01133491494937,2016-05-01,41,44,train
76001,Ahuyama,2016,6,318.2857142857143,AHUYAMA,1310507,823.23,46.61968153796054,83.59989244420538,106.01133491494937,2016-06-01,42,44,train
76001,Ahuyama,2016,7,294.9166666666667,AHUYAMA,1310507,756.63,46.61968153796054,83.59989244420538,106.01133491494937,2016-07-01,43,44,train
76001,Ahuyama,2016,8,284.15,AHUYAMA,1310507,671.71,46.61968153796054,83.59989244420538,106.01133491494937,2016-08-01,44,44,train
76001,Ahuyama,2016,9,280,AHUYAMA,1310507,585.4,46.61968153796054,83.59989244420538,106.01133491494937,2016-09-01,45,44,test
76001,Ahuyama,2016,10,281.5,AHUYAMA,1310507,611.52,46.61968153796054,83.59989244420538,106.01133491494937,2016-10-01,46,44,test
76001,Ahuyama,2016,11,291.375,AHUYAMA,1310507,597.45,46.61968153796054,83.59989244420538,106.01133491494937,2016-11-01,47,44,test
76001,Ahuyama,2016,12,290.5,AHUYAMA,1310507,601.27,46.61968153796054,83.59989244420538,106.01133491494937,2016-12-01,48,44,test
76001,Ahuyama,2017,1,454.5416666666667,AHUYAMA,1310507,607.71,46.61968153796054,83.59989244420538,106.01133491494937,2017-01-01,49,44,test
76001,Ahuyama,2017,2,468.5454545454546,AHUYAMA,1310507,615.23,46.61968153796054,83.59989244420538,106.01133491494937,2017-02-01,50,44,test
76001,Ahuyama,2017,3,485.4,AHUYAMA,1310507,612.2,46.61968153796054,83.59989244420538,106.01133491494937,2017-03-01,51,44,test
76001,Ahuyama,2017,4,505.4444444444445,AHUYAMA,1310507,641.31,46.61968153796054,83.59989244420538,106.01133491494937,2017-04-01,52,44,test
76001,Ahuyama,2017,5,523.40625,AHUYAMA,1310507,805.12,46.61968153796054,83.59989244420538,106.01133491494937,2017-05-01,53,44,test
76001,Ahuyama,2017,6,521.7142857142857,AHUYAMA,1310507,918.61,46.61968153796054,83.59989244420538,106.01133491494937,2017-06-01,54,44,test
76001,Ahuyama,2017,7,499.875,AHUYAMA,1310507,1043.07,46.61968153796054,83.59989244420538,106.01133491494937,2017-07-01,55,44,test
76001,Ahuyama,2017,8,471.15,AHUYAMA,1310507,964.94,46.61968153796054,83.59989244420538,106.01133491494937,2017-08-01,56,44,test
76001,Ahuyama,2017,9,460.5,AHUYAMA,1310507,931.28,46.61968153796054,83.59989244420538,106.01133491494937,2017-09-01,57,44,test
76001,Ahuyama,2017,10,456.4166666666667,AHUYAMA,1310507,894.64,46.61968153796054,83.59989244420538,106.01133491494937,2017-10-01,58,44,test
76001,Ahuyama,2017,11,449.625,AHUYAMA,1310507,810.92,46.61968153796054,83.59989244420538,106.01133491494937,2017-11-01,59,44,test
76001,Ahuyama,2017,12,439,AHUYAMA,1310507,807.21,46.61968153796054,83.59989244420538,106.01133491494937,2017-12-01,60,44,test
76001,Ahuyama,2018,1,387.9583333333333,AHUYAMA,1310507,806.61,46.61968153796054,83.59989244420538,106.01133491494937,2018-01-01,61,44,test
76001,Ahuyama,2018,2,384.5454545454546,AHUYAMA,1310507,753.07,46.61968153796054,83.59989244420538,106.01133491494937,2018-02-01,62,44,test
76001,Ahuyama,2018,3,381.55,AHUYAMA,1310507,721.93,46.61968153796054,83.59989244420538,106.01133491494937,2018-03-01,63,44,test
76001,Arracacha amarilla,2013,1,503.0416666666667,ARRACACHA,1210303,1019.65,90.13316482518185,125.79967689822296,191.24861960031643,2013-01-01,1,44,train
76001,Arracacha amarilla,2013,2,496.1363636363636,ARRACACHA,1210303,1052.3,90.13316482518185,125.79967689822296,191.24861960031643,2013-02-01,2,44,train
76001,Arracacha amarilla,2013,3,495.75,ARRACACHA,1210303,1082.63,90.13316482518185,125.79967689822296,191.24861960031643,2013-03-01,3,44,train
76001,Arracacha amarilla,2013,4,491.5833333333333,ARRACACHA,1210303,1076.97,90.13316482518185,125.79967689822296,191.24861960031643,2013-04-01,4,44,train
76001,Arracacha amarilla,2013,5,485.71875,ARRACACHA,1210303,1051.96,90.13316482518185,125.79967689822296,191.24861960031643,2013-05-01,5,44,train
76001,Arracacha amarilla,2013,6,483.5,ARRACACHA,1210303,1046.66,90.13316482518185,125.79967689822296,191.24861960031643,2013-06-01,6,44,train
76001,Arracacha amarilla,2013,7,483.2916666666667,ARRACACHA,1210303,1056,90.13316482518185,125.79967689822296,191.24861960031643,2013-07-01,7,44,train
76001,Arracacha amarilla,2013,8,481.25,ARRACACHA,1210303,1037.98,90.13316482518185,125.79967689822296,191.24861960031643,2013-08-01,8,44,train
76001,Arracacha amarilla,2013,9,471.1875,ARRACACHA,1210303,1064.87,90.13316482518185,125.79967689822296,191.24861960031643,2013-09-01,9,44,train
76001,Arracacha amarilla,2013,10,462.8333333333333,ARRACACHA,1210303,1027,90.13316482518185,125.79967689822296,191.24861960031643,2013-10-01,10,44,train
76001,Arracacha amarilla,2013,11,459.25,ARRACACHA,1210303,1029.76,90.13316482518185,125.79967689822296,191.24861960031643,2013-11-01,11,44,train
76001,Arracacha amarilla,2013,12,432.5,ARRACACHA,1210303,1017.45,90.13316482518185,125.79967689822296,191.24861960031643,2013-12-01,12,44,train
76001,Arracacha amarilla,2014,1,347.5625,ARRACACHA,1210303,1015.56,90.13316482518185,125.79967689822296,191.24861960031643,2014-01-01,13,44,train
76001,Arracacha amarilla,2014,2,336.2727272727273,ARRACACHA,1210303,1013.83,90.13316482518185,125.79967689822296,191.24861960031643,2014-02-01,14,44,train
76001,Arracacha amarilla,2014,3,327.45,ARRACACHA,1210303,1007.75,90.13316482518185,125.79967689822296,191.24861960031643,2014-03-01,15,44,train
76001,Arracacha amarilla,2014,4,326.2222222222222,ARRACACHA,1210303,977.91,90.13316482518185,125.79967689822296,191.24861960031643,2014-04-01,16,44,train
76001,Arracacha amarilla,2014,5,326.375,ARRACACHA,1210303,956.42,90.13316482518185,125.79967689822296,191.24861960031643,2014-05-01,17,44,train
76001,Arracacha amarilla,2014,6,329.4642857142857,ARRACACHA,1210303,924.09,90.13316482518185,125.79967689822296,191.24861960031643,2014-06-01,18,44,train
76001,Arracacha amarilla,2014,7,337.125,ARRACACHA,1210303,930.59,90.13316482518185,125.79967689822296,191.24861960031643,2014-07-01,19,44,train
76001,Arracacha amarilla,2014,8,350.25,ARRACACHA,1210303,974.49,90.13316482518185,125.79967689822296,191.24861960031643,2014-08-01,20,44,train
76001,Arracacha amarilla,2014,9,350.5625,ARRACACHA,1210303,1028.19,90.13316482518185,125.79967689822296,191.24861960031643,2014-09-01,21,44,train
76001,Arracacha amarilla,2014,10,339,ARRACACHA,1210303,1002.73,90.13316482518185,125.79967689822296,191.24861960031643,2014-10-01,22,44,train
76001,Arracacha amarilla,2014,11,339,ARRACACHA,1210303,993.24,90.13316482518185,125.79967689822296,191.24861960031643,2014-11-01,23,44,train
76001,Arracacha amarilla,2014,12,356.5,ARRACACHA,1210303,971.04,90.13316482518185,125.79967689822296,191.24861960031643,2014-12-01,24,44,train
76001,Arracacha amarilla,2015,1,764.75,ARRACACHA,1210303,1022.66,90.13316482518185,125.79967689822296,191.24861960031643,2015-01-01,25,44,train
76001,Arracacha amarilla,2015,2,798.6590909090909,ARRACACHA,1210303,1012.47,90.13316482518185,125.79967689822296,191.24861960031643,2015-02-01,26,44,train
76001,Arracacha amarilla,2015,3,843.75,ARRACACHA,1210303,999.75,90.13316482518185,125.79967689822296,191.24861960031643,2015-03-01,27,44,train
76001,Arracacha amarilla,2015,4,896.7222222222222,ARRACACHA,1210303,1001.05,90.13316482518185,125.79967689822296,191.24861960031643,2015-04-01,28,44,train
76001,Arracacha amarilla,2015,5,960.3125,ARRACACHA,1210303,1054.1,90.13316482518185,125.79967689822296,191.24861960031643,2015-05-01,29,44,train
76001,Arracacha amarilla,2015,6,1023.357142857143,ARRACACHA,1210303,1158.85,90.13316482518185,125.79967689822296,191.24861960031643,2015-06-01,30,44,train
76001,Arracacha amarilla,2015,7,1090.75,ARRACACHA,1210303,1332.76,90.13316482518185,125.79967689822296,191.24861960031643,2015-07-01,31,44,train
76001,Arracacha amarilla,2015,8,1140.35,ARRACACHA,1210303,1709.29,90.13316482518185,125.79967689822296,191.24861960031643,2015-08-01,32,44,train
76001,Arracacha amarilla,2015,9,1173.3125,ARRACACHA,1210303,1855.88,90.13316482518185,125.79967689822296,191.24861960031643,2015-09-01,33,44,train
76001,Arracacha amarilla,2015,10,1175.916666666667,ARRACACHA,1210303,2272.01,90.13316482518185,125.79967689822296,191.24861960031643,2015-10-01,34,44,train
76001,Arracacha amarilla,2015,11,1131.125,ARRACACHA,1210303,2331.1,90.13316482518185,125.79967689822296,191.24861960031643,2015-11-01,35,44,train
76001,Arracacha amarilla,2015,12,1185.25,ARRACACHA,1210303,2116.48,90.13316482518185,125.79967689822296,191.24861960031643,2015-12-01,36,44,train
76001,Arracacha amarilla,2016,1,1480.479166666667,ARRACACHA,1210303,2366.37,90.13316482518185,125.79967689822296,191.24861960031643,2016-01-01,37,44,train
76001,Arracacha amarilla,2016,2,1491.431818181818,ARRACACHA,1210303,2396.6,90.13316482518185,125.79967689822296,191.24861960031643,2016-02-01,38,44,train
76001,Arracacha amarilla,2016,3,1499.75,ARRACACHA,1210303,2805.35,90.13316482518185,125.79967689822296,191.24861960031643,2016-03-01,39,44,train
76001,Arracacha amarilla,2016,4,1468.361111111111,ARRACACHA,1210303,3189.33,90.13316482518185,125.79967689822296,191.24861960031643,2016-04-01,40,44,train
76001,Arracacha amarilla,2016,5,1399.71875,ARRACACHA,1210303,3508.98,90.13316482518185,125.79967689822296,191.24861960031643,2016-05-01,41,44,train
76001,Arracacha amarilla,2016,6,1340.214285714286,ARRACACHA,1210303,3631.76,90.13316482518185,125.79967689822296,191.24861960031643,2016-06-01,42,44,train
76001,Arracacha amarilla,2016,7,1222.25,ARRACACHA,1210303,3622.43,90.13316482518185,125.79967689822296,191.24861960031643,2016-07-01,43,44,train
76001,Arracacha amarilla,2016,8,1087.55,ARRACACHA,1210303,3287.86,90.13316482518185,125.79967689822296,191.24861960031643,2016-08-01,44,44,train
76001,Arracacha amarilla,2016,9,1031.5625,ARRACACHA,1210303,3025.49,90.13316482518185,125.79967689822296,191.24861960031643,2016-09-01,45,44,test
76001,Arracacha amarilla,2016,10,930.1666666666666,ARRACACHA,1210303,2739.88,90.13316482518185,125.79967689822296,191.24861960031643,2016-10-01,46,44,test
76001,Arracacha amarilla,2016,11,834.125,ARRACACHA,1210303,2474.85,90.13316482518185,125.79967689822296,191.24861960031643,2016-11-01,47,44,test
76001,Arracacha amarilla,2016,12,757.5,ARRACACHA,1210303,2199.04,90.13316482518185,125.79967689822296,191.24861960031643,2016-12-01,48,44,test
76001,Arracacha amarilla,2017,1,526.8958333333334,ARRACACHA,1210303,2038.17,90.13316482518185,125.79967689822296,191.24861960031643,2017-01-01,49,44,test
76001,Arracacha amarilla,2017,2,517.9090909090909,ARRACACHA,1210303,1787.78,90.13316482518185,125.79967689822296,191.24861960031643,2017-02-01,50,44,test
76001,Arracacha amarilla,2017,3,520.1,ARRACACHA,1210303,1619.8,90.13316482518185,125.79967689822296,191.24861960031643,2017-03-01,51,44,test
76001,Arracacha amarilla,2017,4,524.6388888888889,ARRACACHA,1210303,1501.99,90.13316482518185,125.79967689822296,191.24861960031643,2017-04-01,52,44,test
76001,Arracacha amarilla,2017,5,532.96875,ARRACACHA,1210303,1424.32,90.13316482518185,125.79967689822296,191.24861960031643,2017-05-01,53,44,test
76001,Arracacha amarilla,2017,6,546.2857142857143,ARRACACHA,1210303,1316.39,90.13316482518185,125.79967689822296,191.24861960031643,2017-06-01,54,44,test
76001,Arracacha amarilla,2017,7,562.1666666666666,ARRACACHA,1210303,1284.54,90.13316482518185,125.79967689822296,191.24861960031643,2017-07-01,55,44,test
76001,Arracacha amarilla,2017,8,573.25,ARRACACHA,1210303,1271.33,90.13316482518185,125.79967689822296,191.24861960031643,2017-08-01,56,44,test
