"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2002Q4",2002-10-01,"31 a 50 años",1,2,5353.22133146997,18049.9709950561,6016.65699835202,2196079.80439849,180499.709950561
"BOGOTA","2002Q4",2002-10-01,"9 a 13 años",1,3,5041.46991307984,18049.9709950561,6016.65699835202,2196079.80439849,180499.709950561
"BOGOTA","2003Q1",2003-01-01,"31 a 50 años",0,1,7612.84141971062,17956.2742290197,5985.42474300655,2184680.03119739,179562.742290197
"BOGOTA","2003Q1",2003-01-01,"31 a 50 años",1,2,5325.02367276565,17956.2742290197,5985.42474300655,2184680.03119739,179562.742290197
"BOGOTA","2003Q1",2003-01-01,"9 a 13 años",1,3,5018.40913654338,17956.2742290197,5985.42474300655,2184680.03119739,179562.742290197
"BOGOTA","2003Q2",2003-04-01,"31 a 50 años",0,1,7723.86273735828,18200.4237005775,6066.80790019251,2214384.88357027,182004.237005775
"BOGOTA","2003Q2",2003-04-01,"31 a 50 años",1,2,5392.01011588475,18200.4237005775,6066.80790019251,2214384.88357027,182004.237005775
"BOGOTA","2003Q2",2003-04-01,"9 a 13 años",1,3,5084.5508473345,18200.4237005775,6066.80790019251,2214384.88357027,182004.237005775
"BOGOTA","2003Q3",2003-07-01,"31 a 50 años",0,1,7759.83488915292,18290.311065492,6096.77035516402,2225321.17963487,182903.11065492
"BOGOTA","2003Q3",2003-07-01,"31 a 50 años",1,2,5419.13773580273,18290.311065492,6096.77035516402,2225321.17963487,182903.11065492
"BOGOTA","2003Q3",2003-07-01,"9 a 13 años",1,3,5111.33844053639,18290.311065492,6096.77035516402,2225321.17963487,182903.11065492
"BOGOTA","2003Q4",2003-10-01,"31 a 50 años",0,1,7888.83360545345,18580.6996302056,6193.56654340188,2260651.78834168,185806.996302056
"BOGOTA","2003Q4",2003-10-01,"31 a 50 años",1,2,5502.40382746369,18580.6996302056,6193.56654340188,2260651.78834168,185806.996302056
"BOGOTA","2003Q4",2003-10-01,"9 a 13 años",1,3,5189.46219728849,18580.6996302056,6193.56654340188,2260651.78834168,185806.996302056
"BOGOTA","2004Q1",2004-01-01,"31 a 50 años",0,1,7797.40481762476,18356.4956090933,6118.83186969776,2233373.63243968,183564.956090933
"BOGOTA","2004Q1",2004-01-01,"31 a 50 años",1,2,5432.69548624236,18356.4956090933,6118.83186969776,2233373.63243968,183564.956090933
"BOGOTA","2004Q1",2004-01-01,"9 a 13 años",1,3,5126.39530522617,18356.4956090933,6118.83186969776,2233373.63243968,183564.956090933
"BOGOTA","2004Q2",2004-04-01,"31 a 50 años",0,1,7828.12481699626,18431.7602445784,6143.92008152612,2242530.82975703,184317.602445784
"BOGOTA","2004Q2",2004-04-01,"31 a 50 años",1,2,5455.68714703449,18431.7602445784,6143.92008152612,2242530.82975703,184317.602445784
"BOGOTA","2004Q2",2004-04-01,"9 a 13 años",1,3,5147.94828054761,18431.7602445784,6143.92008152612,2242530.82975703,184317.602445784
"BOGOTA","2004Q3",2004-07-01,"31 a 50 años",0,1,7878.48201750878,18544.8873795556,6181.62912651852,2256294.63117926,185448.873795556
"BOGOTA","2004Q3",2004-07-01,"31 a 50 años",1,2,5486.6135002524,18544.8873795556,6181.62912651852,2256294.63117926,185448.873795556
"BOGOTA","2004Q3",2004-07-01,"9 a 13 años",1,3,5179.7918617944,18544.8873795556,6181.62912651852,2256294.63117926,185448.873795556
"BOGOTA","2004Q4",2004-10-01,"31 a 50 años",0,1,7889.04030061771,18572.853144089,6190.95104802966,2259697.13253083,185728.53144089
"BOGOTA","2004Q4",2004-10-01,"31 a 50 años",1,2,5495.22966362749,18572.853144089,6190.95104802966,2259697.13253083,185728.53144089
"BOGOTA","2004Q4",2004-10-01,"9 a 13 años",1,3,5188.58317984378,18572.853144089,6190.95104802966,2259697.13253083,185728.53144089
"BOGOTA","2005Q1",2005-01-01,"31 a 50 años",0,1,7856.89206557788,18496.2273365636,6165.40911218786,2250374.32594857,184962.273365636
"BOGOTA","2005Q1",2005-01-01,"31 a 50 años",1,2,5472.62224151165,18496.2273365636,6165.40911218786,2250374.32594857,184962.273365636
"BOGOTA","2005Q1",2005-01-01,"9 a 13 años",1,3,5166.71302947405,18496.2273365636,6165.40911218786,2250374.32594857,184962.273365636
"BOGOTA","2005Q2",2005-04-01,"31 a 50 años",0,1,7714.35492958507,18156.8356000547,6052.27853335156,2209081.66467332,181568.356000547
"BOGOTA","2005Q2",2005-04-01,"31 a 50 años",1,2,5370.01057069712,18156.8356000547,6052.27853335156,2209081.66467332,181568.356000547
"BOGOTA","2005Q2",2005-04-01,"9 a 13 años",1,3,5072.4700997725,18156.8356000547,6052.27853335156,2209081.66467332,181568.356000547
"BOGOTA","2005Q3",2005-07-01,"31 a 50 años",0,1,7698.34909311943,18120.6812216898,6040.22707389659,2204682.88197226,181206.812216898
"BOGOTA","2005Q3",2005-07-01,"31 a 50 años",1,2,5359.89544878333,18120.6812216898,6040.22707389659,2204682.88197226,181206.812216898
"BOGOTA","2005Q3",2005-07-01,"9 a 13 años",1,3,5062.43667978702,18120.6812216898,6040.22707389659,2204682.88197226,181206.812216898
"BOGOTA","2005Q4",2005-10-01,"31 a 50 años",0,1,7615.00071317416,17924.4625460341,5974.82084867802,2180809.60976748,179244.625460341
"BOGOTA","2005Q4",2005-10-01,"31 a 50 años",1,2,5301.84451590463,17924.4625460341,5974.82084867802,2180809.60976748,179244.625460341
"BOGOTA","2005Q4",2005-10-01,"9 a 13 años",1,3,5007.61731695529,17924.4625460341,5974.82084867802,2180809.60976748,179244.625460341
"BOGOTA","2006Q1",2006-01-01,"31 a 50 años",0,1,7579.43574253489,17832.2780892479,5944.09269641597,2169593.83419183,178322.780892479
"BOGOTA","2006Q1",2006-01-01,"31 a 50 años",1,2,5273.24410446495,17832.2780892479,5944.09269641597,2169593.83419183,178322.780892479
"BOGOTA","2006Q1",2006-01-01,"9 a 13 años",1,3,4979.59824224806,17832.2780892479,5944.09269641597,2169593.83419183,178322.780892479
"BOGOTA","2006Q2",2006-04-01,"31 a 50 años",0,1,7536.7963842012,17732.5058053184,5910.83526843948,2157454.87298041,177325.058053184
"BOGOTA","2006Q2",2006-04-01,"31 a 50 años",1,2,5244.36547738229,17732.5058053184,5910.83526843948,2157454.87298041,177325.058053184
"BOGOTA","2006Q2",2006-04-01,"9 a 13 años",1,3,4951.34394373493,17732.5058053184,5910.83526843948,2157454.87298041,177325.058053184
"BOGOTA","2006Q3",2006-07-01,"31 a 50 años",0,1,7601.27737812429,17882.7892541774,5960.92975139245,2175739.35925825,178827.892541774
"BOGOTA","2006Q3",2006-07-01,"31 a 50 años",1,2,5288.15390368208,17882.7892541774,5960.92975139245,2175739.35925825,178827.892541774
"BOGOTA","2006Q3",2006-07-01,"9 a 13 años",1,3,4993.35797237099,17882.7892541774,5960.92975139245,2175739.35925825,178827.892541774
"BOGOTA","2006Q4",2006-10-01,"31 a 50 años",0,1,7674.66373695397,18064.407410822,6021.46913694067,2197836.23498335,180644.07410822
"BOGOTA","2006Q4",2006-10-01,"31 a 50 años",1,2,5344.35176410212,18064.407410822,6021.46913694067,2197836.23498335,180644.07410822
"BOGOTA","2006Q4",2006-10-01,"9 a 13 años",1,3,5045.39190976593,18064.407410822,6021.46913694067,2197836.23498335,180644.07410822
"BOGOTA","2007Q1",2007-01-01,"31 a 50 años",0,1,7654.84061111184,18012.2733417427,6004.09111391423,2191493.25657869,180122.733417427
