"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2015Q2",2015-04-01,"31 a 50 años",0,1,3590.76126996756,10136.4543662277,3378.81812207591,1233268.61455771,101364.543662277
"BOGOTA","2015Q2",2015-04-01,"31 a 50 años",1,2,3131.32131853719,10136.4543662277,3378.81812207591,1233268.61455771,101364.543662277
"BOGOTA","2015Q2",2015-04-01,"9 a 13 años",1,3,3414.37177772297,10136.4543662277,3378.81812207591,1233268.61455771,101364.543662277
"BOGOTA","2015Q3",2015-07-01,"31 a 50 años",0,1,3548.98853725944,9995.40389544397,3331.80129848132,1216107.47394568,99954.0389544397
"BOGOTA","2015Q3",2015-07-01,"31 a 50 años",1,2,3072.19889064363,9995.40389544397,3331.80129848132,1216107.47394568,99954.0389544397
"BOGOTA","2015Q3",2015-07-01,"9 a 13 años",1,3,3374.21646754089,9995.40389544397,3331.80129848132,1216107.47394568,99954.0389544397
"BOGOTA","2015Q4",2015-10-01,"31 a 50 años",0,1,3575.31498431919,9930.1639642434,3310.0546547478,1208169.94898295,99301.639642434
"BOGOTA","2015Q4",2015-10-01,"31 a 50 años",1,2,3013.68909321795,9930.1639642434,3310.0546547478,1208169.94898295,99301.639642434
"BOGOTA","2015Q4",2015-10-01,"9 a 13 años",1,3,3341.15988670626,9930.1639642434,3310.0546547478,1208169.94898295,99301.639642434
"BOGOTA","2016Q1",2016-01-01,"31 a 50 años",0,1,3727.81376602502,10086.2400083732,3362.08000279108,1227159.20101874,100862.400083732
"BOGOTA","2016Q1",2016-01-01,"31 a 50 años",1,2,3005.06652431428,10086.2400083732,3362.08000279108,1227159.20101874,100862.400083732
"BOGOTA","2016Q1",2016-01-01,"9 a 13 años",1,3,3353.35971803393,10086.2400083732,3362.08000279108,1227159.20101874,100862.400083732
"BOGOTA","2016Q2",2016-04-01,"31 a 50 años",0,1,3789.3785575405,10262.8328410059,3420.94428033529,1248644.66232238,102628.328410059
"BOGOTA","2016Q2",2016-04-01,"31 a 50 años",1,2,3062.3796200673,10262.8328410059,3420.94428033529,1248644.66232238,102628.328410059
