"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha","person"
"31 a 50 años",0,1,7383.19326482341,17406.1650929252,5802.05503097508,2117750.0863059,174061.650929252,"BOGOTA",2015-11-01,1
"31 a 50 años",1,2,5157.01466919489,17406.1650929252,5802.05503097508,2117750.0863059,174061.650929252,"BOGOTA",2015-11-01,2
"9 a 13 años",1,3,4865.95715890693,17406.1650929252,5802.05503097508,2117750.0863059,174061.650929252,"BOGOTA",2015-11-01,3
"31 a 50 años",0,1,7409.85290789272,17467.9808333118,5822.6602777706,2125271.00138627,174679.808333118,"BOGOTA",2015-12-01,1
"31 a 50 años",1,2,5174.60052664165,17467.9808333118,5822.6602777706,2125271.00138627,174679.808333118,"BOGOTA",2015-12-01,2
"9 a 13 años",1,3,4883.52739877742,17467.9808333118,5822.6602777706,2125271.00138627,174679.808333118,"BOGOTA",2015-12-01,3
"31 a 50 años",0,1,7404.57744250567,17454.9830657378,5818.32768857925,2123689.60633143,174549.830657378,"BOGOTA",2016-01-01,1
"31 a 50 años",1,2,5170.79177107044,17454.9830657378,5818.32768857925,2123689.60633143,174549.830657378,"BOGOTA",2016-01-01,2
"9 a 13 años",1,3,4879.61385216165,17454.9830657378,5818.32768857925,2123689.60633143,174549.830657378,"BOGOTA",2016-01-01,3
"31 a 50 años",0,1,7446.76058939332,17549.3840217382,5849.79467391273,2135175.05597815,175493.840217382,"BOGOTA",2016-02-01,1
"31 a 50 años",1,2,5196.28938063527,17549.3840217382,5849.79467391273,2135175.05597815,175493.840217382,"BOGOTA",2016-02-01,2
"9 a 13 años",1,3,4906.33405170961,17549.3840217382,5849.79467391273,2135175.05597815,175493.840217382,"BOGOTA",2016-02-01,3
"31 a 50 años",0,1,7422.23124197949,17489.0919063454,5829.69730211513,2127839.51527202,174890.919063454,"BOGOTA",2016-03-01,1
"31 a 50 años",1,2,5177.42075724544,17489.0919063454,5829.69730211513,2127839.51527202,174890.919063454,"BOGOTA",2016-03-01,2
"9 a 13 años",1,3,4889.43990712044,17489.0919063454,5829.69730211513,2127839.51527202,174890.919063454,"BOGOTA",2016-03-01,3
"31 a 50 años",0,1,7369.65213611721,17364.1945449855,5788.0648483285,2112643.6696399,173641.945449855,"BOGOTA",2016-04-01,1
"31 a 50 años",1,2,5138.54438727156,17364.1945449855,5788.0648483285,2112643.6696399,173641.945449855,"BOGOTA",2016-04-01,2
"9 a 13 años",1,3,4855.99802159674,17364.1945449855,5788.0648483285,2112643.6696399,173641.945449855,"BOGOTA",2016-04-01,3
"31 a 50 años",0,1,7307.55587706057,17219.8295008623,5739.9431669541,2095079.25593825,172198.295008623,"BOGOTA",2016-05-01,1
"31 a 50 años",1,2,5095.49337554316,17219.8295008623,5739.9431669541,2095079.25593825,172198.295008623,"BOGOTA",2016-05-01,2
"9 a 13 años",1,3,4816.78024825857,17219.8295008623,5739.9431669541,2095079.25593825,172198.295008623,"BOGOTA",2016-05-01,3
"31 a 50 años",0,1,7318.94065619171,17245.0882480234,5748.36274934112,2098152.40350951,172450.882480234,"BOGOTA",2016-06-01,1
"31 a 50 años",1,2,5102.05082054579,17245.0882480234,5748.36274934112,2098152.40350951,172450.882480234,"BOGOTA",2016-06-01,2
"9 a 13 años",1,3,4824.09677128587,17245.0882480234,5748.36274934112,2098152.40350951,172450.882480234,"BOGOTA",2016-06-01,3
"31 a 50 años",0,1,7318.4817517084,17243.1645477513,5747.72151591709,2097918.35330974,172431.645477513,"BOGOTA",2016-07-01,1
"31 a 50 años",1,2,5101.60424583175,17243.1645477513,5747.72151591709,2097918.35330974,172431.645477513,"BOGOTA",2016-07-01,2
"9 a 13 años",1,3,4823.07855021113,17243.1645477513,5747.72151591709,2097918.35330974,172431.645477513,"BOGOTA",2016-07-01,3
"31 a 50 años",0,1,7374.74163494317,17378.3369288898,5792.7789762966,2114364.32634826,173783.369288898,"BOGOTA",2016-08-01,1
"31 a 50 años",1,2,5142.87608692246,17378.3369288898,5792.7789762966,2114364.32634826,173783.369288898,"BOGOTA",2016-08-01,2
"9 a 13 años",1,3,4860.71920702418,17378.3369288898,5792.7789762966,2114364.32634826,173783.369288898,"BOGOTA",2016-08-01,3
"31 a 50 años",0,1,7347.92034252838,17317.9404124088,5772.64680413628,2107016.08350974,173179.404124088,"BOGOTA",2016-09-01,1
"31 a 50 años",1,2,5123.85959303016,17317.9404124088,5772.64680413628,2107016.08350974,173179.404124088,"BOGOTA",2016-09-01,2
"9 a 13 años",1,3,4846.1604768503,17317.9404124088,5772.64680413628,2107016.08350974,173179.404124088,"BOGOTA",2016-09-01,3
"31 a 50 años",0,1,7413.04344904036,17468.8855161702,5822.9618387234,2125381.07113404,174688.855161702,"BOGOTA",2016-10-01,1
"31 a 50 años",1,2,5169.15432076978,17468.8855161702,5822.9618387234,2125381.07113404,174688.855161702,"BOGOTA",2016-10-01,2
"9 a 13 años",1,3,4886.68774636005,17468.8855161702,5822.9618387234,2125381.07113404,174688.855161702,"BOGOTA",2016-10-01,3
"31 a 50 años",0,1,7428.33605163756,17503.7521157087,5834.58403856958,2129623.1740779,175037.521157087,"BOGOTA",2016-11-01,1
"31 a 50 años",1,2,5180.51956868933,17503.7521157087,5834.58403856958,2129623.1740779,175037.521157087,"BOGOTA",2016-11-01,2
"9 a 13 años",1,3,4894.89649538185,17503.7521157087,5834.58403856958,2129623.1740779,175037.521157087,"BOGOTA",2016-11-01,3
"31 a 50 años",0,1,7324.38253302855,17258.6448883281,5752.88162944268,2099801.79474658,172586.448883281,"BOGOTA",2016-12-01,1
"31 a 50 años",1,2,5107.19115963405,17258.6448883281,5752.88162944268,2099801.79474658,172586.448883281,"BOGOTA",2016-12-01,2
"9 a 13 años",1,3,4827.07119566546,17258.6448883281,5752.88162944268,2099801.79474658,172586.448883281,"BOGOTA",2016-12-01,3
"31 a 50 años",0,1,7324.11657067769,17256.8680053035,5752.28933510117,2099585.60731193,172568.680053035,"BOGOTA",2017-01-01,1
"31 a 50 años",1,2,5106.95609566336,17256.8680053035,5752.28933510117,2099585.60731193,172568.680053035,"BOGOTA",2017-01-01,2
"9 a 13 años",1,3,4825.79533896245,17256.8680053035,5752.28933510117,2099585.60731193,172568.680053035,"BOGOTA",2017-01-01,3
"31 a 50 años",0,1,7292.56360813295,17184.235436868,5728.078478956,2090748.64481894,171842.35436868,"BOGOTA",2017-02-01,1
"31 a 50 años",1,2,5086.2983149893,17184.235436868,5728.078478956,2090748.64481894,171842.35436868,"BOGOTA",2017-02-01,2
"9 a 13 años",1,3,4805.37351374575,17184.235436868,5728.078478956,2090748.64481894,171842.35436868,"BOGOTA",2017-02-01,3
"31 a 50 años",0,1,7410.27714019859,17458.671397832,5819.55713261068,2124138.3534029,174586.71397832,"BOGOTA",2017-03-01,1
"31 a 50 años",1,2,5168.22275125183,17458.671397832,5819.55713261068,2124138.3534029,174586.71397832,"BOGOTA",2017-03-01,2
"9 a 13 años",1,3,4880.17150638163,17458.671397832,5819.55713261068,2124138.3534029,174586.71397832,"BOGOTA",2017-03-01,3
"31 a 50 años",0,1,7382.44185177828,17390.5031050058,5796.83436833527,2115844.54444237,173905.031050058,"BOGOTA",2017-04-01,1
"31 a 50 años",1,2,5146.02308817186,17390.5031050058,5796.83436833527,2115844.54444237,173905.031050058,"BOGOTA",2017-04-01,2
"9 a 13 años",1,3,4862.03816505565,17390.5031050058,5796.83436833527,2115844.54444237,173905.031050058,"BOGOTA",2017-04-01,3
"31 a 50 años",0,1,7326.86146489032,17263.7336109773,5754.57787032578,2100420.92266891,172637.336109773,"BOGOTA",2017-05-01,1
"31 a 50 años",1,2,5108.89395091009,17263.7336109773,5754.57787032578,2100420.92266891,172637.336109773,"BOGOTA",2017-05-01,2
"9 a 13 años",1,3,4827.97819517692,17263.7336109773,5754.57787032578,2100420.92266891,172637.336109773,"BOGOTA",2017-05-01,3
"31 a 50 años",0,1,7289.96066207586,17175.9904069548,5725.33013565159,2089745.49951283,171759.904069548,"BOGOTA",2017-06-01,1
"31 a 50 años",1,2,5082.20831628926,17175.9904069548,5725.33013565159,2089745.49951283,171759.904069548,"BOGOTA",2017-06-01,2
"9 a 13 años",1,3,4803.82142858967,17175.9904069548,5725.33013565159,2089745.49951283,171759.904069548,"BOGOTA",2017-06-01,3
"31 a 50 años",0,1,7276.18138472688,17145.1188221571,5715.0396073857,2085989.45669578,171451.188221571,"BOGOTA",2017-07-01,1
"31 a 50 años",1,2,5074.25852229612,17145.1188221571,5715.0396073857,2085989.45669578,171451.188221571,"BOGOTA",2017-07-01,2
"9 a 13 años",1,3,4794.6789151341,17145.1188221571,5715.0396073857,2085989.45669578,171451.188221571,"BOGOTA",2017-07-01,3
"31 a 50 años",0,1,7310.88515556073,17229.4471290862,5743.14904302874,2096249.40070549,172294.471290862,"BOGOTA",2017-08-01,1
"31 a 50 años",1,2,5101.00192879575,17229.4471290862,5743.14904302874,2096249.40070549,172294.471290862,"BOGOTA",2017-08-01,2
"9 a 13 años",1,3,4817.56004472972,17229.4471290862,5743.14904302874,2096249.40070549,172294.471290862,"BOGOTA",2017-08-01,3
"31 a 50 años",0,1,7244.90512049895,17074.9950507128,5691.66501690426,2077457.73117005,170749.950507128,"BOGOTA",2017-09-01,1
"31 a 50 años",1,2,5053.46347130087,17074.9950507128,5691.66501690426,2077457.73117005,170749.950507128,"BOGOTA",2017-09-01,2
"9 a 13 años",1,3,4776.62645891296,17074.9950507128,5691.66501690426,2077457.73117005,170749.950507128,"BOGOTA",2017-09-01,3
"31 a 50 años",0,1,7282.06268302836,17163.9256776677,5721.30855922256,2088277.62411623,171639.256776677,"BOGOTA",2017-10-01,1
"31 a 50 años",1,2,5080.43044184654,17163.9256776677,5721.30855922256,2088277.62411623,171639.256776677,"BOGOTA",2017-10-01,2
"9 a 13 años",1,3,4801.43255279278,17163.9256776677,5721.30855922256,2088277.62411623,171639.256776677,"BOGOTA",2017-10-01,3
"31 a 50 años",0,1,7362.65436361516,17355.5122008113,5785.17073360378,2111587.31776538,173555.122008113,"BOGOTA",2017-11-01,1
"31 a 50 años",1,2,5140.16735759928,17355.5122008113,5785.17073360378,2111587.31776538,173555.122008113,"BOGOTA",2017-11-01,2
"9 a 13 años",1,3,4852.69047959689,17355.5122008113,5785.17073360378,2111587.31776538,173555.122008113,"BOGOTA",2017-11-01,3
"31 a 50 años",0,1,7363.38128488713,17353.9476574905,5784.64921916351,2111396.96499468,173539.476574905,"BOGOTA",2017-12-01,1
"31 a 50 años",1,2,5138.83714824349,17353.9476574905,5784.64921916351,2111396.96499468,173539.476574905,"BOGOTA",2017-12-01,2
"9 a 13 años",1,3,4851.72922435991,17353.9476574905,5784.64921916351,2111396.96499468,173539.476574905,"BOGOTA",2017-12-01,3
"31 a 50 años",0,1,7340.68994154188,17298.0985331835,5766.03284439449,2104601.98820399,172980.985331835,"BOGOTA",2018-01-01,1
"31 a 50 años",1,2,5121.29967723507,17298.0985331835,5766.03284439449,2104601.98820399,172980.985331835,"BOGOTA",2018-01-01,2
"9 a 13 años",1,3,4836.10891440652,17298.0985331835,5766.03284439449,2104601.98820399,172980.985331835,"BOGOTA",2018-01-01,3
"31 a 50 años",0,1,7339.06807981236,17293.7233084849,5764.57443616162,2104069.66919899,172937.233084849,"BOGOTA",2018-02-01,1
"31 a 50 años",1,2,5119.23616956982,17293.7233084849,5764.57443616162,2104069.66919899,172937.233084849,"BOGOTA",2018-02-01,2
"9 a 13 años",1,3,4835.41905910268,17293.7233084849,5764.57443616162,2104069.66919899,172937.233084849,"BOGOTA",2018-02-01,3
"31 a 50 años",0,1,7244.06716883707,17071.3092753166,5690.43642510554,2077009.29516352,170713.092753166,"BOGOTA",2018-03-01,1
"31 a 50 años",1,2,5052.09019534209,17071.3092753166,5690.43642510554,2077009.29516352,170713.092753166,"BOGOTA",2018-03-01,2
"9 a 13 años",1,3,4775.15191113745,17071.3092753166,5690.43642510554,2077009.29516352,170713.092753166,"BOGOTA",2018-03-01,3
"31 a 50 años",0,1,7291.09993366602,17180.6639590459,5726.88798634863,2090314.11501725,171806.639590459,"BOGOTA",2018-04-01,1
"31 a 50 años",1,2,5085.20163080531,17180.6639590459,5726.88798634863,2090314.11501725,171806.639590459,"BOGOTA",2018-04-01,2
"9 a 13 años",1,3,4804.36239457457,17180.6639590459,5726.88798634863,2090314.11501725,171806.639590459,"BOGOTA",2018-04-01,3
"31 a 50 años",0,1,7250.41540598295,17087.2367245461,5695.74557484869,2078947.13481977,170872.367245461,"BOGOTA",2018-05-01,1
"31 a 50 años",1,2,5057.08061511847,17087.2367245461,5695.74557484869,2078947.13481977,170872.367245461,"BOGOTA",2018-05-01,2
"9 a 13 años",1,3,4779.74070344467,17087.2367245461,5695.74557484869,2078947.13481977,170872.367245461,"BOGOTA",2018-05-01,3
"31 a 50 años",0,1,7308.63162738593,17221.9350295843,5740.64500986143,2095335.42859942,172219.350295843,"BOGOTA",2018-06-01,1
"31 a 50 años",1,2,5096.78566564322,17221.9350295843,5740.64500986143,2095335.42859942,172219.350295843,"BOGOTA",2018-06-01,2
"9 a 13 años",1,3,4816.51773655515,17221.9350295843,5740.64500986143,2095335.42859942,172219.350295843,"BOGOTA",2018-06-01,3
"31 a 50 años",0,1,7264.45235151255,17113.984605768,5704.66153525601,2082201.46036844,171139.84605768,"BOGOTA",2018-07-01,1
"31 a 50 años",1,2,5063.46204838407,17113.984605768,5704.66153525601,2082201.46036844,171139.84605768,"BOGOTA",2018-07-01,2
"9 a 13 años",1,3,4786.07020587141,17113.984605768,5704.66153525601,2082201.46036844,171139.84605768,"BOGOTA",2018-07-01,3
"31 a 50 años",0,1,7268.21383337465,17123.281209451,5707.76040315034,2083332.54714987,171232.81209451,"BOGOTA",2018-08-01,1
"31 a 50 años",1,2,5066.05121998778,17123.281209451,5707.76040315034,2083332.54714987,171232.81209451,"BOGOTA",2018-08-01,2
"9 a 13 años",1,3,4789.0161560886,17123.281209451,5707.76040315034,2083332.54714987,171232.81209451,"BOGOTA",2018-08-01,3
"31 a 50 años",0,1,7448.15003092509,17536.7248286144,5845.57494287147,2133634.85414809,175367.248286144,"BOGOTA",2018-09-01,1
"31 a 50 años",1,2,5188.30685438217,17536.7248286144,5845.57494287147,2133634.85414809,175367.248286144,"BOGOTA",2018-09-01,2
"9 a 13 años",1,3,4900.26794330714,17536.7248286144,5845.57494287147,2133634.85414809,175367.248286144,"BOGOTA",2018-09-01,3
"31 a 50 años",0,1,7662.69808801113,18031.4367307428,6010.47891024761,2193824.80224038,180314.367307428,"BOGOTA",2018-10-01,1
"31 a 50 años",1,2,5335.01852187044,18031.4367307428,6010.47891024761,2193824.80224038,180314.367307428,"BOGOTA",2018-10-01,2
"9 a 13 años",1,3,5033.72012086126,18031.4367307428,6010.47891024761,2193824.80224038,180314.367307428,"BOGOTA",2018-10-01,3
"31 a 50 años",0,1,7697.37039885114,18110.5522942084,6036.85076473612,2203450.52912868,181105.522942084,"BOGOTA",2018-11-01,1
"31 a 50 años",1,2,5357.81992988713,18110.5522942084,6036.85076473612,2203450.52912868,181105.522942084,"BOGOTA",2018-11-01,2
"9 a 13 años",1,3,5055.36196547009,18110.5522942084,6036.85076473612,2203450.52912868,181105.522942084,"BOGOTA",2018-11-01,3
"31 a 50 años",0,1,7845.96309898202,18460.2041252518,6153.40137508393,2245991.50190563,184602.041252518,"BOGOTA",2018-12-01,1
"31 a 50 años",1,2,5462.05456153341,18460.2041252518,6153.40137508393,2245991.50190563,184602.041252518,"BOGOTA",2018-12-01,2
"9 a 13 años",1,3,5152.18646473637,18460.2041252518,6153.40137508393,2245991.50190563,184602.041252518,"BOGOTA",2018-12-01,3
