alimento_sipsa,fecha,sample,obs_level,fit_level,lwr_level,upr_level,mape_food
Banano criollo,2016-06-01,train,773.5300000000002,NA,NA,NA,19.69387320905251
Banano criollo,2016-07-01,train,785.5100000000001,NA,NA,NA,19.69387320905251
Banano criollo,2016-08-01,train,799.7800000000003,NA,NA,NA,19.69387320905251
Banano criollo,2016-09-01,test,852.2299999999999,755.8965237564006,717.2851215139569,796.5863747752264,19.69387320905251
Banano criollo,2016-10-01,test,863.6900000000003,759.075092478021,719.9599093407844,800.315390544588,19.69387320905251
Banano criollo,2016-11-01,test,838.8600000000002,766.6602869531113,727.5609027413475,807.8608861146876,19.69387320905251
Banano criollo,2016-12-01,test,859.0799999999999,747.8227714151296,710.8725211974837,786.6936486797274,19.69387320905251
Banano criollo,2017-01-01,test,877.1500000000002,665.0967003336772,638.7812896995674,692.4962079005063,19.69387320905251
Banano criollo,2017-02-01,test,912.3099999999997,664.3033248674374,638.2115283446033,691.4618239106017,19.69387320905251
Banano criollo,2017-03-01,test,920.5100000000002,676.7806000185107,650.5456308975948,704.073563493836,19.69387320905251
Banano criollo,2017-04-01,test,920.9300000000002,694.6450434153362,668.0143918539081,722.33733617976,19.69387320905251
Banano criollo,2017-05-01,test,949.8000000000003,686.6581465218,660.5771680561201,713.7688569712979,19.69387320905251
Banano criollo,2017-06-01,test,944.8500000000001,664.3726414930676,639.3602755010191,690.3635144028783,19.69387320905251
Banano criollo,2017-07-01,test,835.9299999999997,646.6405381704905,622.4794558360162,671.7394151487882,19.69387320905251
Banano criollo,2017-08-01,test,818.9699999999998,654.1304932403347,629.8037187449276,679.396912802509,19.69387320905251
Banano criollo,2017-09-01,test,802.09,650.5803091987178,621.8552524158789,680.6322485381835,19.69387320905251
Banano criollo,2017-10-01,test,812.6400000000003,646.3442356724263,617.8693478053392,676.1314062120933,19.69387320905251
Banano criollo,2017-11-01,test,774.5900000000003,652.3887224431097,623.828141049643,682.2568864155868,19.69387320905251
Banano criollo,2017-12-01,test,791.2299999999999,640.2358590352588,612.5609768425019,669.1610642706798,19.69387320905251
Banano criollo,2018-01-01,test,775.2699999999999,647.8451585918739,622.8352110555315,673.8593805569379,19.69387320905251
Banano criollo,2018-02-01,test,811.9700000000003,651.7255521750551,626.5714178215884,677.8895163054244,19.69387320905251
Banano criollo,2018-03-01,test,803.4199999999996,672.8230581202565,646.8743483467374,699.8126741232948,19.69387320905251
Bocachico importado congelado,2013-01-01,train,4691.3,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-02-01,train,4817.550000000002,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-03-01,train,4851.290000000004,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-04-01,train,4935.390000000002,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-05-01,train,4957.909999999996,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-06-01,train,5027.570000000001,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-07-01,train,5018.760000000005,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-08-01,train,5029.640000000005,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-09-01,train,5059.249999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-10-01,train,5035.289999999997,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-11-01,train,4991.999999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2013-12-01,train,4900.119999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-01-01,train,4775.649999999996,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-02-01,train,4819.289999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-03-01,train,4932.770000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-04-01,train,4945.3,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-05-01,train,4982.739999999999,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-06-01,train,4876.840000000001,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-07-01,train,4974.3700000000035,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-08-01,train,5065.449999999997,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-09-01,train,5200.470000000004,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-10-01,train,5185.109999999999,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-11-01,train,5261.690000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2014-12-01,train,5350.199999999997,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-01-01,train,5429.990000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-02-01,train,5477.230000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-03-01,train,5580.160000000004,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-04-01,train,5820.34,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-05-01,train,5936.019999999999,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-06-01,train,6129.349999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-07-01,train,6235.540000000005,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-08-01,train,6307.519999999996,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-09-01,train,6399.370000000005,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-10-01,train,6516.760000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-11-01,train,6821.06,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2015-12-01,train,7037.299999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-01-01,train,7140.249999999999,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-02-01,train,7323.470000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-03-01,train,7639.0800000000045,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-04-01,train,8034.209999999998,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-05-01,train,8214.839999999995,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-06-01,train,8349.179999999995,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-07-01,train,8383.450000000003,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-08-01,train,8732.250000000004,NA,NA,NA,7.4508639859647605
Bocachico importado congelado,2016-09-01,test,8429.419999999995,8223.217316542841,7815.404366109653,8652.310215491836,7.4508639859647605
Bocachico importado congelado,2016-10-01,test,8281.38,8159.402786635057,7757.542875759287,8582.080034979073,7.4508639859647605
Bocachico importado congelado,2016-11-01,test,7967.170000000004,8391.35675506728,7975.326388905197,8829.089213047164,7.4508639859647605
Bocachico importado congelado,2016-12-01,test,7564.739999999997,8593.28965291492,8163.518826159791,9045.685890043074,7.4508639859647605
Bocachico importado congelado,2017-01-01,test,7813.859999999993,7177.359709359033,6881.516655776902,7485.92134181423,7.4508639859647605
Bocachico importado congelado,2017-02-01,test,7846.160000000004,7225.172960947811,6929.363466063461,7533.6103483784655,7.4508639859647605
Bocachico importado congelado,2017-03-01,test,8094.569999999998,7340.815264663592,7041.538503500979,7652.811771621453,7.4508639859647605
Bocachico importado congelado,2017-04-01,test,8310.460000000003,7543.309908582916,7235.938871309859,7863.737572816838,7.4508639859647605
Bocachico importado congelado,2017-05-01,test,8017.019999999999,7618.054535172273,7308.319965243748,7940.915993943248,7.4508639859647605
Bocachico importado congelado,2017-06-01,test,8242.469999999992,7623.478596254974,7315.261204837214,7944.682258116441,7.4508639859647605
Bocachico importado congelado,2017-07-01,test,7975.279999999998,7532.848128099283,7232.035070628078,7846.1733615571175,7.4508639859647605
Bocachico importado congelado,2017-08-01,test,7972.839999999999,7378.6725417635835,7089.805059944367,7679.309659185902,7.4508639859647605
Bocachico importado congelado,2017-09-01,test,7927.250000000003,6896.363734411757,6584.74387903596,7222.730850432512,7.4508639859647605
Bocachico importado congelado,2017-10-01,test,7748.279999999995,6738.816920891446,6437.5162568274145,7054.219621601854,7.4508639859647605
Bocachico importado congelado,2017-11-01,test,7585.549999999998,6937.43750916632,6625.838722558324,7263.690109107413,7.4508639859647605
Bocachico importado congelado,2017-12-01,test,7478.719999999997,7223.996318916411,6895.329428370113,7568.3291651017435,7.4508639859647605
Bocachico importado congelado,2018-01-01,test,7188.290000000003,6580.815592535477,6322.508093210073,6849.676303216892,7.4508639859647605
Bocachico importado congelado,2018-02-01,test,7139.539999999997,6648.685354692041,6388.601894862787,6919.356953708861,7.4508639859647605
Bocachico importado congelado,2018-03-01,test,7123.81,6744.229821564537,6481.4387622361,7017.675789995153,7.4508639859647605
Café molido,2013-01-01,train,7595.140000000007,NA,NA,NA,2.0131600433235874
Café molido,2013-02-01,train,7263.969999999999,NA,NA,NA,2.0131600433235874
Café molido,2013-03-01,train,7323.279999999995,NA,NA,NA,2.0131600433235874
Café molido,2013-04-01,train,7340.320000000005,NA,NA,NA,2.0131600433235874
Café molido,2013-05-01,train,7455.789999999995,NA,NA,NA,2.0131600433235874
Café molido,2013-06-01,train,7477.850000000002,NA,NA,NA,2.0131600433235874
Café molido,2013-07-01,train,7409.939999999996,NA,NA,NA,2.0131600433235874
Café molido,2013-08-01,train,7488.440000000001,NA,NA,NA,2.0131600433235874
Café molido,2013-09-01,train,7445.93,NA,NA,NA,2.0131600433235874
Café molido,2013-10-01,train,7386.310000000007,NA,NA,NA,2.0131600433235874
Café molido,2013-11-01,train,7521.0900000000065,NA,NA,NA,2.0131600433235874
Café molido,2013-12-01,train,7517.139999999996,NA,NA,NA,2.0131600433235874
Café molido,2014-01-01,train,7548.009999999997,NA,NA,NA,2.0131600433235874
Café molido,2014-02-01,train,7517.4000000000005,NA,NA,NA,2.0131600433235874
Café molido,2014-03-01,train,7512.240000000003,NA,NA,NA,2.0131600433235874
Café molido,2014-04-01,train,7603.109999999997,NA,NA,NA,2.0131600433235874
Café molido,2014-05-01,train,7696.170000000005,NA,NA,NA,2.0131600433235874
Café molido,2014-06-01,train,7708.759999999995,NA,NA,NA,2.0131600433235874
Café molido,2014-07-01,train,7586.770000000006,NA,NA,NA,2.0131600433235874
