cod_mun,ciudad,nombre_ciudad,ano,mes,mes_num,sipsa,articulo,codigo_articulo,precio_500g_sipsa,precio_500g_ipc,fecha,cod_subclase,factor,margen
76001,76,CALI,2014,julio,7,Fríjol calima,FRÍJOL FRESCO,1320101,1460.2777777777778,3106.32,2014-07-01,01320100,2.1272117177097205,112.72117177097205
76001,76,CALI,2014,julio,7,Fríjol verde cargamanto,FRÍJOL FRESCO,1320101,1045.8333333333333,3106.32,2014-07-01,01320100,2.9701864541832674,197.01864541832674
76001,76,CALI,2014,julio,7,Guayaba pera,GUAYABAS,1410501,615.4090909090909,1023.18,2014-07-01,01410500,1.6626013738089962,66.26013738089962
76001,76,CALI,2014,julio,7,Habichuela,HABICHUELAS FRESCAS,1310501,673.0833333333334,1042,2014-07-01,01310500,1.5480995419091246,54.80995419091246
76001,76,CALI,2014,julio,7,Harina de trigo,HARINA DE TRIGO,1110202,1148.25,1213.17,2014-07-01,01110200,1.0565382103200522,5.653821032005224
76001,76,CALI,2014,julio,7,Harina precocida de maíz,HARINA PRECOCIDA,1110201,1086.6666666666667,1422.73,2014-07-01,01110200,1.3092607361963189,30.92607361963189
76001,76,CALI,2014,julio,7,Huevo blanco extra,HUEVOS,1710101,1912.9353233830846,2785.0521999999996,2014-07-01,01710100,1.4559050512353704,45.59050512353704
76001,76,CALI,2014,julio,7,Huevo rojo A,HUEVOS,1710101,2185.714285714286,2785.0521999999996,2014-07-01,01710100,1.2742068888888887,27.42068888888887
76001,76,CALI,2014,julio,7,Huevo rojo AA,HUEVOS,1710101,2024.0740740740741,2785.0521999999996,2014-07-01,01710100,1.3759635754803292,37.59635754803292
76001,76,CALI,2014,julio,7,Huevo rojo extra,HUEVOS,1710101,2029.8507462686568,2785.0521999999996,2014-07-01,01710100,1.3720477749999997,37.20477749999998
76001,76,CALI,2014,julio,7,Leche en polvo,LECHE EN POLVO ENTERA,1720103,8594.944444444445,8667.9125,2014-07-01,01720100,1.0084896483074675,0.8489648307467457
76001,76,CALI,2014,julio,7,Lechuga Batavia,LECHUGA,1310504,335.5833333333333,823.98,2014-07-01,01310500,2.4553662776260246,145.53662776260245
76001,76,CALI,2014,julio,7,Lenteja importada,LENTEJAS,1320301,1100.25,1160.74,2014-07-01,01320300,1.054978413996819,5.497841399681902
76001,76,CALI,2014,julio,7,Limón Tahití,LIMONES,1410502,639.9166666666666,849.14,2014-07-01,01410500,1.3269540304727179,32.69540304727179
76001,76,CALI,2014,julio,7,Limón común valluno,LIMONES,1410502,611.1666666666666,849.14,2014-07-01,01410500,1.389375511317153,38.93755113171531
76001,76,CALI,2014,julio,7,Lulo,LULOS,1410509,1146.2916666666667,1758.44,2014-07-01,01410500,1.5340249354803532,53.402493548035324
76001,76,CALI,2014,julio,7,Manzana roja importada,MANZANAS,1410508,1506.1666666666667,2375.53,2014-07-01,01410500,1.5772026114861126,57.720261148611264
76001,76,CALI,2014,julio,7,Manzana royal gala importada,MANZANAS,1410508,1543.3333333333333,2375.53,2014-07-01,01410500,1.5392203023758102,53.92203023758102
76001,76,CALI,2014,julio,7,Manzana verde importada,MANZANAS,1410508,1559.9583333333333,2375.53,2014-07-01,01410500,1.5228163145383158,52.28163145383158
76001,76,CALI,2014,julio,7,Maracuyá,MARACUYA,1410506,871.25,1576.07,2014-07-01,01410500,1.8089756097560974,80.89756097560974
76001,76,CALI,2014,julio,7,"Merluza, filete importado",PESCADO DE MAR,1610101,4171.666666666667,7225.18,2014-07-01,01610100,1.7319648421893727,73.19648421893727
76001,76,CALI,2014,julio,7,Mora de Castilla,MORAS,1410401,1038.3333333333333,1998.01,2014-07-01,01410400,1.924247191011236,92.4247191011236
76001,76,CALI,2014,julio,7,Naranja Sweet,NARANJAS,1410101,429,619.23,2014-07-01,01410100,1.4434265734265734,44.34265734265735
76001,76,CALI,2014,julio,7,Naranja Valencia,NARANJAS,1410101,386.7083333333333,619.23,2014-07-01,01410100,1.6012843443594442,60.12843443594442
76001,76,CALI,2014,julio,7,Panela redonda morena,PANELA,1810101,1176.5833333333333,1431.17,2014-07-01,01810100,1.2163779304483322,21.63779304483322
76001,76,CALI,2014,julio,7,Papa Betina,PAPA,1210101,369.25,803.67,2014-07-01,01210100,2.1764928909952603,117.64928909952603
76001,76,CALI,2014,julio,7,Papa R-12 negra,PAPA,1210101,416.6666666666667,803.67,2014-07-01,01210100,1.9288079999999999,92.88079999999998
76001,76,CALI,2014,julio,7,Papa capira,PAPA,1210101,438.6666666666667,803.67,2014-07-01,01210100,1.8320744680851062,83.20744680851062
76001,76,CALI,2014,julio,7,Papa criolla limpia,PAPA CRIOLLA,1210102,473.9583333333333,1158.22,2014-07-01,01210100,2.443716923076923,144.3716923076923
76001,76,CALI,2014,julio,7,Papa criolla sucia,PAPA CRIOLLA,1210102,417.0833333333333,1158.22,2014-07-01,01210100,2.776951048951049,177.6951048951049
76001,76,CALI,2014,julio,7,Papa nevada,PAPA,1210101,659.25,803.67,2014-07-01,01210100,1.2190671217292377,21.90671217292377
76001,76,CALI,2014,julio,7,Papa parda pastusa,PAPA,1210101,446.4583333333333,803.67,2014-07-01,01210100,1.800100793280448,80.01007932804481
76001,76,CALI,2014,julio,7,Papa suprema,PAPA,1210101,428.9583333333333,803.67,2014-07-01,01210100,1.873538610976202,87.3538610976202
76001,76,CALI,2014,julio,7,Papa única,PAPA,1210101,371.8333333333333,803.67,2014-07-01,01210100,2.161371582250112,116.1371582250112
76001,76,CALI,2014,julio,7,Pastas alimenticias,PASTA PARA SECO,1110301,2314.0555555555557,2342.96,2014-07-01,01110300,1.012490816987972,1.2490816987972053
76001,76,CALI,2014,julio,7,Pechuga de pollo,POLLO DESPRESADO POR LIBRA,1510302,3462.3333333333335,3918.42,2014-07-01,01510300,1.1317281216905748,13.17281216905748
76001,76,CALI,2014,julio,7,Piernas de pollo,POLLO DESPRESADO POR LIBRA,1510302,2566.4166666666665,3918.42,2014-07-01,01510300,1.5268058577134138,52.680585771341384
76001,76,CALI,2014,julio,7,Piña gold,PIÑAS,1410507,586.5416666666666,612.23,2014-07-01,01410500,1.0437962634083968,4.379626340839682
76001,76,CALI,2014,julio,7,Piña manzana,PIÑAS,1410507,378.6666666666667,612.23,2014-07-01,01410500,1.6168045774647888,61.68045774647888
76001,76,CALI,2014,julio,7,Plátano hartón verde,PLÁTANO,1220101,419.875,473.54,2014-07-01,01220100,1.1278118487645132,12.781184876451324
76001,76,CALI,2014,julio,7,Plátano hartón verde ecuatoriano,PLÁTANO,1220101,305.5,473.54,2014-07-01,01220100,1.5500490998363339,55.00490998363339
76001,76,CALI,2014,julio,7,Pollo entero congelado sin vísceras,POLLO ENTERO POR LIBRA,1510301,2614.2083333333335,3137.25,2014-07-01,01510300,1.2000765049967326,20.007650499673257
76001,76,CALI,2014,julio,7,Queso campesino,QUESO CAMPESINO,1720201,4437.604166666667,6965.89,2014-07-01,01720200,1.569741179784512,56.9741179784512
76001,76,CALI,2014,julio,7,Repollo blanco,REPOLLO,1310503,235.95833333333334,495.88,2014-07-01,01310500,2.1015574783683557,110.15574783683557
76001,76,CALI,2014,julio,7,Repollo morado,REPOLLO,1310503,360,495.88,2014-07-01,01310500,1.3774444444444445,37.74444444444445
76001,76,CALI,2014,julio,7,Sal yodada,SAL,1830101,399.94444444444446,462.78,2014-07-01,01830100,1.1571107098208084,15.711070982080845
76001,76,CALI,2014,julio,7,Tilapia roja entera congelada,PESCADO DE RÍO,1610102,3941.9166666666665,4974.37,2014-07-01,01610100,1.2619165803437413,26.191658034374132
76001,76,CALI,2014,julio,7,Tomate chonto regional,TOMATE,1310201,715.5,1345.13,2014-07-01,01310200,1.8799860237596089,87.99860237596089
76001,76,CALI,2014,julio,7,Tomate de árbol,TOMATE DE ÁRBOL,1410301,651.7916666666666,1529.37,2014-07-01,01410300,2.34640925653647,134.64092565364697
76001,76,CALI,2014,julio,7,Tomate larga vida,TOMATE,1310201,892.5833333333334,1345.13,2014-07-01,01310200,1.50700774904304,50.700774904304005
76001,76,CALI,2014,julio,7,"Toyo blanco, filete congelado",PESCADO DE MAR,1610101,4849.875,7225.18,2014-07-01,01610100,1.48976623108843,48.97662310884301
76001,76,CALI,2014,julio,7,Yuca ICA,YUCA,1210201,283.1666666666667,565.13,2014-07-01,01210200,1.9957504414361387,99.57504414361387
76001,76,CALI,2014,julio,7,Zanahoria,ZANAHORIA,1310301,379.3,765.89,2014-07-01,01310300,2.019219615080411,101.92196150804111
76001,76,CALI,2014,julio,7,Zanahoria bogotana,ZANAHORIA,1310301,649.2272727272727,765.89,2014-07-01,01310300,1.1796947420009802,17.969474200098023
76001,76,CALI,2014,agosto,8,Aceite vegetal mezcla,ACEITE DE SOYA O DE MAÍZ,1730101,2489.2391304347825,2585.625,2014-08-01,01730100,1.0387210165494958,3.872101654949578
76001,76,CALI,2014,agosto,8,Ahuyama,AHUYAMA,1310507,350.05,606.01,2014-08-01,01310500,1.7312098271675473,73.12098271675474
76001,76,CALI,2014,agosto,8,Ajo importado,AJO,1310505,1424.6,3000.58,2014-08-01,01310500,2.1062614067106558,110.62614067106557
76001,76,CALI,2014,agosto,8,Alas de pollo con costillar,POLLO DESPRESADO POR LIBRA,1510302,1904.05,3946.05,2014-08-01,01510300,2.072450828497151,107.24508284971508
76001,76,CALI,2014,agosto,8,Arracacha amarilla,ARRACACHA,1210303,350.25,974.49,2014-08-01,01210300,2.782269807280514,178.2269807280514
76001,76,CALI,2014,agosto,8,Arroz de primera,ARROZ PARA SECO,1110101,1045,1241.6,2014-08-01,01110100,1.188133971291866,18.813397129186594
76001,76,CALI,2014,agosto,8,Arveja verde en vaina pastusa,ARVEJA FRESCA,1320201,765.15,3920.99,2014-08-01,01320200,5.1244723256877736,412.44723256877734
76001,76,CALI,2014,agosto,8,Arveja verde seca importada,ARVEJA SECA,1320202,1122.6,1222.89,2014-08-01,01320200,1.0893372528059864,8.933725280598637
76001,76,CALI,2014,agosto,8,Avena en hojuelas,AVENA HOJUELAS,1110501,3016.266666666667,5095.9375,2014-08-01,01110500,1.689485069843515,68.94850698435151
76001,76,CALI,2014,agosto,8,Avena molida,AVENA MOLIDA,1110502,3054.9,5437.45,2014-08-01,01110500,1.779910962715637,77.9910962715637
76001,76,CALI,2014,agosto,8,Azúcar morena,AZÚCAR NATURAL O MORENA,1810202,857.7333333333333,975.61,2014-08-01,01810200,1.137428105083165,13.742810508316495
76001,76,CALI,2014,agosto,8,Banano criollo,BANANOS,1410201,294.75,568.2,2014-08-01,01410200,1.9277353689567431,92.77353689567431
76001,76,CALI,2014,agosto,8,Bocachico importado congelado,PESCADO DE RÍO,1610102,3368.05,5065.45,2014-08-01,01610100,1.5039711405709535,50.39711405709535
76001,76,CALI,2014,agosto,8,Café molido,CAFÉ MOLIDO,1820101,7180.966666666666,7596.61,2014-08-01,01820100,1.0578812508993682,5.788125089936824
76001,76,CALI,2014,agosto,8,Camarón tigre precocido seco,CAMARONES O VARIEDAD DISPONIBLE,1620101,13961.45,16558.04,2014-08-01,01620100,1.1859828312961762,18.59828312961762
76001,76,CALI,2014,agosto,8,"Carne de cerdo, brazo sin hueso",CARNE DE CERDO SIN HUESO,1510201,4858.2,6643.63,2014-08-01,01510200,1.3675085422584496,36.75085422584496
76001,76,CALI,2014,agosto,8,"Carne de cerdo, costilla",CARNE DE CERDO CON HUESO,1510202,4179.4,5316.9,2014-08-01,01510200,1.2721682538163372,27.216825381633726
76001,76,CALI,2014,agosto,8,"Carne de cerdo, espinazo",CARNE DE CERDO CON HUESO,1510202,2591.3,5316.9,2014-08-01,01510200,2.0518272681665572,105.18272681665573
76001,76,CALI,2014,agosto,8,"Carne de cerdo, lomo sin hueso",CARNE DE CERDO SIN HUESO,1510201,6176.6,6643.63,2014-08-01,01510200,1.07561279668426,7.561279668425991
76001,76,CALI,2014,agosto,8,"Carne de cerdo, pernil sin hueso",CARNE DE CERDO SIN HUESO,1510201,5527.1,6643.63,2014-08-01,01510200,1.2020100957102278,20.201009571022777
76001,76,CALI,2014,agosto,8,"Carne de res, bola de brazo",CARNE DE RES SIN HUESO,1510101,5434.1,6746.6,2014-08-01,01510100,1.241530336210228,24.15303362102279
76001,76,CALI,2014,agosto,8,"Carne de res, bola de pierna",CARNE DE RES SIN HUESO,1510101,5985.3,6746.6,2014-08-01,01510100,1.1271949609877534,12.719496098775341
76001,76,CALI,2014,agosto,8,"Carne de res, cadera",CARNE DE RES SIN HUESO,1510101,5863.1,6746.6,2014-08-01,01510100,1.150688202486739,15.068820248673909
76001,76,CALI,2014,agosto,8,"Carne de res, chatas",CARNE DE RES SIN HUESO,1510101,6369.1,6746.6,2014-08-01,01510100,1.0592705405787317,5.927054057873171
76001,76,CALI,2014,agosto,8,"Carne de res, falda",CARNE DE RES SIN HUESO,1510101,3302.5,6746.6,2014-08-01,01510100,2.042876608629826,104.28766086298258
76001,76,CALI,2014,agosto,8,"Carne de res, lomo de brazo",CARNE DE RES SIN HUESO,1510101,5795.8,6746.6,2014-08-01,01510100,1.1640498291866523,16.404982918665233
76001,76,CALI,2014,agosto,8,"Carne de res, morrillo",CARNE DE RES SIN HUESO,1510101,4510.5,6746.6,2014-08-01,01510100,1.4957543509588738,49.57543509588738
76001,76,CALI,2014,agosto,8,"Carne de res, muchacho",CARNE DE RES SIN HUESO,1510101,5634.9,6746.6,2014-08-01,01510100,1.197288328098103,19.728832809810303
76001,76,CALI,2014,agosto,8,"Carne de res, pecho",CARNE DE RES SIN HUESO,1510101,4638.5,6746.6,2014-08-01,01510100,1.454478818583594,45.447881858359395
76001,76,CALI,2014,agosto,8,"Carne de res, punta de anca",CARNE DE RES SIN HUESO,1510101,6383.2,6746.6,2014-08-01,01510100,1.056930693069307,5.693069306930698
76001,76,CALI,2014,agosto,8,"Carne de res, sobrebarriga",CARNE DE RES SIN HUESO,1510101,4842.8,6746.6,2014-08-01,01510100,1.393119682828116,39.311968282811605
76001,76,CALI,2014,agosto,8,Cebolla cabezona blanca bogotana,CEBOLLA CABEZONA,1310102,433.27777777777777,1161.31,2014-08-01,01310100,2.680289780741121,168.02897807411208
76001,76,CALI,2014,agosto,8,Cebolla cabezona blanca pastusa,CEBOLLA CABEZONA,1310102,393.875,1161.31,2014-08-01,01310100,2.9484227229450966,194.84227229450966
76001,76,CALI,2014,agosto,8,Cebolla junca Aquitania,CEBOLLA LARGA,1310101,470.125,1109.95,2014-08-01,01310100,2.3609678277053976,136.09678277053976
76001,76,CALI,2014,agosto,8,Cebolla junca Tenerife,CEBOLLA LARGA,1310101,483.6,1109.95,2014-08-01,01310100,2.2951819685690653,129.51819685690654
76001,76,CALI,2014,agosto,8,Cebolla junca pastusa,CEBOLLA LARGA,1310101,471.6111111111111,1109.95,2014-08-01,01310100,2.3535280951820003,135.35280951820005
76001,76,CALI,2014,agosto,8,Curuba,CURUBAS,1410504,596.9,1262.53,2014-08-01,01410500,2.115144915396214,111.51449153962139
76001,76,CALI,2014,agosto,8,Fríjol bolón,FRÍJOL FRESCO,1320101,2066.9666666666667,3138.71,2014-08-01,01320100,1.5185102162589301,51.85102162589301
76001,76,CALI,2014,agosto,8,Fríjol calima,FRÍJOL FRESCO,1320101,1496.8666666666666,3138.71,2014-08-01,01320100,2.0968534271589543,109.68534271589543
76001,76,CALI,2014,agosto,8,Fríjol verde cargamanto,FRÍJOL FRESCO,1320101,1130.55,3138.71,2014-08-01,01320100,2.7762681880500644,177.62681880500645
76001,76,CALI,2014,agosto,8,Guayaba pera,GUAYABAS,1410501,615.3888888888889,1030.02,2014-08-01,01410500,1.6737708765911348,67.37708765911347
76001,76,CALI,2014,agosto,8,Habichuela,HABICHUELAS FRESCAS,1310501,688.9,1188.92,2014-08-01,01310500,1.7258237770358544,72.58237770358545
76001,76,CALI,2014,agosto,8,Harina de trigo,HARINA DE TRIGO,1110202,1157.4666666666667,1231.62,2014-08-01,01110200,1.064065199861767,6.406519986176695
76001,76,CALI,2014,agosto,8,Harina precocida de maíz,HARINA PRECOCIDA,1110201,1095.2,1428.75,2014-08-01,01110200,1.3045562454346238,30.455624543462378
76001,76,CALI,2014,agosto,8,Huevo blanco extra,HUEVOS,1710101,1944.7761194029852,2814.707,2014-08-01,01710100,1.4473167229470452,44.731672294704516
76001,76,CALI,2014,agosto,8,Huevo rojo A,HUEVOS,1710101,2254,2814.707,2014-08-01,01710100,1.2487608695652173,24.876086956521725
76001,76,CALI,2014,agosto,8,Huevo rojo AA,HUEVOS,1710101,2065.5555555555557,2814.707,2014-08-01,01710100,1.3626876277568585,36.26876277568585
76001,76,CALI,2014,agosto,8,Huevo rojo extra,HUEVOS,1710101,2029.8507462686568,2814.707,2014-08-01,01710100,1.386657125,38.66571249999999
76001,76,CALI,2014,agosto,8,Leche en polvo,LECHE EN POLVO ENTERA,1720103,8605.6,8722.925,2014-08-01,01720100,1.0136335641907595,1.363356419075945
76001,76,CALI,2014,agosto,8,Lechuga Batavia,LECHUGA,1310504,339.6,864.79,2014-08-01,01310500,2.5464958775029443,154.64958775029442
76001,76,CALI,2014,agosto,8,Lenteja importada,LENTEJAS,1320301,1121.1,1149.75,2014-08-01,01320300,1.0255552582285257,2.555525822852567
76001,76,CALI,2014,agosto,8,Limón Tahití,LIMONES,1410502,659.95,1084.45,2014-08-01,01410500,1.6432305477687703,64.32305477687703
76001,76,CALI,2014,agosto,8,Limón común valluno,LIMONES,1410502,601.85,1084.45,2014-08-01,01410500,1.8018609288028578,80.18609288028577
76001,76,CALI,2014,agosto,8,Lulo,LULOS,1410509,1118.05,1573.59,2014-08-01,01410500,1.4074415276597647,40.74415276597647
76001,76,CALI,2014,agosto,8,Mango Tommy,MANGOS,1410510,1294.35,1772.91,2014-08-01,01410510,1.369729980298992,36.972998029899195
76001,76,CALI,2014,agosto,8,Manzana roja importada,MANZANAS,1410508,1525.4,2306.24,2014-08-01,01410500,1.511891962763865,51.1891962763865
76001,76,CALI,2014,agosto,8,Manzana royal gala importada,MANZANAS,1410508,1557.05,2306.24,2014-08-01,01410500,1.4811598856812562,48.11598856812562
76001,76,CALI,2014,agosto,8,Manzana verde importada,MANZANAS,1410508,1576.1,2306.24,2014-08-01,01410500,1.4632574075249032,46.32574075249032
76001,76,CALI,2014,agosto,8,Maracuyá,MARACUYA,1410506,876.65,1272.68,2014-08-01,01410500,1.4517538356242514,45.17538356242514
76001,76,CALI,2014,agosto,8,"Merluza, filete importado",PESCADO DE MAR,1610101,4189.85,7374.31,2014-08-01,01610100,1.7600415289330167,76.00415289330167
76001,76,CALI,2014,agosto,8,Mora de Castilla,MORAS,1410401,1025.15,1967.93,2014-08-01,01410400,1.9196507828122713,91.96507828122714
76001,76,CALI,2014,agosto,8,Naranja Sweet,NARANJAS,1410101,436.6,662.14,2014-08-01,01410100,1.5165826843792944,51.65826843792944
76001,76,CALI,2014,agosto,8,Naranja Valencia,NARANJAS,1410101,398.2,662.14,2014-08-01,01410100,1.6628327473631341,66.28327473631342
76001,76,CALI,2014,agosto,8,Panela redonda morena,PANELA,1810101,1165.6,1429.6,2014-08-01,01810100,1.2264927934111187,22.64927934111187
76001,76,CALI,2014,agosto,8,Papa Betina,PAPA,1210101,365.8,746.24,2014-08-01,01210100,2.040021869874248,104.0021869874248
76001,76,CALI,2014,agosto,8,Papa R-12 negra,PAPA,1210101,427,746.24,2014-08-01,01210100,1.7476346604215456,74.76346604215456
76001,76,CALI,2014,agosto,8,Papa capira,PAPA,1210101,431.35,746.24,2014-08-01,01210100,1.73001043236351,73.001043236351
76001,76,CALI,2014,agosto,8,Papa criolla limpia,PAPA CRIOLLA,1210102,481.95,1091.69,2014-08-01,01210100,2.2651519867206145,126.51519867206144
76001,76,CALI,2014,agosto,8,Papa criolla sucia,PAPA CRIOLLA,1210102,438.9,1091.69,2014-08-01,01210100,2.487331966279335,148.7331966279335
76001,76,CALI,2014,agosto,8,Papa nevada,PAPA,1210101,618,746.24,2014-08-01,01210100,1.2075080906148867,20.750809061488674
76001,76,CALI,2014,agosto,8,Papa parda pastusa,PAPA,1210101,433.05,746.24,2014-08-01,01210100,1.723219027825886,72.32190278258861
76001,76,CALI,2014,agosto,8,Papa suprema,PAPA,1210101,416.25,746.24,2014-08-01,01210100,1.7927687687687688,79.27687687687688
76001,76,CALI,2014,agosto,8,Papa única,PAPA,1210101,368.6,746.24,2014-08-01,01210100,2.0245252306022787,102.45252306022788
76001,76,CALI,2014,agosto,8,Pastas alimenticias,PASTA PARA SECO,1110301,2313.9,2343.75,2014-08-01,01110300,1.0129002981978477,1.290029819784766
76001,76,CALI,2014,agosto,8,Pechuga de pollo,POLLO DESPRESADO POR LIBRA,1510302,3507.1,3946.05,2014-08-01,01510300,1.125160388925323,12.5160388925323
76001,76,CALI,2014,agosto,8,Piernas de pollo,POLLO DESPRESADO POR LIBRA,1510302,2597.7,3946.05,2014-08-01,01510300,1.5190553181660702,51.905531816607024
76001,76,CALI,2014,agosto,8,Piña gold,PIÑAS,1410507,600.75,710.66,2014-08-01,01410500,1.1829546400332918,18.295464003329176
76001,76,CALI,2014,agosto,8,Piña manzana,PIÑAS,1410507,381.7,710.66,2014-08-01,01410500,1.8618286612522923,86.18286612522922
76001,76,CALI,2014,agosto,8,Plátano hartón verde,PLÁTANO,1220101,433.8,505.66,2014-08-01,01220100,1.1656523743660674,16.56523743660674
76001,76,CALI,2014,agosto,8,Pollo entero congelado sin vísceras,POLLO ENTERO POR LIBRA,1510301,2637.75,3138.24,2014-08-01,01510300,1.1897412567529144,18.974125675291443
76001,76,CALI,2014,agosto,8,Queso campesino,QUESO CAMPESINO,1720201,4420.85,6967.97,2014-08-01,01720200,1.5761606930793852,57.616069307938524
76001,76,CALI,2014,agosto,8,Repollo blanco,REPOLLO,1310503,240.3,521.55,2014-08-01,01310500,2.1704119850187262,117.04119850187263
76001,76,CALI,2014,agosto,8,Repollo morado,REPOLLO,1310503,375.5,521.55,2014-08-01,01310500,1.3889480692410119,38.89480692410119
76001,76,CALI,2014,agosto,8,Sal yodada,SAL,1830101,397.3333333333333,465.27,2014-08-01,01830100,1.170981543624161,17.098154362416107
76001,76,CALI,2014,agosto,8,Tilapia roja entera congelada,PESCADO DE RÍO,1610102,4049.15,5065.45,2014-08-01,01610100,1.250990948717632,25.099094871763207
76001,76,CALI,2014,agosto,8,Tomate chonto regional,TOMATE,1310201,656.8,1444.38,2014-08-01,01310200,2.199116930572473,119.91169305724729
76001,76,CALI,2014,agosto,8,Tomate de árbol,TOMATE DE ÁRBOL,1410301,604.6,1249.46,2014-08-01,01410300,2.0665894806483625,106.65894806483624
76001,76,CALI,2014,agosto,8,Tomate larga vida,TOMATE,1310201,872.3,1444.38,2014-08-01,01310200,1.6558294164851544,65.58294164851543
76001,76,CALI,2014,agosto,8,"Toyo blanco, filete congelado",PESCADO DE MAR,1610101,4853.7,7374.31,2014-08-01,01610100,1.5193172219131799,51.93172219131799
76001,76,CALI,2014,agosto,8,Yuca ICA,YUCA,1210201,292.4,633.13,2014-08-01,01210200,2.1652872777017786,116.52872777017787
76001,76,CALI,2014,agosto,8,Zanahoria,ZANAHORIA,1310301,381.05555555555554,896.72,2014-08-01,01310300,2.353252660737717,135.3252660737717
76001,76,CALI,2014,agosto,8,Zanahoria bogotana,ZANAHORIA,1310301,639.7222222222222,896.72,2014-08-01,01310300,1.4017333912288321,40.17333912288321
76001,76,CALI,2014,septiembre,9,Aceite vegetal mezcla,ACEITE DE SOYA O DE MAÍZ,1730101,2490.760869565217,2555.5163043478256,2014-09-01,01730100,1.0259982544185031,2.599825441850312
76001,76,CALI,2014,septiembre,9,Aguacate papelillo,AGUACATE,1410503,1877.375,1955.26,2014-09-01,01410500,1.041486117584393,4.148611758439302
76001,76,CALI,2014,septiembre,9,Ahuyama,AHUYAMA,1310507,365.125,579.55,2014-09-01,01310500,1.587264635398836,58.726463539883596
76001,76,CALI,2014,septiembre,9,Ajo importado,AJO,1310505,1492.3125,2925.24,2014-09-01,01310500,1.9602060560371906,96.02060560371906
76001,76,CALI,2014,septiembre,9,Alas de pollo con costillar,POLLO DESPRESADO POR LIBRA,1510302,1903.5,3941.93,2014-09-01,01510300,2.070885211452587,107.08852114525871
76001,76,CALI,2014,septiembre,9,Arracacha amarilla,ARRACACHA,1210303,350.5625,1028.19,2014-09-01,01210300,2.932972009270815,193.29720092708152
76001,76,CALI,2014,septiembre,9,Arroz de primera,ARROZ PARA SECO,1110101,1050.6666666666667,1245.35,2014-09-01,01110100,1.185295050761421,18.529505076142105
76001,76,CALI,2014,septiembre,9,Arveja verde en vaina pastusa,ARVEJA FRESCA,1320201,778.875,4226.62,2014-09-01,01320200,5.426570373936768,442.6570373936768
76001,76,CALI,2014,septiembre,9,Arveja verde seca importada,ARVEJA SECA,1320202,1126.9166666666667,1216.11,2014-09-01,01320200,1.079148118021149,7.914811802114907
76001,76,CALI,2014,septiembre,9,Avena en hojuelas,AVENA HOJUELAS,1110501,3013.9166666666665,5123.0375,2014-09-01,01110500,1.699794011115105,69.97940111151051
76001,76,CALI,2014,septiembre,9,Avena molida,AVENA MOLIDA,1110502,3058.5833333333335,5458.6375,2014-09-01,01110500,1.784694711603956,78.4694711603956
76001,76,CALI,2014,septiembre,9,Azúcar morena,AZÚCAR NATURAL O MORENA,1810202,853.5,981.09,2014-09-01,01810200,1.1494903339191564,14.949033391915645
76001,76,CALI,2014,septiembre,9,Banano criollo,BANANOS,1410201,294.9375,567.18,2014-09-01,01410200,1.9230514939605847,92.30514939605847
76001,76,CALI,2014,septiembre,9,Bocachico importado congelado,PESCADO DE RÍO,1610102,3366.0625,5200.47,2014-09-01,01610100,1.5449713129212546,54.49713129212546
76001,76,CALI,2014,septiembre,9,Café molido,CAFÉ MOLIDO,1820101,7174.666666666667,7550.96,2014-09-01,01820100,1.0524475004645977,5.244750046459767
76001,76,CALI,2014,septiembre,9,Camarón tigre precocido seco,CAMARONES O VARIEDAD DISPONIBLE,1620101,14087.5,16801.79,2014-09-01,01620100,1.1926736468500445,19.267364685004452
76001,76,CALI,2014,septiembre,9,"Carne de cerdo, brazo sin hueso",CARNE DE CERDO SIN HUESO,1510201,4795.625,6665.27,2014-09-01,01510200,1.3898647204483254,38.986472044832546
76001,76,CALI,2014,septiembre,9,"Carne de cerdo, costilla",CARNE DE CERDO CON HUESO,1510202,4054.5,5334.63,2014-09-01,01510200,1.315730669626341,31.573066962634112
76001,76,CALI,2014,septiembre,9,"Carne de cerdo, espinazo",CARNE DE CERDO CON HUESO,1510202,2537,5334.63,2014-09-01,01510200,2.1027315727236893,110.27315727236893
76001,76,CALI,2014,septiembre,9,"Carne de cerdo, lomo sin hueso",CARNE DE CERDO SIN HUESO,1510201,6095.75,6665.27,2014-09-01,01510200,1.0934290284214412,9.342902842144118
76001,76,CALI,2014,septiembre,9,"Carne de cerdo, pernil sin hueso",CARNE DE CERDO SIN HUESO,1510201,5443.25,6665.27,2014-09-01,01510200,1.2245019060304048,22.450190603040475
76001,76,CALI,2014,septiembre,9,"Carne de res, bola de brazo",CARNE DE RES SIN HUESO,1510101,5585.375,6763.96,2014-09-01,01510100,1.2110126893897009,21.101268938970087
76001,76,CALI,2014,septiembre,9,"Carne de res, bola de pierna",CARNE DE RES SIN HUESO,1510101,5999.375,6763.96,2014-09-01,01510100,1.1274441087613294,12.744410876132939
76001,76,CALI,2014,septiembre,9,"Carne de res, cadera",CARNE DE RES SIN HUESO,1510101,5844.5,6763.96,2014-09-01,01510100,1.1573205577893746,15.73205577893746
76001,76,CALI,2014,septiembre,9,"Carne de res, chatas",CARNE DE RES SIN HUESO,1510101,6347.875,6763.96,2014-09-01,01510100,1.0655471319142233,6.554713191422334
