Demo_Group,Sex,Person,cost_day,total_household,per_capita,per_capita_year,per_capita_month,ciudad,fecha,escenario
31 a 50 años,1,2,7777.641423337582,23964.32014791021,7988.10671597007,2915658.9513290753,239643.20147910208,BOGOTÁ D.C.,2022-11-01,q2
9 a 13 años,1,3,7951.291792516373,23964.32014791021,7988.10671597007,2915658.9513290753,239643.20147910208,BOGOTÁ D.C.,2022-11-01,q2
31 a 50 años,0,1,8475.017464876597,24681.974030336467,8227.324676778822,3002973.50702427,246819.74030336467,BOGOTÁ D.C.,2022-11-01,q3
31 a 50 años,1,2,8066.270732703718,24681.974030336467,8227.324676778822,3002973.50702427,246819.74030336467,BOGOTÁ D.C.,2022-11-01,q3
9 a 13 años,1,3,8140.68583275615,24681.974030336467,8227.324676778822,3002973.50702427,246819.74030336467,BOGOTÁ D.C.,2022-11-01,q3
31 a 50 años,0,1,7722.997827717428,22817.77910218218,7605.9263673940595,2776163.124098832,228177.7910218218,BOGOTÁ D.C.,2022-12-01,q1
31 a 50 años,1,2,7393.285867080881,22817.77910218218,7605.9263673940595,2776163.124098832,228177.7910218218,BOGOTÁ D.C.,2022-12-01,q1
9 a 13 años,1,3,7701.495407383872,22817.77910218218,7605.9263673940595,2776163.124098832,228177.7910218218,BOGOTÁ D.C.,2022-12-01,q1
31 a 50 años,0,1,8301.10875097401,24120.058471039072,8040.019490346357,2934607.1139764204,241200.5847103907,BOGOTÁ D.C.,2022-12-01,q2
31 a 50 años,1,2,7745.498926960016,24120.058471039072,8040.019490346357,2934607.1139764204,241200.5847103907,BOGOTÁ D.C.,2022-12-01,q2
9 a 13 años,1,3,8073.450793105046,24120.058471039072,8040.019490346357,2934607.1139764204,241200.5847103907,BOGOTÁ D.C.,2022-12-01,q2
31 a 50 años,0,1,8611.77802732853,24925.57034287554,8308.52344762518,3032611.058383191,249255.70342875543,BOGOTÁ D.C.,2022-12-01,q3
31 a 50 años,1,2,8048.622405425292,24925.57034287554,8308.52344762518,3032611.058383191,249255.70342875543,BOGOTÁ D.C.,2022-12-01,q3
9 a 13 años,1,3,8265.16991012172,24925.57034287554,8308.52344762518,3032611.058383191,249255.70342875543,BOGOTÁ D.C.,2022-12-01,q3
31 a 50 años,0,1,7939.1188090020505,23509.207730668702,7836.402576889567,2860286.940564692,235092.07730668702,BOGOTÁ D.C.,2023-01-01,q1
31 a 50 años,1,2,7519.900997853115,23509.207730668702,7836.402576889567,2860286.940564692,235092.07730668702,BOGOTÁ D.C.,2023-01-01,q1
9 a 13 años,1,3,8050.187923813538,23509.207730668702,7836.402576889567,2860286.940564692,235092.07730668702,BOGOTÁ D.C.,2023-01-01,q1
31 a 50 años,0,1,8402.197516925653,24650.712582495114,8216.904194165038,2999170.030870239,246507.12582495113,BOGOTÁ D.C.,2023-01-01,q2
31 a 50 años,1,2,7877.007039966712,24650.712582495114,8216.904194165038,2999170.030870239,246507.12582495113,BOGOTÁ D.C.,2023-01-01,q2
9 a 13 años,1,3,8371.508025602749,24650.712582495114,8216.904194165038,2999170.030870239,246507.12582495113,BOGOTÁ D.C.,2023-01-01,q2
31 a 50 años,0,1,8688.71204387728,25457.95537152491,8485.985123841636,3097384.570202197,254579.5537152491,BOGOTÁ D.C.,2023-01-01,q3
31 a 50 años,1,2,8199.309366882084,25457.95537152491,8485.985123841636,3097384.570202197,254579.5537152491,BOGOTÁ D.C.,2023-01-01,q3
9 a 13 años,1,3,8569.933960765546,25457.95537152491,8485.985123841636,3097384.570202197,254579.5537152491,BOGOTÁ D.C.,2023-01-01,q3
31 a 50 años,0,1,7740.311410455491,23487.560864560648,7829.18695485355,2857653.2385215457,234875.6086456065,BOGOTÁ D.C.,2023-02-01,q1
31 a 50 años,1,2,7718.227632061389,23487.560864560648,7829.18695485355,2857653.2385215457,234875.6086456065,BOGOTÁ D.C.,2023-02-01,q1
9 a 13 años,1,3,8029.021822043768,23487.560864560648,7829.18695485355,2857653.2385215457,234875.6086456065,BOGOTÁ D.C.,2023-02-01,q1
31 a 50 años,0,1,8284.784405219467,24852.643127170242,8284.214375723413,3023738.247139046,248526.4312717024,BOGOTÁ D.C.,2023-02-01,q2
31 a 50 años,1,2,8150.236914554566,24852.643127170242,8284.214375723413,3023738.247139046,248526.4312717024,BOGOTÁ D.C.,2023-02-01,q2
9 a 13 años,1,3,8417.62180739621,24852.643127170242,8284.214375723413,3023738.247139046,248526.4312717024,BOGOTÁ D.C.,2023-02-01,q2
31 a 50 años,0,1,8784.870490309568,26024.675608672937,8674.891869557645,3166335.5323885405,260246.75608672935,BOGOTÁ D.C.,2023-02-01,q3
31 a 50 años,1,2,8517.871205767304,26024.675608672937,8674.891869557645,3166335.5323885405,260246.75608672935,BOGOTÁ D.C.,2023-02-01,q3
9 a 13 años,1,3,8721.933912596067,26024.675608672937,8674.891869557645,3166335.5323885405,260246.75608672935,BOGOTÁ D.C.,2023-02-01,q3
31 a 50 años,0,1,7124.149903969718,21142.508725270258,7047.502908423419,2572338.561574548,211425.08725270256,BOGOTÁ D.C.,2023-03-01,q1
31 a 50 años,1,2,6851.70000370348,21142.508725270258,7047.502908423419,2572338.561574548,211425.08725270256,BOGOTÁ D.C.,2023-03-01,q1
9 a 13 años,1,3,7166.658817597057,21142.508725270258,7047.502908423419,2572338.561574548,211425.08725270256,BOGOTÁ D.C.,2023-03-01,q1
31 a 50 años,0,1,7653.232052338237,22461.479315314788,7487.159771771596,2732813.3166966327,224614.79315314788,BOGOTÁ D.C.,2023-03-01,q2
31 a 50 años,1,2,7292.812723278229,22461.479315314788,7487.159771771596,2732813.3166966327,224614.79315314788,BOGOTÁ D.C.,2023-03-01,q2
9 a 13 años,1,3,7515.434539698322,22461.479315314788,7487.159771771596,2732813.3166966327,224614.79315314788,BOGOTÁ D.C.,2023-03-01,q2
31 a 50 años,0,1,8168.341844155984,23630.558142572976,7876.852714190992,2875051.240679712,236305.58142572976,BOGOTÁ D.C.,2023-03-01,q3
31 a 50 años,1,2,7677.011136367412,23630.558142572976,7876.852714190992,2875051.240679712,236305.58142572976,BOGOTÁ D.C.,2023-03-01,q3
9 a 13 años,1,3,7785.205162049578,23630.558142572976,7876.852714190992,2875051.240679712,236305.58142572976,BOGOTÁ D.C.,2023-03-01,q3
31 a 50 años,0,1,7769.62711265399,22841.926848673833,7613.975616224611,2779101.099921983,228419.26848673835,BOGOTÁ D.C.,2023-04-01,q1
31 a 50 años,1,2,7320.5226624209945,22841.926848673833,7613.975616224611,2779101.099921983,228419.26848673835,BOGOTÁ D.C.,2023-04-01,q1
9 a 13 años,1,3,7751.777073598848,22841.926848673833,7613.975616224611,2779101.099921983,228419.26848673835,BOGOTÁ D.C.,2023-04-01,q1
31 a 50 años,0,1,8362.629358840957,24631.21627659321,8210.405425531071,2996797.980318841,246312.16276593212,BOGOTÁ D.C.,2023-04-01,q2
31 a 50 años,1,2,7810.704755427151,24631.21627659321,8210.405425531071,2996797.980318841,246312.16276593212,BOGOTÁ D.C.,2023-04-01,q2
9 a 13 años,1,3,8457.882162325104,24631.21627659321,8210.405425531071,2996797.980318841,246312.16276593212,BOGOTÁ D.C.,2023-04-01,q2
31 a 50 años,0,1,8845.199906350588,25901.20245215745,8633.73415071915,3151312.96501249,259012.02452157452,BOGOTÁ D.C.,2023-04-01,q3
31 a 50 años,1,2,8199.907924580806,25901.20245215745,8633.73415071915,3151312.96501249,259012.02452157452,BOGOTÁ D.C.,2023-04-01,q3
9 a 13 años,1,3,8856.094621226055,25901.20245215745,8633.73415071915,3151312.96501249,259012.02452157452,BOGOTÁ D.C.,2023-04-01,q3
31 a 50 años,0,1,7496.498074684369,22104.390655976247,7368.130218658749,2689367.5298104435,221043.9065597625,BOGOTÁ D.C.,2023-05-01,q1
31 a 50 años,1,2,6935.748309823459,22104.390655976247,7368.130218658749,2689367.5298104435,221043.9065597625,BOGOTÁ D.C.,2023-05-01,q1
9 a 13 años,1,3,7672.144271468418,22104.390655976247,7368.130218658749,2689367.5298104435,221043.9065597625,BOGOTÁ D.C.,2023-05-01,q1
31 a 50 años,0,1,8104.44889533762,23758.398293873004,7919.466097957668,2890605.125754549,237583.98293873004,BOGOTÁ D.C.,2023-05-01,q2
31 a 50 años,1,2,7379.534747244819,23758.398293873004,7919.466097957668,2890605.125754549,237583.98293873004,BOGOTÁ D.C.,2023-05-01,q2
9 a 13 años,1,3,8274.414651290565,23758.398293873004,7919.466097957668,2890605.125754549,237583.98293873004,BOGOTÁ D.C.,2023-05-01,q2
31 a 50 años,0,1,8714.473178255352,25100.988214990244,8366.996071663414,3053953.5661571464,251009.88214990243,BOGOTÁ D.C.,2023-05-01,q3
31 a 50 años,1,2,7753.886631812569,25100.988214990244,8366.996071663414,3053953.5661571464,251009.88214990243,BOGOTÁ D.C.,2023-05-01,q3
9 a 13 años,1,3,8632.628404922323,25100.988214990244,8366.996071663414,3053953.5661571464,251009.88214990243,BOGOTÁ D.C.,2023-05-01,q3
31 a 50 años,0,1,7492.406293669595,22105.191184525305,7368.397061508435,2689464.927450579,221051.91184525305,BOGOTÁ D.C.,2023-06-01,q1
31 a 50 años,1,2,6913.6140335564,22105.191184525305,7368.397061508435,2689464.927450579,221051.91184525305,BOGOTÁ D.C.,2023-06-01,q1
9 a 13 años,1,3,7699.170857299313,22105.191184525305,7368.397061508435,2689464.927450579,221051.91184525305,BOGOTÁ D.C.,2023-06-01,q1
31 a 50 años,0,1,8113.5806994538925,23694.07933530697,7898.026445102324,2882779.6524623483,236940.79335306972,BOGOTÁ D.C.,2023-06-01,q2
31 a 50 años,1,2,7346.029853872139,23694.07933530697,7898.026445102324,2882779.6524623483,236940.79335306972,BOGOTÁ D.C.,2023-06-01,q2
9 a 13 años,1,3,8234.468781980939,23694.07933530697,7898.026445102324,2882779.6524623483,236940.79335306972,BOGOTÁ D.C.,2023-06-01,q2
31 a 50 años,0,1,8597.788153606662,24805.430578887786,8268.476859629262,3017994.0537646804,248054.30578887786,BOGOTÁ D.C.,2023-06-01,q3
31 a 50 años,1,2,7675.93443794605,24805.430578887786,8268.476859629262,3017994.0537646804,248054.30578887786,BOGOTÁ D.C.,2023-06-01,q3
9 a 13 años,1,3,8531.707987335074,24805.430578887786,8268.476859629262,3017994.0537646804,248054.30578887786,BOGOTÁ D.C.,2023-06-01,q3
31 a 50 años,0,1,7680.536510077334,22506.251751496224,7502.083917165408,2738260.6297653737,225062.51751496224,BOGOTÁ D.C.,2023-07-01,q1
31 a 50 años,1,2,6944.348672549738,22506.251751496224,7502.083917165408,2738260.6297653737,225062.51751496224,BOGOTÁ D.C.,2023-07-01,q1
9 a 13 años,1,3,7881.366568869152,22506.251751496224,7502.083917165408,2738260.6297653737,225062.51751496224,BOGOTÁ D.C.,2023-07-01,q1
31 a 50 años,0,1,8376.88031461982,24071.556990794154,8023.852330264718,2928706.100546622,240715.56990794154,BOGOTÁ D.C.,2023-07-01,q2
31 a 50 años,1,2,7392.529511894185,24071.556990794154,8023.852330264718,2928706.100546622,240715.56990794154,BOGOTÁ D.C.,2023-07-01,q2
9 a 13 años,1,3,8302.147164280146,24071.556990794154,8023.852330264718,2928706.100546622,240715.56990794154,BOGOTÁ D.C.,2023-07-01,q2
31 a 50 años,0,1,8973.097650429141,25335.13132607937,8445.043775359789,3082440.978006323,253351.31326079366,BOGOTÁ D.C.,2023-07-01,q3
31 a 50 años,1,2,7761.2934074071945,25335.13132607937,8445.043775359789,3082440.978006323,253351.31326079366,BOGOTÁ D.C.,2023-07-01,q3
9 a 13 años,1,3,8600.740268243033,25335.13132607937,8445.043775359789,3082440.978006323,253351.31326079366,BOGOTÁ D.C.,2023-07-01,q3
31 a 50 años,0,1,8333.127850618528,24671.439446415658,8223.813148805219,3001691.7993139047,246714.39446415656,BOGOTÁ D.C.,2023-08-01,q1
31 a 50 años,1,2,7901.352075503113,24671.439446415658,8223.813148805219,3001691.7993139047,246714.39446415656,BOGOTÁ D.C.,2023-08-01,q1
9 a 13 años,1,3,8436.959520294018,24671.439446415658,8223.813148805219,3001691.7993139047,246714.39446415656,BOGOTÁ D.C.,2023-08-01,q1
31 a 50 años,0,1,8806.858802806848,25908.483336240235,8636.161112080079,3152198.805909229,259084.83336240237,BOGOTÁ D.C.,2023-08-01,q2
31 a 50 años,1,2,8320.71673730997,25908.483336240235,8636.161112080079,3152198.805909229,259084.83336240237,BOGOTÁ D.C.,2023-08-01,q2
9 a 13 años,1,3,8780.907796123418,25908.483336240235,8636.161112080079,3152198.805909229,259084.83336240237,BOGOTÁ D.C.,2023-08-01,q2
31 a 50 años,0,1,9148.556132934675,26738.877546479707,8912.959182159902,3253230.1014883644,267388.77546479704,BOGOTÁ D.C.,2023-08-01,q3
31 a 50 años,1,2,8602.466612068405,26738.877546479707,8912.959182159902,3253230.1014883644,267388.77546479704,BOGOTÁ D.C.,2023-08-01,q3
9 a 13 años,1,3,8987.854801476627,26738.877546479707,8912.959182159902,3253230.1014883644,267388.77546479704,BOGOTÁ D.C.,2023-08-01,q3
31 a 50 años,0,1,8372.926826583014,24857.98524278986,8285.995080929953,3024388.204539433,248579.85242789862,BOGOTÁ D.C.,2023-09-01,q1
31 a 50 años,1,2,8055.066430434472,24857.98524278986,8285.995080929953,3024388.204539433,248579.85242789862,BOGOTÁ D.C.,2023-09-01,q1
9 a 13 años,1,3,8429.991985772374,24857.98524278986,8285.995080929953,3024388.204539433,248579.85242789862,BOGOTÁ D.C.,2023-09-01,q1
31 a 50 años,0,1,8794.104687479581,25947.73053059315,8649.243510197717,3156973.8812221666,259477.3053059315,BOGOTÁ D.C.,2023-09-01,q2
31 a 50 años,1,2,8399.610103427138,25947.73053059315,8649.243510197717,3156973.8812221666,259477.3053059315,BOGOTÁ D.C.,2023-09-01,q2
9 a 13 años,1,3,8754.01573968643,25947.73053059315,8649.243510197717,3156973.8812221666,259477.3053059315,BOGOTÁ D.C.,2023-09-01,q2
31 a 50 años,0,1,9134.369512591067,26775.915941606716,8925.305313868905,3257736.4395621503,267759.1594160671,BOGOTÁ D.C.,2023-09-01,q3
31 a 50 años,1,2,8682.169478885908,26775.915941606716,8925.305313868905,3257736.4395621503,267759.1594160671,BOGOTÁ D.C.,2023-09-01,q3
9 a 13 años,1,3,8959.376950129741,26775.915941606716,8925.305313868905,3257736.4395621503,267759.1594160671,BOGOTÁ D.C.,2023-09-01,q3
31 a 50 años,0,1,8122.68585271858,23581.705390830655,7860.568463610219,2869107.48921773,235817.05390830655,BOGOTÁ D.C.,2023-10-01,q1
31 a 50 años,1,2,7361.726950835273,23581.705390830655,7860.568463610219,2869107.48921773,235817.05390830655,BOGOTÁ D.C.,2023-10-01,q1
9 a 13 años,1,3,8097.292587276801,23581.705390830655,7860.568463610219,2869107.48921773,235817.05390830655,BOGOTÁ D.C.,2023-10-01,q1
31 a 50 años,0,1,8545.359163583413,24659.161714692575,8219.720571564192,3000198.00862093,246591.61714692577,BOGOTÁ D.C.,2023-10-01,q2
31 a 50 años,1,2,7688.73478348327,24659.161714692575,8219.720571564192,3000198.00862093,246591.61714692577,BOGOTÁ D.C.,2023-10-01,q2
9 a 13 años,1,3,8425.067767625893,24659.161714692575,8219.720571564192,3000198.00862093,246591.61714692577,BOGOTÁ D.C.,2023-10-01,q2
31 a 50 años,0,1,8911.433390685599,25460.16239186359,8486.720797287862,3097653.09101007,254601.62391863586,BOGOTÁ D.C.,2023-10-01,q3
31 a 50 años,1,2,7916.177239787605,25460.16239186359,8486.720797287862,3097653.09101007,254601.62391863586,BOGOTÁ D.C.,2023-10-01,q3
9 a 13 años,1,3,8632.551761390387,25460.16239186359,8486.720797287862,3097653.09101007,254601.62391863586,BOGOTÁ D.C.,2023-10-01,q3
31 a 50 años,0,1,8391.280844989167,24714.75315846219,8238.25105282073,3006961.6342795664,247147.53158462187,BOGOTÁ D.C.,2023-11-01,q1
31 a 50 años,1,2,7873.09630784484,24714.75315846219,8238.25105282073,3006961.6342795664,247147.53158462187,BOGOTÁ D.C.,2023-11-01,q1
9 a 13 años,1,3,8450.376005628183,24714.75315846219,8238.25105282073,3006961.6342795664,247147.53158462187,BOGOTÁ D.C.,2023-11-01,q1
31 a 50 años,0,1,8816.15171474863,25948.0254491906,8649.341816396867,3157009.7629848565,259480.25449190603,BOGOTÁ D.C.,2023-11-01,q2
31 a 50 años,1,2,8354.988315598415,25948.0254491906,8649.341816396867,3157009.7629848565,259480.25449190603,BOGOTÁ D.C.,2023-11-01,q2
9 a 13 años,1,3,8776.885418843558,25948.0254491906,8649.341816396867,3157009.7629848565,259480.25449190603,BOGOTÁ D.C.,2023-11-01,q2
31 a 50 años,0,1,9137.159162609634,26842.3435999793,8947.447866659766,3265818.4713308145,268423.435999793,BOGOTÁ D.C.,2023-11-01,q3
31 a 50 años,1,2,8722.73968944794,26842.3435999793,8947.447866659766,3265818.4713308145,268423.435999793,BOGOTÁ D.C.,2023-11-01,q3
9 a 13 años,1,3,8982.444747921723,26842.3435999793,8947.447866659766,3265818.4713308145,268423.435999793,BOGOTÁ D.C.,2023-11-01,q3
31 a 50 años,0,1,8327.671175220736,24463.9812155537,8154.660405184567,2976451.047892367,244639.81215553702,BOGOTÁ D.C.,2023-12-01,q1
31 a 50 años,1,2,7733.474594916606,24463.9812155537,8154.660405184567,2976451.047892367,244639.81215553702,BOGOTÁ D.C.,2023-12-01,q1
9 a 13 años,1,3,8402.835445416358,24463.9812155537,8154.660405184567,2976451.047892367,244639.81215553702,BOGOTÁ D.C.,2023-12-01,q1
31 a 50 años,0,1,8742.590593406141,25704.958691425578,8568.319563808525,3127436.640790112,257049.58691425575,BOGOTÁ D.C.,2023-12-01,q2
31 a 50 años,1,2,8229.37387938118,25704.958691425578,8568.319563808525,3127436.640790112,257049.58691425575,BOGOTÁ D.C.,2023-12-01,q2
9 a 13 años,1,3,8732.994218638256,25704.958691425578,8568.319563808525,3127436.640790112,257049.58691425575,BOGOTÁ D.C.,2023-12-01,q2
31 a 50 años,0,1,9034.702562423812,26645.910420809727,8881.970140269908,3241919.101198517,266459.10420809727,BOGOTÁ D.C.,2023-12-01,q3
31 a 50 años,1,2,8673.855559543204,26645.910420809727,8881.970140269908,3241919.101198517,266459.10420809727,BOGOTÁ D.C.,2023-12-01,q3
9 a 13 años,1,3,8937.352298842712,26645.910420809727,8881.970140269908,3241919.101198517,266459.10420809727,BOGOTÁ D.C.,2023-12-01,q3
31 a 50 años,0,1,7246.177028252623,21441.67894507666,7147.226315025553,2608737.6049843268,214416.78945076658,BOGOTÁ D.C.,2024-01-01,q1
31 a 50 años,1,2,7340.013416691754,21441.67894507666,7147.226315025553,2608737.6049843268,214416.78945076658,BOGOTÁ D.C.,2024-01-01,q1
9 a 13 años,1,3,6855.488500132282,21441.67894507666,7147.226315025553,2608737.6049843268,214416.78945076658,BOGOTÁ D.C.,2024-01-01,q1
31 a 50 años,0,1,7527.496984261744,22347.524023909147,7449.174674636382,2718948.7562422794,223475.24023909148,BOGOTÁ D.C.,2024-01-01,q2
31 a 50 años,1,2,7648.632073431505,22347.524023909147,7449.174674636382,2718948.7562422794,223475.24023909148,BOGOTÁ D.C.,2024-01-01,q2
9 a 13 años,1,3,7171.394966215898,22347.524023909147,7449.174674636382,2718948.7562422794,223475.24023909148,BOGOTÁ D.C.,2024-01-01,q2
31 a 50 años,0,1,7737.737914410393,22950.88938350815,7650.296461169383,2792358.208326825,229508.8938350815,BOGOTÁ D.C.,2024-01-01,q3
31 a 50 años,1,2,7862.418411685063,22950.88938350815,7650.296461169383,2792358.208326825,229508.8938350815,BOGOTÁ D.C.,2024-01-01,q3
9 a 13 años,1,3,7350.733057412695,22950.88938350815,7650.296461169383,2792358.208326825,229508.8938350815,BOGOTÁ D.C.,2024-01-01,q3
31 a 50 años,0,1,7222.340710588736,21370.9745070737,7123.658169024567,2600135.231693967,213709.745070737,BOGOTÁ D.C.,2024-02-01,q1
31 a 50 años,1,2,7319.30827670978,21370.9745070737,7123.658169024567,2600135.231693967,213709.745070737,BOGOTÁ D.C.,2024-02-01,q1
9 a 13 años,1,3,6829.325519775184,21370.9745070737,7123.658169024567,2600135.231693967,213709.745070737,BOGOTÁ D.C.,2024-02-01,q1
31 a 50 años,0,1,7520.328975834466,22328.436435046588,7442.8121450155295,2716626.4329306684,223284.36435046588,BOGOTÁ D.C.,2024-02-01,q2
31 a 50 años,1,2,7638.945215958146,22328.436435046588,7442.8121450155295,2716626.4329306684,223284.36435046588,BOGOTÁ D.C.,2024-02-01,q2
9 a 13 años,1,3,7169.162243253976,22328.436435046588,7442.8121450155295,2716626.4329306684,223284.36435046588,BOGOTÁ D.C.,2024-02-01,q2
31 a 50 años,0,1,7734.872857417684,22936.9079742585,7645.635991419501,2790657.136868118,229369.07974258502,BOGOTÁ D.C.,2024-02-01,q3
31 a 50 años,1,2,7852.690838458564,22936.9079742585,7645.635991419501,2790657.136868118,229369.07974258502,BOGOTÁ D.C.,2024-02-01,q3
9 a 13 años,1,3,7349.344278382252,22936.9079742585,7645.635991419501,2790657.136868118,229369.07974258502,BOGOTÁ D.C.,2024-02-01,q3
31 a 50 años,0,1,7201.42962253591,21329.421621593956,7109.807207197985,2595079.6306272647,213294.21621593955,BOGOTÁ D.C.,2024-03-01,q1
31 a 50 años,1,2,7313.082119917069,21329.421621593956,7109.807207197985,2595079.6306272647,213294.21621593955,BOGOTÁ D.C.,2024-03-01,q1
9 a 13 años,1,3,6814.909879140977,21329.421621593956,7109.807207197985,2595079.6306272647,213294.21621593955,BOGOTÁ D.C.,2024-03-01,q1
31 a 50 años,0,1,7518.927282362438,22320.81576653349,7440.271922177831,2715699.251594908,223208.15766533493,BOGOTÁ D.C.,2024-03-01,q2
31 a 50 años,1,2,7637.319934521964,22320.81576653349,7440.271922177831,2715699.251594908,223208.15766533493,BOGOTÁ D.C.,2024-03-01,q2
9 a 13 años,1,3,7164.56854964909,22320.81576653349,7440.271922177831,2715699.251594908,223208.15766533493,BOGOTÁ D.C.,2024-03-01,q2
31 a 50 años,0,1,7731.55622765265,22928.17147077855,7642.72382359285,2789594.1956113903,229281.7147077855,BOGOTÁ D.C.,2024-03-01,q3
31 a 50 años,1,2,7851.545264148612,22928.17147077855,7642.72382359285,2789594.1956113903,229281.7147077855,BOGOTÁ D.C.,2024-03-01,q3
9 a 13 años,1,3,7345.069978977287,22928.17147077855,7642.72382359285,2789594.1956113903,229281.7147077855,BOGOTÁ D.C.,2024-03-01,q3
31 a 50 años,0,1,7179.636410674411,21271.509369744377,7090.503123248126,2588033.639985566,212715.09369744378,BOGOTÁ D.C.,2024-04-01,q1
31 a 50 años,1,2,7309.2232336582365,21271.509369744377,7090.503123248126,2588033.639985566,212715.09369744378,BOGOTÁ D.C.,2024-04-01,q1
9 a 13 años,1,3,6782.64972541173,21271.509369744377,7090.503123248126,2588033.639985566,212715.09369744378,BOGOTÁ D.C.,2024-04-01,q1
31 a 50 años,0,1,7520.067431034102,22334.822360329934,7444.940786776645,2717403.3871734752,223348.22360329935,BOGOTÁ D.C.,2024-04-01,q2
31 a 50 años,1,2,7650.607859587689,22334.822360329934,7444.940786776645,2717403.3871734752,223348.22360329935,BOGOTÁ D.C.,2024-04-01,q2
9 a 13 años,1,3,7164.147069708144,22334.822360329934,7444.940786776645,2717403.3871734752,223348.22360329935,BOGOTÁ D.C.,2024-04-01,q2
31 a 50 años,0,1,7730.330326613827,22949.076768479263,7649.692256159754,2792137.67349831,229490.7676847926,BOGOTÁ D.C.,2024-04-01,q3
31 a 50 años,1,2,7872.913126190406,22949.076768479263,7649.692256159754,2792137.67349831,229490.7676847926,BOGOTÁ D.C.,2024-04-01,q3
9 a 13 años,1,3,7345.83331567503,22949.076768479263,7649.692256159754,2792137.67349831,229490.7676847926,BOGOTÁ D.C.,2024-04-01,q3
31 a 50 años,0,1,7101.33040236924,21048.52265120901,7016.17421706967,2560903.5892304294,210485.2265120901,BOGOTÁ D.C.,2024-05-01,q1
31 a 50 años,1,2,7227.894450073006,21048.52265120901,7016.17421706967,2560903.5892304294,210485.2265120901,BOGOTÁ D.C.,2024-05-01,q1
9 a 13 años,1,3,6719.297798766765,21048.52265120901,7016.17421706967,2560903.5892304294,210485.2265120901,BOGOTÁ D.C.,2024-05-01,q1
31 a 50 años,0,1,7524.340218909619,22267.474919498698,7422.4916398329,2709209.4485390084,222674.749194987,BOGOTÁ D.C.,2024-05-01,q2
31 a 50 años,1,2,7635.301518937805,22267.474919498698,7422.4916398329,2709209.4485390084,222674.749194987,BOGOTÁ D.C.,2024-05-01,q2
9 a 13 años,1,3,7107.833181651275,22267.474919498698,7422.4916398329,2709209.4485390084,222674.749194987,BOGOTÁ D.C.,2024-05-01,q2
31 a 50 años,0,1,7731.378621105876,22946.445569818923,7648.815189939641,2791817.5443279687,229464.4556981892,BOGOTÁ D.C.,2024-05-01,q3
31 a 50 años,1,2,7874.258028887022,22946.445569818923,7648.815189939641,2791817.5443279687,229464.4556981892,BOGOTÁ D.C.,2024-05-01,q3
9 a 13 años,1,3,7340.808919826025,22946.445569818923,7648.815189939641,2791817.5443279687,229464.4556981892,BOGOTÁ D.C.,2024-05-01,q3
31 a 50 años,0,1,7028.891294806743,20843.623534658345,6947.874511552782,2535974.1967167654,208436.23534658345,BOGOTÁ D.C.,2024-06-01,q1
31 a 50 años,1,2,7153.3811683986,20843.623534658345,6947.874511552782,2535974.1967167654,208436.23534658345,BOGOTÁ D.C.,2024-06-01,q1
9 a 13 años,1,3,6661.351071453003,20843.623534658345,6947.874511552782,2535974.1967167654,208436.23534658345,BOGOTÁ D.C.,2024-06-01,q1
31 a 50 años,0,1,7485.2957086885,22139.616832730353,7379.872277576785,2693653.3813155266,221396.16832730355,BOGOTÁ D.C.,2024-06-01,q2
31 a 50 años,1,2,7602.494525653585,22139.616832730353,7379.872277576785,2693653.3813155266,221396.16832730355,BOGOTÁ D.C.,2024-06-01,q2
9 a 13 años,1,3,7051.8265983882675,22139.616832730353,7379.872277576785,2693653.3813155266,221396.16832730355,BOGOTÁ D.C.,2024-06-01,q2
31 a 50 años,0,1,7740.349330073392,22925.516740401476,7641.838913467159,2789271.203415513,229255.16740401476,BOGOTÁ D.C.,2024-06-01,q3
31 a 50 años,1,2,7867.247582980309,22925.516740401476,7641.838913467159,2789271.203415513,229255.16740401476,BOGOTÁ D.C.,2024-06-01,q3
9 a 13 años,1,3,7317.919827347774,22925.516740401476,7641.838913467159,2789271.203415513,229255.16740401476,BOGOTÁ D.C.,2024-06-01,q3
31 a 50 años,0,1,6983.560792096409,20707.76771915544,6902.58923971848,2519445.072497245,207077.6771915544,BOGOTÁ D.C.,2024-07-01,q1
31 a 50 años,1,2,7110.952760647629,20707.76771915544,6902.58923971848,2519445.072497245,207077.6771915544,BOGOTÁ D.C.,2024-07-01,q1
9 a 13 años,1,3,6613.254166411403,20707.76771915544,6902.58923971848,2519445.072497245,207077.6771915544,BOGOTÁ D.C.,2024-07-01,q1
31 a 50 años,0,1,7425.029457726198,21964.336091856563,7321.445363952188,2672327.5578425485,219643.36091856565,BOGOTÁ D.C.,2024-07-01,q2
31 a 50 años,1,2,7546.362515330375,21964.336091856563,7321.445363952188,2672327.5578425485,219643.36091856565,BOGOTÁ D.C.,2024-07-01,q2
9 a 13 años,1,3,6992.944118799989,21964.336091856563,7321.445363952188,2672327.5578425485,219643.36091856565,BOGOTÁ D.C.,2024-07-01,q2
31 a 50 años,0,1,7728.67530506511,22842.969050460342,7614.323016820114,2779227.9011393418,228429.69050460344,BOGOTÁ D.C.,2024-07-01,q3
31 a 50 años,1,2,7852.487362854482,22842.969050460342,7614.323016820114,2779227.9011393418,228429.69050460344,BOGOTÁ D.C.,2024-07-01,q3
